,mut_E17.5_f4,mut_E17.5_f5
g01696,5,6
g01697,328,427
g01698,33,31
g01699,2,1
g01700,0,0
g01701,360,404
g01702,0,2
g01703,203,267
g01704,594,639
g01705,231,296
g01706,3,3
g01707,1873,2410
g01708,14,7
g01709,1,0
g01710,7,14
g01711,0,0
g01712,147,204
g01713,632,761
g01714,28,28
g01715,1,0
g01716,716,784
g01717,108,195
g01718,10,9
g01719,1167,1635
g01720,0,0
g01721,266,296
g01722,1002,1116
g01723,23,17
g01724,94,113
g01725,4,4
g01726,104,135
g01727,184,231
g01728,174,357
g01729,1056,1268
g01730,3582,4437
g01731,0,2
g01732,0,0
g01733,96,172
g01734,139,286
g01735,2921,3099
g01736,3,0
g01737,362,460
g01738,0,1
g01739,1088,1255
g01740,917,1137
g01741,94,82
g01742,107,83
g01743,11,11
g01744,483,531
g01745,2,4
g01746,4,1
g01747,42,52
g01748,0,0
g01749,1684,2004
g01750,117,112
g01751,59,74
g01752,70,89
g01753,4,1
g01754,0,0
g01755,0,0
g01756,0,0
g01757,96,109
g01758,3,4
g01759,177,188
g01760,475,484
g01761,0,3
g01762,566,742
g01763,0,0
g01764,1,1
g01765,97,96
g01766,18,18
g01767,314,433
g01768,5,8
g01769,51,65
g01770,0,0
g01771,5,6
g01772,231,252
g01773,284,386
g01774,30,30
g01775,54,55
g01776,837,1071
g01777,1,2
g01778,194,287
g01779,63,66
g01780,5223,6050
g01781,858,1012
g01782,4,1
g01783,0,0
g01784,255,312
g01785,1484,1756
g01786,8,15
g01787,35,32
g01788,92,152
g01789,251,383
g01790,0,0
g01791,0,0
g01792,0,0
g01793,10,11
g01794,598,709
g01795,1366,1748
g01796,3522,4265
g01797,53,64
g01798,559,583
g01799,2,1
g01800,370,320
g01801,404,517
g01802,908,1216
g01803,1927,2220
g01804,0,0
g01805,8,25
g01806,726,806
g01807,1016,1276
g01808,423,482
g01809,86,87
g01810,789,706
g01811,424,461
g01812,186,230
g01813,263,214
g01814,236,208
g01815,7542,9646
g01816,22,18
g01817,251,394
g01818,4,3
g01819,270,293
g01820,680,575
g01821,62,61
g01822,1,1
g01823,0,0
g01824,57,78
g01825,2379,2923
g01826,6,4
g01827,836,724
g01828,95,93
g01829,1,5
g01830,505,723
g01831,4,4
g01832,495,524
g01833,59,64
g01834,269,381
g01835,0,0
g01836,673,1052
g01837,2185,2596
g01838,346,524
g01839,141,666
g01840,379,425
g01841,1,0
g01842,93,76
g01843,2,6
g01844,96,69
g01845,0,0
g01846,151,184
g01847,1,2
g01848,808,981
g01849,10,14
g01850,16,20
g01851,302,447
g01852,39,65
g01853,626,841
g01854,770,863
g01855,425,559
g01856,1356,1513
g01857,282,319
g01858,935,1098
g01859,11,11
g01860,1543,1813
g01861,3,5
g01862,445,531
g01863,230,386
g01864,182,274
g01865,812,909
g01866,411,500
g01867,7,8
g01868,1,6
g01869,1,0
g01870,561,488
g01871,85,110
g01872,747,875
g01873,38,57
g01874,349,419
g01875,41,43
g01876,127,111
g01877,32,20
g01878,80,86
g01879,7,6
g01880,0,0
g01881,1710,1901
g01882,3010,3465
g01883,67,72
g01884,84,80
g01885,692,733
g01886,2,3
g01887,58,51
g01888,94,112
g01889,1085,1357
g01890,0,0
g01891,0,0
g01892,7,14
g01893,464,634
g01894,366,405
g01895,70,64
g01896,723,970
g01897,1405,1406
g01898,1009,1009
g01899,11,19
g01900,22,27
g01901,103,102
g01902,55,64
g01903,0,0
g01904,385,424
g01905,0,0
g01906,363,469
g01907,209,297
g01908,186,280
g01909,330,372
g01910,0,0
g01911,0,1
g01912,0,0
g01913,500,652
g01914,5,1
g01915,3,12
g01916,25,24
g01917,0,1
g01918,163,176
g01919,22,24
g01920,437,427
g01921,1210,1326
g01922,43,74
g01923,0,1
g01924,1,0
g01925,0,0
g01926,500,715
g01927,283,560
g01928,27,31
g01929,2,2
g01930,72,112
g01931,1,3
g01932,734,898
g01933,1015,1087
g01934,45,138
g01935,46,80
g01936,33,38
g01937,0,0
g01938,33,46
g01939,576,737
g01940,11,17
g01941,717,867
g01942,52,93
g01943,226,291
g01944,325,1516
g01945,9,25
g01946,1,2
g01947,0,0
g01948,183,223
g01949,1,0
g01950,0,0
g01951,338,332
g01952,28,23
g01953,27,92
g01954,1005,1215
g01955,1476,1520
g01956,83,96
g01957,17,9
g01958,122,124
g01959,707,804
g01960,546,645
g01961,55,53
g01962,0,0
g01963,0,0
g01964,14081,14075
g01965,5381,6188
g01966,24656,26560
g01967,128,133
g01968,0,0
g01969,187,221
g01970,2636,2576
g01971,5,2
g01972,1166,1415
g01973,182,202
g01974,2,13
g01975,399,395
g01976,39,61
g01977,1168,1636
g01978,1412,1631
g01979,763,797
g01980,1,1
g01981,17,6
g01982,38,22
g01983,11,8
g01984,10,12
g01985,6,5
g01986,12,6
g01987,14,2
g01988,20,11
g01989,2,2
g01990,10,16
g01991,5,7
g01992,7,0
g01993,2,0
g01994,6,3
g01995,12,7
g01996,4,4
g01997,1,0
g01998,3,4
g01999,9,4
g02000,4,2
g02001,8,2
g02002,134,134
g02003,2,3
g02004,81,102
g02005,25,18
g02006,118,167
g02007,2379,3030
g02008,2,1
g02009,12,20
g02010,228,283
g02011,322,501
g02012,608,940
g02013,356,478
g02014,1021,1297
g02015,1753,2531
g02016,1628,2002
g02017,627,845
g02018,484,582
g02019,0,1
g02020,0,0
g02021,631,796
g02022,351,411
g02023,0,0
g02024,2845,3198
g02025,1,2
g02026,6,7
g02027,0,0
g02028,0,0
g02029,0,0
g02030,0,0
g02031,0,0
g02032,0,0
g02033,0,1
g02034,2,0
g02035,556,642
g02036,0,0
g02037,0,0
g02038,0,0
g02039,1,0
g02040,199,208
g02041,781,709
g02042,0,0
g02043,2,2
g02044,113,135
g02045,10,6
g02046,0,0
g02047,14,30
g02048,163,163
g02049,666,829
g02050,17,14
g02051,4328,6084
g02052,6,16
g02053,405,529
g02054,85,108
g02055,661,830
g02056,220,251
g02057,135,177
g02058,29,25
g02059,496,514
g02060,5,4
g02061,154,187
g02062,3819,4775
g02063,830,903
g02064,5,13
g02065,2,5
g02066,0,4
g02067,2,1978
g02068,352,475
g02069,317,388
g02070,533,652
g02071,11,13
g02072,335,382
g02073,686,851
g02074,65,46
g02075,1530,1621
g02076,1366,1487
g02077,627,677
g02078,228,256
g02079,526,682
g02080,341,573
g02081,636,679
g02082,869,993
g02083,299,278
g02084,2323,4006
g02085,972,1614
g02086,1303,1404
g02087,359,355
g02088,33,40
g02089,145,156
g02090,803,886
g02091,961,1598
g02092,750,690
g02093,1520,1844
g02094,30,28
g02095,3371,4035
g02096,88,77
g02097,314,341
g02098,20,38
g02099,98,219
g02100,323,391
g02101,4,9
g02102,409,343
g02103,513,479
g02104,679,1371
g02105,679,1371
g02106,1571,1757
g02107,0,2
g02108,2,3
g02109,543,538
g02110,228,211
g02111,626,874
g02112,89,116
g02113,61,81
g02114,487,579
g02115,1723,1852
g02116,659,815
g02117,1958,2815
g02118,567,683
g02119,76,81
g02120,2038,2322
g02121,711,708
g02122,291,345
g02123,307,323
g02124,11,9
g02125,311,230
g02126,479,562
g02127,10,23
g02128,42,30
g02129,7,10
g02130,543,592
g02131,4,3
g02132,482,732
g02133,730,899
g02134,295,311
g02135,105,140
g02136,5,3
g02137,525,583
g02138,1158,1426
g02139,1998,2243
g02140,40,49
g02141,1448,1675
g02142,975,790
g02143,337,379
g02144,36200,40135
g02145,15,15
g02146,3811,4368
g02147,494,612
g02148,103,90
g02149,38,44
g02150,70,44
g02151,177,152
g02152,40,49
g02153,369,581
g02154,568,676
g02155,35,35
g02156,313,327
g02157,809,832
g02158,372,426
g02159,103,114
g02160,0,2
g02161,458,543
g02162,190,252
g02163,93,152
g02164,556,613
g02165,623,784
g02166,24,24
g02167,20,26
g02168,986,874
g02169,17,16
g02170,1130,1298
g02171,18,26
g02172,143,144
g02173,1048,1266
g02174,3080,3600
g02175,238,279
g02176,31,38
g02177,29,42
g02178,186,252
g02179,193,166
g02180,9,3
g02181,0,0
g02182,5,11
g02183,1,0
g02184,0,0
g02185,0,0
g02186,1,3
g02187,0,0
g02188,3,3
g02189,7,0
g02190,100,98
g02191,11,10
g02192,81,97
g02193,89,108
g02194,0,0
g02195,33,26
g02196,0,0
g02197,0,0
g02198,63,98
g02199,114,115
g02200,323,390
g02201,498,624
g02202,379,444
g02203,0,0
g02204,1599,2159
g02205,75,80
g02206,335,326
g02207,77,89
g02208,369,397
g02209,858,1035
g02210,1122,1170
g02211,652,781
g02212,34,43
g02213,415,399
g02214,2215,2549
g02215,0,0
g02216,239,271
g02217,43,51
g02218,434,490
g02219,2,2
g02220,0,0
g02221,333,412
g02222,9,16
g02223,669,681
g02224,95,121
g02225,370,434
g02226,323,239
g02227,0,0
g02228,0,0
g02229,1,2
g02230,551,572
g02231,541,542
g02232,43,41
g02233,1602,1975
g02234,1481,1787
g02235,257,296
g02236,96,85
g02237,0,1
g02238,1547,1772
g02239,0,0
g02240,0,0
g02241,0,0
g02242,25,42
g02243,6769,9089
g02244,28,46
g02245,174,180
g02246,26,19
g02247,0,0
g02248,0,0
g02249,0,0
g02250,3,2
g02251,0,1
g02252,1286,1620
g02253,7,19
g02254,1,0
g02255,32,52
g02256,232,308
g02257,21,12
g02258,163,184
g02259,199,252
g02260,98,134
g02261,534,590
g02262,18,42
g02263,251,569
g02264,10617,9681
g02265,0,0
g02266,2,6
g02267,426,552
g02268,891,1045
g02269,21,14
g02270,9,7
g02271,638,782
g02272,0,1
g02273,1,0
g02274,639,748
g02275,75,105
g02276,514,630
g02277,58,42
g02278,0,0
g02279,951,1121
g02280,675,800
g02281,2198,2696
g02282,742,870
g02283,3582,4431
g02284,20,30
g02285,0,0
g02286,2,2
g02287,0,0
g02288,0,0
g02289,0,0
g02290,365,488
g02291,2,0
g02292,25,32
g02293,635,668
g02294,2,3
g02295,422,551
g02296,2,1
g02297,1008,1284
g02298,3216,3381
g02299,2,3
g02300,64,87
g02301,330,454
g02302,177,249
g02303,118,136
g02304,0,0
g02305,3,1
g02306,3,11
g02307,1000,1346
g02308,0,0
g02309,0,1
g02310,512,556
g02311,415,435
g02312,202,265
g02313,219,360
g02314,156,279
g02315,0,0
g02316,1079,1090
g02317,105,140
g02318,490,530
g02319,333,412
g02320,55,86
g02321,1,0
g02322,109,138
g02323,4,1
g02324,426,668
g02325,173,245
g02326,1593,1795
g02327,2,2
g02328,1217,1534
g02329,0,0
g02330,1386,1573
g02331,0,1
g02332,0,0
g02333,9668,13093
g02334,7116,8418
g02335,0,0
g02336,25,38
g02337,2,2
g02338,0,0
g02339,0,0
g02340,0,0
g02341,2,2
g02342,1766,2069
g02343,158,143
g02344,274,313
g02345,60,62
g02346,928,1243
g02347,0,0
g02348,0,0
g02349,0,3
g02350,1704,2082
g02351,0,0
g02352,0,0
g02353,0,0
g02354,0,0
g02355,0,0
g02356,0,0
g02357,695,770
g02358,283,376
g02359,149,208
g02360,0,0
g02361,8,12
g02362,0,0
g02363,6,7
g02364,361,434
g02365,3,9
g02366,1,3
g02367,17,14
g02368,0,0
g02369,0,0
g02370,0,0
g02371,0,0
g02372,0,0
g02373,484,498
g02374,25,25
g02375,136,129
g02376,275,357
g02377,0,0
g02378,6,14
g02379,40,71
g02380,16,75
g02381,59,62
g02382,32,34
g02383,232,240
g02384,12,8
g02385,14,25
g02386,2245,2498
g02387,124,111
g02388,24,15
g02389,0,0
g02390,767,1096
g02391,9,14
g02392,294,363
g02393,0,0
g02394,387,597
g02395,443,527
g02396,1,0
g02397,1486,1800
g02398,56,98
g02399,1305,1428
g02400,7,6
g02401,113,123
g02402,0,0
g02403,1,1
g02404,509,606
g02405,80,104
g02406,0,0
g02407,0,1
g02408,0,0
g02409,0,1
g02410,14,10
g02411,0,0
g02412,1694,1956
g02413,3,31
g02414,2,2
g02415,23,33
g02416,335,439
g02417,0,0
g02418,426,486
g02419,1,0
g02420,340,389
g02421,210,221
g02422,1950,2015
g02423,283,299
g02424,70,69
g02425,17,8
g02426,11,16
g02427,7,13
g02428,0,0
g02429,713,834
g02430,74,76
g02431,31,19
g02432,4,4
g02433,1613,1885
g02434,66,49
g02435,0,0
g02436,3,4
g02437,260,323
g02438,12,19
g02439,0,1
g02440,0,0
g02441,30,22
g02442,0,0
g02443,1,1
g02444,917,1195
g02445,2593,3308
g02446,607,613
g02447,359,461
g02448,0,0
g02449,221,417
g02450,1,1
g02451,2513,2746
g02452,861,992
g02453,669,755
g02454,77,65
g02455,686,744
g02456,553,656
g02457,820,945
g02458,0,0
g02459,181,215
g02460,0,0
g02461,0,1
g02462,0,0
g02463,0,0
g02464,0,0
g02465,0,0
g02466,0,0
g02467,0,0
g02468,0,0
g02469,408,459
g02470,0,0
g02471,0,0
g02472,0,0
g02473,2219,2542
g02474,1,0
g02475,137,114
g02476,12,9
g02477,276,352
g02478,76,108
g02479,223,333
g02480,28,27
g02481,41,36
g02482,111,119
g02483,50,73
g02484,13,21
g02485,1,0
g02486,0,0
g02487,2,2
g02488,507,562
g02489,38,27
g02490,538,524
g02491,1396,1508
g02492,0,1
g02493,29,27
g02494,1237,1603
g02495,503,642
g02496,503,596
g02497,977,1196
g02498,2,8
g02499,56,62
g02500,435,388
g02501,1,1
g02502,5,16
g02503,309,359
g02504,0,0
g02505,89,98
g02506,0,3
g02507,124,134
g02508,2,1
g02509,1797,2094
g02510,1230,1496
g02511,0,1
g02512,12,26
g02513,0,0
g02514,0,0
g02515,167,187
g02516,1354,1166
g02517,49,63
g02518,3221,3370
g02519,1,3
g02520,179,228
g02521,40,51
g02522,179,327
g02523,43,29
g02524,124,149
g02525,18,14
g02526,147,166
g02527,2290,3074
g02528,813,1023
g02529,15,17
g02530,56,49
g02531,1656,1782
g02532,171,190
g02533,20,18
g02534,803,806
g02535,856,883
g02536,79,79
g02537,506,530
g02538,63,54
g02539,1582,1893
g02540,301,342
g02541,161,204
g02542,921,1174
g02543,59,67
g02544,1683,1422
g02545,0,1
g02546,0,0
g02547,742,775
g02548,172,158
g02549,1824,2088
g02550,894,1122
g02551,14,12
g02552,8319,7081
g02553,1257,1431
g02554,824,829
g02555,11,9
g02556,302,307
g02557,12,7
g02558,2,1
g02559,326,326
g02560,33,42
g02561,265,235
g02562,289,303
g02563,4,2
g02564,3,2
g02565,0,0
g02566,5,1
g02567,0,0
g02568,1332,1651
g02569,0,0
g02570,332,400
g02571,1026,1169
g02572,478,613
g02573,248,293
g02574,13091,22230
g02575,2,4
g02576,1440,1505
g02577,1081,1175
g02578,32,31
g02579,156,198
g02580,4,6
g02581,479,595
g02582,7,0
g02583,0,0
g02584,248,317
g02585,10,7
g02586,613,792
g02587,647,873
g02588,3603,7543
g02589,155,238
g02590,691,699
g02591,5,6
g02592,234,291
g02593,705,793
g02594,2082,2553
g02595,1086,1208
g02596,112,136
g02597,31,42
g02598,1723,1977
g02599,158,151
g02600,3481,4230
g02601,2047,2698
g02602,1261,1209
g02603,0,0
g02604,2880,3758
g02605,31,35
g02606,161,217
g02607,677,781
g02608,674,845
g02609,535,575
g02610,769,828
g02611,243,300
g02612,393,471
g02613,296,421
g02614,920,1062
g02615,435,571
g02616,85,113
g02617,90,92
g02618,1070,1389
g02619,55,55
g02620,358,497
g02621,594,561
g02622,1,8
g02623,0,0
g02624,0,0
g02625,0,0
g02626,0,0
g02627,0,0
g02628,0,0
g02629,0,0
g02630,0,0
g02631,0,0
g02632,0,0
g02633,0,0
g02634,0,0
g02635,0,1
g02636,0,0
g02637,0,0
g02638,0,0
g02639,0,0
g02640,0,0
g02641,0,0
g02642,0,0
g02643,0,0
g02644,0,0
g02645,0,0
g02646,0,0
g02647,0,0
g02648,0,0
g02649,0,0
g02650,0,0
g02651,0,0
g02652,0,1
g02653,0,1
g02654,0,0
g02655,0,0
g02656,0,0
g02657,0,0
g02658,0,0
g02659,0,0
g02660,0,0
g02661,0,0
g02662,0,0
g02663,0,0
g02664,0,0
g02665,0,0
g02666,0,0
g02667,0,0
g02668,0,0
g02669,0,0
g02670,0,0
g02671,0,0
g02672,0,0
g02673,0,0
g02674,0,0
g02675,0,0
g02676,0,0
g02677,0,0
g02678,0,0
g02679,0,0
g02680,0,0
g02681,0,0
g02682,1,0
g02683,66,53
g02684,1,1
g02685,1,0
g02686,0,0
g02687,5,1
g02688,0,0
g02689,119,100
g02690,191,241
g02691,809,899
g02692,645,745
g02693,511,505
g02694,135,132
g02695,41,19
g02696,147,118
g02697,2229,2419
g02698,437,636
g02699,76,72
g02700,81,110
g02701,15,16
g02702,438,519
g02703,1356,1392
g02704,2064,2331
g02705,835,915
g02706,15,8
g02707,12,7
g02708,167,266
g02709,227,259
g02710,525,692
g02711,593,795
g02712,59,82
g02713,728,943
g02714,27,25
g02715,0,0
g02716,8,35
g02717,0,0
g02718,30,76
g02719,118,119
g02720,281,353
g02721,5,4
g02722,376,347
g02723,1332,1578
g02724,673,706
g02725,188,200
g02726,13,11
g02727,22,29
g02728,0,1
g02729,1695,1964
g02730,1,0
g02731,598,691
g02732,1110,2072
g02733,138,189
g02734,5,2
g02735,1285,1516
g02736,151,170
g02737,414,488
g02738,8,10
g02739,1095,1370
g02740,37,27
g02741,375,400
g02742,17,17
g02743,3085,3739
g02744,135,212
g02745,141,134
g02746,1696,1511
g02747,592,554
g02748,1116,1542
g02749,338,377
g02750,0,2
g02751,4,3
g02752,408,663
g02753,591,724
g02754,110,130
g02755,965,1078
g02756,2517,2128
g02757,120,129
g02758,1515,1433
g02759,482,639
g02760,31,18
g02761,12,11
g02762,1312,1534
g02763,406,407
g02764,79,83
g02765,841,991
g02766,8,15
g02767,25,27
g02768,572,753
g02769,53,61
g02770,476,602
g02771,3053,5530
g02772,528,461
g02773,279,457
g02774,821,870
g02775,2645,2836
g02776,104,141
g02777,13,21
g02778,82,68
g02779,505,561
g02780,54,71
g02781,426,615
g02782,7,11
g02783,0,0
g02784,7,4
g02785,27,19
g02786,0,0
g02787,1,0
g02788,171,210
g02789,0,0
g02790,0,2
g02791,2461,1793
g02792,0,0
g02793,1930,1937
g02794,1,5
g02795,236,265
g02796,5,7
g02797,220,285
g02798,70,48
g02799,11,13
g02800,71,62
g02801,10,14
g02802,0,2
g02803,4,3
g02804,118,175
g02805,323,439
g02806,205,230
g02807,7,4
g02808,9949,11380
g02809,1795,1683
g02810,95,102
g02811,0,0
g02812,0,0
g02813,34,19
g02814,12,18
g02815,3,2
g02816,1516,1615
g02817,180,149
g02818,9,35
g02819,45,55
g02820,332,358
g02821,197,237
g02822,776,903
g02823,262,416
g02824,180,238
g02825,217,283
g02826,195,204
g02827,0,0
g02828,739,804
g02829,23,24
g02830,0,2
g02831,0,0
g02832,265,225
g02833,1119,1304
g02834,1956,2166
g02835,840,940
g02836,443,575
g02837,674,746
g02838,943,1231
g02839,1555,1768
g02840,1330,1540
g02841,815,983
g02842,1173,1438
g02843,4,3
g02844,0,0
g02845,1638,3483
g02846,99,155
g02847,0,1
g02848,713,768
g02849,66,69
g02850,223,242
g02851,282,374
g02852,116,150
g02853,1819,2345
g02854,15,19
g02855,2,7
g02856,2742,3076
g02857,3189,3819
g02858,848,991
g02859,81,96
g02860,1,2
g02861,2,1
g02862,314,360
g02863,555,702
g02864,438,588
g02865,79,73
g02866,314,362
g02867,0,3
g02868,680,637
g02869,1,3
g02870,2,1
g02871,0,0
g02872,6,9
g02873,112,165
g02874,102,150
g02875,0,1
g02876,35,35
g02877,1,0
g02878,0,0
g02879,0,0
g02880,0,0
g02881,841,1245
g02882,404,548
g02883,1417,1811
g02884,222,276
g02885,883,1200
g02886,85,104
g02887,318,497
g02888,19,33
g02889,2,3
g02890,3228,3313
g02891,135,161
g02892,3,3
g02893,9564,11093
g02894,1,1
g02895,26,60
g02896,2493,2901
g02897,7,9
g02898,225,233
g02899,186,212
g02900,81,80
g02901,113,127
g02902,513,590
g02903,490,544
g02904,1,3
g02905,78,65
g02906,18,21
g02907,1,1
g02908,1,2
g02909,115,159
g02910,1065,1084
g02911,186,237
g02912,272,345
g02913,2648,3573
g02914,36,56
g02915,2652,3577
g02916,1,3
g02917,1672,2246
g02918,0,0
g02919,1419,1502
g02920,705,714
g02921,3,1
g02922,630,769
g02923,1184,1335
g02924,0,0
g02925,17,21
g02926,2133,2491
g02927,31,44
g02928,4,2
g02929,111,124
g02930,84,92
g02931,6,0
g02932,13,14
g02933,6,9
g02934,271,271
g02935,1,0
g02936,283,394
g02937,18,25
g02938,239,323
g02939,1584,1222
g02940,1,1
g02941,1792,2528
g02942,0,0
g02943,1,0
g02944,1052,1403
g02945,239,194
g02946,20,22
g02947,766,627
g02948,0,0
g02949,476,578
g02950,594,740
g02951,312,381
g02952,2334,2451
g02953,3,2
g02954,7,7
g02955,0,0
g02956,42,31
g02957,16,6
g02958,284,384
g02959,0,0
g02960,142,222
g02961,586,677
g02962,664,814
g02963,60,70
g02964,2,6
g02965,476,523
g02966,360,370
g02967,3,6
g02968,0,1
g02969,144,173
g02970,1029,1234
g02971,695,825
g02972,2,2
g02973,2,0
g02974,1533,1636
g02975,263,264
g02976,99,150
g02977,4,12
g02978,643,810
g02979,672,861
g02980,322,358
g02981,660,898
g02982,39,72
g02983,2,5
g02984,2,0
g02985,95,161
g02986,24,19
g02987,0,0
g02988,0,0
g02989,0,0
g02990,0,0
g02991,0,0
g02992,0,1
g02993,0,1
g02994,0,0
g02995,5,9
g02996,222,232
g02997,7648,8556
g02998,13820,15560
g02999,42,46
g03000,6,8
g03001,732,831
g03002,104,92
g03003,73,63
g03004,67,84
g03005,5,4
g03006,1,0
g03007,2,7
g03008,0,0
g03009,0,0
g03010,6,4
g03011,0,0
g03012,17,14
g03013,1,1
g03014,0,0
g03015,0,0
g03016,120,192
g03017,775,861
g03018,959,1149
g03019,0,0
g03020,0,0
g03021,0,0
g03022,0,0
g03023,0,0
g03024,0,0
g03025,0,0
g03026,0,0
g03027,0,0
g03028,0,0
g03029,0,0
g03030,0,0
g03031,0,0
g03032,0,0
g03033,0,0
g03034,195,235
g03035,5,1
g03036,846,917
g03037,7,2
g03038,280,493
g03039,603,718
g03040,9,4
g03041,428,595
g03042,0,3
g03043,1305,1419
g03044,111,105
g03045,1472,1619
g03046,259,295
g03047,18,26
g03048,521,482
g03049,5112,6468
g03050,0,1
g03051,3767,4668
g03052,456,541
g03053,1230,1197
g03054,447,550
g03055,8,17
g03056,79,64
g03057,43,63
g03058,68,106
g03059,13,10
g03060,0,0
g03061,0,0
g03062,0,0
g03063,0,0
g03064,0,0
g03065,0,0
g03066,43,51
g03067,0,0
g03068,0,0
g03069,1,1
g03070,538,579
g03071,1011,1027
g03072,264,275
g03073,4923,5983
g03074,585,746
g03075,481,522
g03076,498,492
g03077,146,144
g03078,105,137
g03079,673,632
g03080,494,649
g03081,244,312
g03082,211,180
g03083,451,475
g03084,558,624
g03085,122,116
g03086,3220,3932
g03087,3,3
g03088,1,0
g03089,4,2
g03090,0,0
g03091,1340,1590
g03092,135,169
g03093,7,5
g03094,2394,3131
g03095,1477,1695
g03096,15,9
g03097,0,0
g03098,2406,2996
g03099,18,29
g03100,4014,4490
g03101,6,6
g03102,163,659
g03103,12,10
g03104,0,1
g03105,10,16
g03106,0,0
g03107,5,3
g03108,0,1
g03109,2616,3026
g03110,1,3
g03111,544,749
g03112,5,9
g03113,2,4
g03114,689,754
g03115,0,1
g03116,147,172
g03117,2,2
g03118,110,147
g03119,64,64
g03120,487,492
g03121,476,566
g03122,1568,1968
g03123,0,0
g03124,1,1
g03125,0,0
g03126,33,23
g03127,16,6
g03128,0,0
g03129,850,961
g03130,1075,1222
g03131,595,680
g03132,0,1
g03133,36,70
g03134,962,1164
g03135,116,232
g03136,291,299
g03137,4376,5433
g03138,67,75
g03139,55,72
g03140,1579,2533
g03141,1,0
g03142,2,921
g03143,0,44
g03144,0,0
g03145,393,418
g03146,1336,1287
g03147,13395,15968
g03148,34210,41764
g03149,818,1062
g03150,1687,1970
g03151,7,14
g03152,0,0
g03153,0,0
g03154,6,11
g03155,813,976
g03156,717,878
g03157,450,460
g03158,14,11
g03159,251,322
g03160,2,0
g03161,1933,1878
g03162,25,21
g03163,2,0
g03164,509,598
g03165,644,731
g03166,73,133
g03167,9,5
g03168,205,191
g03169,176,227
g03170,281,326
g03171,429,443
g03172,600,718
g03173,515,588
g03174,0,3
g03175,0,1
g03176,0,1
g03177,0,0
g03178,0,0
g03179,0,0
g03180,0,0
g03181,0,0
g03182,0,0
g03183,0,0
g03184,0,0
g03185,1,0
g03186,0,0
g03187,0,0
g03188,1,0
g03189,0,0
g03190,0,0
g03191,0,0
g03192,0,0
g03193,0,0
g03194,0,0
g03195,0,0
g03196,0,0
g03197,0,0
g03198,0,0
g03199,1,5
g03200,0,0
g03201,0,0
g03202,0,0
g03203,139,157
g03204,101,118
g03205,257,297
g03206,0,1
g03207,2107,2368
g03208,204,290
g03209,104,156
g03210,1779,2334
g03211,15,9
g03212,23,31
g03213,401,457
g03214,1686,1284
g03215,23,19
g03216,122,160
g03217,4,6
g03218,13,11
g03219,274,378
g03220,150,190
g03221,261,486
g03222,130,174
g03223,1968,2606
g03224,101,113
g03225,59,44
g03226,0,0
g03227,435,614
g03228,293,399
g03229,116,143
g03230,435,452
g03231,153,208
g03232,18,23
g03233,0,0
g03234,0,0
g03235,0,0
g03236,3357,4006
g03237,44,38
g03238,8,18
g03239,499,516
g03240,103,142
g03241,836,1094
g03242,134,181
g03243,6,6
g03244,310,381
g03245,8,27
g03246,17,41
g03247,787,698
g03248,42,29
g03249,1233,2321
g03250,1063,1223
g03251,26,38
g03252,329,721
g03253,863,920
g03254,590,762
g03255,17,9
g03256,1388,1429
g03257,0,0
g03258,856,909
g03259,1724,2210
g03260,247,308
g03261,1,1
g03262,299,325
g03263,628,759
g03264,432,537
g03265,0,0
g03266,183,341
g03267,418,605
g03268,434,550
g03269,13,43
g03270,495,640
g03271,399,445
g03272,10,11
g03273,2399,2700
g03274,0,0
g03275,467,584
g03276,95,81
g03277,0,1
g03278,29,27
g03279,1,0
g03280,3,9
g03281,2056,2374
g03282,442,478
g03283,4,4
g03284,80,109
g03285,707,805
g03286,218,297
g03287,105,129
g03288,944,1082
g03289,80,114
g03290,1225,1335
g03291,412,487
g03292,348,367
g03293,41,49
g03294,87,103
g03295,25,40
g03296,296,347
g03297,3590,3932
g03298,65,79
g03299,132,250
g03300,10,6
g03301,904,1173
g03302,904,1172
g03303,210,249
g03304,35,48
g03305,414,452
g03306,5,10
g03307,7,10
g03308,9,9
g03309,305,306
g03310,175,213
g03311,118,129
g03312,104,101
g03313,507,616
g03314,12,13
g03315,294,318
g03316,6,6
g03317,0,0
g03318,1744,2325
g03319,304,340
g03320,173,264
g03321,36,54
g03322,60,48
g03323,91,79
g03324,462,623
g03325,76,83
g03326,26,27
g03327,0,1
g03328,1634,2001
