,wt_E17.5_f5,wt_E17.5_f4
g06137,0,0
g06138,0,0
g06139,150,175
g06140,0,0
g06141,0,0
g06142,0,0
g06143,0,0
g06144,0,0
g06145,0,0
g06146,0,0
g06147,0,0
g06148,20,17
g06149,792,803
g06150,285,271
g06151,1,6
g06152,24,13
g06153,1178,1033
g06154,9,6
g06155,88,68
g06156,361,366
g06157,284,232
g06158,7,10
g06159,385,405
g06160,2,3
g06161,7,13
g06162,0,0
g06163,184,243
g06164,0,4
g06165,183,242
g06166,280,277
g06167,330,352
g06168,200,182
g06169,1063,931
g06170,6,10
g06171,48,43
g06172,1,3
g06173,493,415
g06174,1,1
g06175,240,296
g06176,573,486
g06177,194,255
g06178,313,297
g06179,814,684
g06180,23,23
g06181,137,115
g06182,306,292
g06183,438,355
g06184,1210,1247
g06185,1024,1039
g06186,566,585
g06187,1,1
g06188,49,62
g06189,2,3
g06190,0,1
g06191,100,102
g06192,23,37
g06193,60,54
g06194,455,447
g06195,122,129
g06196,340,294
g06197,133,171
g06198,4946,4776
g06199,785,707
g06200,1703,1470
g06201,417,355
g06202,2151,2050
g06203,18,25
g06204,1,1
g06205,0,0
g06206,3,3
g06207,698,794
g06208,35,43
g06209,828,937
g06210,780,845
g06211,53,55
g06212,531,482
g06213,670,726
g06214,548,422
g06215,1454,1172
g06216,167,193
g06217,293,287
g06218,1576,1399
g06219,1643,1731
g06220,332,304
g06221,50,63
g06222,3,3
g06223,17,30
g06224,1630,1583
g06225,38,43
g06226,0,0
g06227,3307,2882
g06228,17,10
g06229,4,7
g06230,63,45
g06231,0,0
g06232,3,12
g06233,0,0
g06234,790,830
g06235,2134,2092
g06236,1,1
g06237,16,14
g06238,53,63
g06239,0,0
g06240,1833,2272
g06241,105,85
g06242,2218,2214
g06243,0,0
g06244,130,111
g06245,14,28
g06246,389,453
g06247,146,139
g06248,2407,2148
g06249,10,10
g06250,560,536
g06251,218,131
g06252,0,0
g06253,159,194
g06254,774,714
g06255,1,6
g06256,382,352
g06257,580,577
g06258,3,0
g06259,2,0
g06260,3,3
g06261,1,1
g06262,0,0
g06263,70,70
g06264,207,223
g06265,142,164
g06266,1302,1352
g06267,1,2
g06268,2,3
g06269,4188,3805
g06270,116,120
g06271,793,880
g06272,0,0
g06273,2,3
g06274,6,5
g06275,44,77
g06276,0,0
g06277,332,501
g06278,0,0
g06279,0,0
g06280,55,112
g06281,5,11
g06282,0,0
g06283,0,0
g06284,0,0
g06285,0,0
g06286,0,0
g06287,0,0
g06288,0,0
g06289,0,1
g06290,0,0
g06291,0,0
g06292,0,0
g06293,0,0
g06294,45,46
g06295,1,1
g06296,34,37
g06297,0,0
g06298,129,122
g06299,28,37
g06300,7,4
g06301,69,88
g06302,46,50
g06303,30,39
g06304,0,2
g06305,99,94
g06306,130,164
g06307,47,54
g06308,819,789
g06309,562,548
g06310,4,4
g06311,508,553
g06312,16,17
g06313,6,11
g06314,5,5
g06315,330,341
g06316,3038,2581
g06317,510,505
g06318,0,0
g06319,83,88
g06320,387,411
g06321,174,195
g06322,332,327
g06323,41,45
g06324,216,235
g06325,1958,2211
g06326,89,106
g06327,0,1
g06328,0,7
g06329,0,0
g06330,1,0
g06331,0,1
g06332,2264,2428
g06333,0,1
g06334,0,1
g06335,1,0
g06336,1,0
g06337,2,3
g06338,377,362
g06339,0,1
g06340,0,0
g06341,0,0
g06342,0,0
g06343,0,0
g06344,0,0
g06345,0,0
g06346,0,0
g06347,0,0
g06348,0,1
g06349,337,318
g06350,7,11
g06351,200,174
g06352,1007,1016
g06353,73,64
g06354,99,113
g06355,99,83
g06356,40,63
g06357,73,72
g06358,44,45
g06359,22,30
g06360,37,47
g06361,1,1
g06362,2,1
g06363,116,133
g06364,86,98
g06365,40,35
g06366,34,47
g06367,36,31
g06368,63,75
g06369,52,54
g06370,137,139
g06371,177,180
g06372,279,303
g06373,228,214
g06374,226,256
g06375,26,35
g06376,204,237
g06377,138,141
g06378,5,3
g06379,35,46
g06380,25,27
g06381,19,20
g06382,55,61
g06383,0,0
g06384,0,0
g06385,0,0
g06386,0,0
g06387,273,285
g06388,199,152
g06389,7,0
g06390,483,544
g06391,457,436
g06392,1,3
g06393,450,368
g06394,1691,1615
g06395,8,7
g06396,304,253
g06397,0,0
g06398,0,0
g06399,0,0
g06400,1,0
g06401,1275,1343
g06402,65,93
g06403,2,0
g06404,960,874
g06405,0,0
g06406,557,499
g06407,2034,1960
g06408,1,2
g06409,537,464
g06410,548,412
g06411,292,254
g06412,290,253
g06413,0,0
g06414,226,218
g06415,2,0
g06416,878,899
g06417,69,53
g06418,0,1
g06419,374,273
g06420,14,8
g06421,230,236
g06422,605,579
g06423,34,44
g06424,189,175
g06425,620,613
g06426,0,0
g06427,227,218
g06428,172,137
g06429,3,3
g06430,1078,1002
g06431,91,90
g06432,587,620
g06433,2015,1844
g06434,852,754
g06435,190,196
g06436,36,61
g06437,25,27
g06438,52,52
g06439,294,294
g06440,1353,1356
g06441,2,0
g06442,0,0
g06443,1168,989
g06444,1519,1302
g06445,1550,1668
g06446,8,3
g06447,115,137
g06448,0,1
g06449,164,181
g06450,1007,998
g06451,0,2
g06452,77,87
g06453,309,285
g06454,122,117
g06455,1,0
g06456,392,392
g06457,23,29
g06458,1,0
g06459,35,32
g06460,19,18
g06461,1060,1103
g06462,2,2
g06463,3,3
g06464,16,25
g06465,360,370
g06466,1296,981
g06467,124,119
g06468,39,46
g06469,498,556
g06470,0,0
g06471,3586,3299
g06472,407,410
g06473,0,2
g06474,0,1
g06475,0,0
g06476,0,1
g06477,6,3
g06478,207,142
g06479,319,285
g06480,1075,1166
g06481,37,37
g06482,0,0
g06483,157,188
g06484,159,175
g06485,12361,12974
g06486,18,22
g06487,116,90
g06488,1062,997
g06489,2,0
g06490,10,8
g06491,78,50
g06492,0,0
g06493,3,3
g06494,844,815
g06495,168,159
g06496,2,2
g06497,304,288
g06498,454,497
g06499,8,16
g06500,393,392
g06501,343,334
g06502,1,0
g06503,42,41
g06504,747,710
g06505,3,0
g06506,1130,1119
g06507,178,149
g06508,454,462
g06509,2177,2804
g06510,62,72
g06511,517,668
g06512,353,349
g06513,279,317
g06514,601,666
g06515,3,4
g06516,0,0
g06517,0,0
g06518,1,0
g06519,1,0
g06520,315,302
g06521,1776,1782
g06522,823,800
g06523,31,30
g06524,1444,1370
g06525,159,208
g06526,0,0
g06527,354,317
g06528,105,111
g06529,1,2
g06530,138,111
g06531,2,3
g06532,3,5
g06533,558,538
g06534,0,0
g06535,0,1
g06536,172,179
g06537,937,871
g06538,371,376
g06539,11,14
g06540,9,13
g06541,309,296
g06542,38,30
g06543,319,292
g06544,963,1090
g06545,1216,1023
g06546,21,27
g06547,0,0
g06548,22,19
g06549,222,216
g06550,575,520
g06551,609,566
g06552,669,669
g06553,3,3
g06554,1,1
g06555,1,0
g06556,231,271
g06557,424,369
g06558,242,237
g06559,589,569
g06560,16,17
g06561,71,76
g06562,1,1
g06563,1,0
g06564,1,1
g06565,449,518
g06566,2036,1934
g06567,3,3
g06568,0,0
g06569,8,4
g06570,50,42
g06571,242,229
g06572,334,277
g06573,55,45
g06574,1741,1831
g06575,0,1
g06576,243,227
g06577,1347,1288
g06578,186,231
g06579,81,90
g06580,27,22
g06581,14,10
g06582,18,16
g06583,1,0
g06584,21,13
g06585,188,177
g06586,190,176
g06587,74,76
g06588,317,316
g06589,524,459
g06590,85,44
g06591,743,722
g06592,33,35
g06593,108,105
g06594,255,208
g06595,903,896
g06596,0,0
g06597,2,0
g06598,2,2
g06599,1,1
g06600,0,0
g06601,4060,4022
g06602,16,17
g06603,947,984
g06604,16,11
g06605,5,13
g06606,2,2
g06607,1266,1200
g06608,2611,2943
g06609,305,300
g06610,116,106
g06611,665,696
g06612,316,355
g06613,281,245
g06614,72,102
g06615,128,160
g06616,43,30
g06617,254,259
g06618,212,184
g06619,0,0
g06620,271,251
g06621,0,0
g06622,34,47
g06623,1,1
g06624,785,682
g06625,11,23
g06626,126,119
g06627,350,386
g06628,15,18
g06629,0,1
g06630,66,56
g06631,0,0
g06632,439,449
g06633,429,473
g06634,164,141
g06635,124,109
g06636,1242,1162
g06637,112,106
g06638,649,647
g06639,68,77
g06640,1,0
g06641,0,4
g06642,6,13
g06643,1,0
g06644,0,1
g06645,1191,1258
g06646,0,1
g06647,3,0
g06648,1137,1163
g06649,1,3
g06650,736,759
g06651,1059,1173
g06652,6,11
g06653,56,63
g06654,3124,3261
g06655,42,55
g06656,8,6
g06657,488,380
g06658,469,524
g06659,951,906
g06660,445,365
g06661,1,1
g06662,0,0
g06663,0,0
g06664,0,0
g06665,0,2
g06666,24,16
g06667,482,513
g06668,0,1
g06669,1,2
g06670,0,0
g06671,7,21
g06672,334,387
g06673,1,0
g06674,97,130
g06675,915,1072
g06676,79,89
g06677,602,578
g06678,76,72
g06679,508,540
g06680,579,592
g06681,0,1
g06682,516,546
g06683,472,469
g06684,601,587
g06685,183,173
g06686,97,97
g06687,0,0
g06688,0,0
g06689,50,62
g06690,332,340
g06691,1,0
g06692,334,271
g06693,47,43
g06694,4,2
g06695,0,0
g06696,380,438
g06697,0,0
g06698,133,141
g06699,588,872
g06700,721,788
g06701,677,614
g06702,149,152
g06703,13,15
g06704,63,35
g06705,22,18
g06706,1,1
g06707,2482,2029
g06708,25,18
g06709,595,640
g06710,115,121
g06711,0,0
g06712,0,0
g06713,0,0
g06714,0,0
g06715,0,0
g06716,0,0
g06717,0,0
g06718,0,0
g06719,0,0
g06720,0,0
g06721,0,0
g06722,0,0
g06723,3,2
g06724,0,0
g06725,0,0
g06726,1,0
g06727,0,0
g06728,0,0
g06729,0,0
g06730,0,0
g06731,0,0
g06732,0,0
g06733,0,0
g06734,0,0
g06735,0,0
g06736,0,0
g06737,0,0
g06738,0,0
g06739,0,0
g06740,0,0
g06741,0,0
g06742,0,0
g06743,0,0
g06744,0,0
g06745,0,0
g06746,0,0
g06747,0,0
g06748,0,0
g06749,0,0
g06750,1,0
g06751,0,0
g06752,0,0
g06753,0,0
g06754,0,0
g06755,0,0
g06756,0,0
g06757,0,0
g06758,0,1
g06759,0,0
g06760,0,0
g06761,0,0
g06762,0,0
g06763,0,0
g06764,0,0
g06765,0,0
g06766,1,3
g06767,0,0
g06768,0,0
g06769,0,0
g06770,0,0
g06771,0,0
g06772,0,0
g06773,0,0
g06774,0,0
g06775,0,0
g06776,0,0
g06777,0,1
g06778,0,0
g06779,0,0
g06780,0,0
g06781,0,0
g06782,0,0
g06783,1,1
g06784,1,1
g06785,0,0
g06786,0,0
g06787,0,0
g06788,0,0
g06789,0,0
g06790,1,0
g06791,0,0
g06792,0,0
g06793,0,0
g06794,0,0
g06795,1,2
g06796,0,0
g06797,0,0
g06798,0,0
g06799,0,0
g06800,2,3
g06801,0,0
g06802,0,1
g06803,0,0
g06804,0,0
g06805,0,0
g06806,0,0
g06807,0,0
g06808,0,0
g06809,0,0
g06810,0,0
g06811,3,3
g06812,3405,3749
g06813,180,99
g06814,247,170
g06815,176,214
g06816,509,501
g06817,645,573
g06818,62,57
g06819,0,4
g06820,2,1
g06821,16,15
g06822,1,2
g06823,1,1
g06824,33,57
g06825,0,0
g06826,1180,1160
g06827,53,41
g06828,5,5
g06829,764,824
g06830,273,257
g06831,0,2
g06832,14,42
g06833,0,2
g06834,27,31
g06835,0,0
g06836,1,0
g06837,370,396
g06838,650,588
g06839,832,900
g06840,0,0
g06841,0,0
g06842,103,118
g06843,498,540
g06844,1,6
g06845,12,7
g06846,111,89
g06847,406,421
g06848,3619,3571
g06849,72,100
g06850,189,151
g06851,206,192
g06852,294,305
g06853,321,248
g06854,307,278
g06855,30,24
g06856,267,288
g06857,0,0
g06858,0,0
g06859,1294,1379
g06860,839,912
g06861,633,577
g06862,92,113
g06863,72,84
g06864,1,0
g06865,166,155
g06866,590,567
g06867,540,504
g06868,66,71
g06869,685,629
g06870,234,243
g06871,4,5
g06872,1551,1524
g06873,63,56
g06874,676,698
g06875,49,52
g06876,708,705
g06877,28,20
g06878,1319,1584
g06879,484,507
g06880,1873,1712
g06881,338,356
g06882,30,39
g06883,219,211
g06884,1366,1339
g06885,811,752
g06886,717,701
g06887,537,478
g06888,2656,2770
g06889,552,538
g06890,629,556
g06891,684,734
g06892,14,16
g06893,47,60
g06894,581,595
g06895,1409,1298
g06896,81,78
g06897,51,44
g06898,74,77
g06899,539,580
g06900,16,5
g06901,2,1
g06902,5,1
g06903,13,21
g06904,74,85
g06905,1,0
g06906,441,406
g06907,1,0
g06908,509,436
g06909,2151,2180
g06910,0,0
g06911,0,0
g06912,0,2
g06913,799,757
g06914,1,0
g06915,46,74
g06916,510,445
g06917,135,119
g06918,0,2
g06919,1009,1227
g06920,173,213
g06921,0,0
g06922,0,0
g06923,0,0
g06924,1,2
g06925,0,0
g06926,0,0
g06927,0,0
g06928,0,0
g06929,0,0
g06930,0,0
g06931,0,0
g06932,0,0
g06933,0,0
g06934,0,0
g06935,9,27
g06936,710,717
g06937,5,7
g06938,713,760
g06939,1866,1508
g06940,492,458
g06941,1,5
g06942,8,9
g06943,882,988
g06944,2,3
g06945,299,391
g06946,6,2
g06947,399,408
g06948,1313,1271
g06949,252,221
g06950,17,31
g06951,1,1
g06952,2,1
g06953,430,476
g06954,32,24
g06955,21,34
g06956,185,193
g06957,445,477
g06958,61,57
g06959,333,312
g06960,100,90
g06961,605,518
g06962,3859,2976
g06963,38,29
g06964,749,715
g06965,200,199
g06966,189,195
g06967,234,248
g06968,363,459
g06969,4,1
g06970,5,7
g06971,1,2
g06972,139,147
g06973,716,611
g06974,393,399
g06975,739,665
g06976,9,10
g06977,17,11
g06978,2406,2313
g06979,45,64
g06980,3098,2807
g06981,2871,2917
g06982,286,340
g06983,3857,4092
g06984,720,658
g06985,266,250
g06986,85,64
g06987,841,848
g06988,128,91
g06989,929,956
g06990,349,403
g06991,277,297
g06992,482,558
g06993,68,83
g06994,113,126
g06995,392,344
g06996,800,798
g06997,4,4
g06998,66,100
g06999,293,272
g07000,169,151
g07001,0,0
g07002,104,77
g07003,35,27
g07004,937,926
g07005,125,135
g07006,0,0
g07007,1,1
g07008,3,2
g07009,578,586
g07010,0,1
g07011,1,4
g07012,239,251
g07013,2,3
g07014,3,2
g07015,719,632
g07016,123,121
g07017,22,25
g07018,0,0
g07019,28,47
g07020,24,39
g07021,697,717
g07022,4,0
g07023,1,2
g07024,186,245
g07025,0,0
g07026,0,0
g07027,3,1
g07028,0,0
g07029,1,0
g07030,0,1
g07031,1708,1772
g07032,1,1
g07033,145,164
g07034,107,138
g07035,172,158
g07036,1247,1202
g07037,5,5
g07038,3941,3731
g07039,38,47
g07040,319,303
g07041,2162,2126
g07042,1,0
g07043,2652,2900
g07044,3,2
g07045,2365,2321
g07046,43,52
g07047,0,0
g07048,1,0
g07049,0,0
g07050,1041,971
g07051,0,2
g07052,0,0
g07053,0,0
g07054,15,10
g07055,518,373
g07056,1040,988
g07057,2,2
g07058,0,1
g07059,0,1
g07060,0,0
g07061,11,29
g07062,1051,944
g07063,14,17
g07064,333,403
g07065,0,0
g07066,0,0
g07067,0,0
g07068,1,0
g07069,0,0
g07070,1,0
g07071,0,0
g07072,0,0
g07073,0,0
g07074,0,0
g07075,0,0
g07076,0,0
g07077,0,0
g07078,0,0
g07079,0,0
g07080,0,0
g07081,0,0
g07082,0,0
g07083,0,0
g07084,0,0
g07085,0,0
g07086,0,0
g07087,0,0
g07088,5,12
g07089,0,0
g07090,0,0
g07091,0,0
g07092,0,0
g07093,0,0
g07094,0,0
g07095,1,1
g07096,0,0
g07097,0,0
g07098,0,0
g07099,0,0
g07100,1,2
g07101,0,0
g07102,0,0
g07103,0,0
g07104,0,0
g07105,0,0
g07106,0,0
g07107,0,0
g07108,0,0
g07109,1,3
g07110,0,0
g07111,0,1
g07112,8,18
g07113,229,264
g07114,24,18
g07115,690,594
g07116,118,127
g07117,1223,1118
g07118,168,212
g07119,43,35
g07120,66,80
g07121,1444,1584
g07122,0,0
g07123,716,635
g07124,12,11
g07125,0,0
g07126,0,0
g07127,1,0
g07128,3,8
g07129,382,387
g07130,0,0
g07131,97,78
g07132,828,680
g07133,1110,1167
g07134,8,9
g07135,140,119
g07136,732,876
g07137,70,40
g07138,478,431
g07139,158,172
g07140,927,811
g07141,4475,2839
g07142,562,469
g07143,228,198
g07144,174,163
g07145,1585,1574
g07146,0,0
g07147,589,745
g07148,52,71
g07149,451,389
g07150,0,0
g07151,0,0
g07152,0,0
g07153,0,0
g07154,0,0
g07155,1013,1025
g07156,308,322
g07157,649,677
g07158,1,3
g07159,4,0
g07160,281,303
g07161,0,0
g07162,0,0
g07163,0,0
g07164,0,0
g07165,1,0
g07166,0,1
g07167,0,0
g07168,0,0
g07169,0,0
g07170,0,0
g07171,0,0
g07172,0,0
g07173,0,0
g07174,0,0
g07175,0,0
g07176,1,3
g07177,0,0
g07178,0,0
g07179,0,0
g07180,0,0
g07181,0,0
g07182,0,0
g07183,0,0
g07184,0,0
g07185,0,0
g07186,0,0
g07187,0,0
g07188,0,0
g07189,0,0
g07190,0,0
g07191,345,373
g07192,0,2
g07193,132028,79922
g07194,439,433
g07195,410,485
g07196,7,6
g07197,3,7
g07198,263,238
g07199,686,613
g07200,695,658
g07201,351,279
g07202,4,3
g07203,7,3
g07204,0,0
g07205,0,0
g07206,0,0
g07207,1,0
g07208,138,136
g07209,978,1348
g07210,0,0
g07211,7,5
g07212,141,135
g07213,41,15
g07214,2,1
g07215,1,0
g07216,0,0
g07217,0,0
g07218,0,1
g07219,0,0
g07220,0,0
g07221,0,0
g07222,0,0
g07223,0,0
g07224,1,0
g07225,0,0
g07226,236,194
g07227,419,371
g07228,1400,1729
g07229,0,0
g07230,1,0
g07231,1243,1460
g07232,84,89
g07233,572,564
g07234,42,48
g07235,0,0
g07236,1137,1096
g07237,414,409
g07238,2261,2081
g07239,2010,1688
g07240,4,3
g07241,77,75
g07242,202,216
g07243,703,711
g07244,437,378
g07245,358,312
g07246,0,0
g07247,0,0
g07248,0,0
g07249,0,0
g07250,0,0
g07251,0,0
g07252,0,0
g07253,0,0
g07254,0,0
g07255,0,0
g07256,0,0
g07257,0,0
g07258,0,2
g07259,0,0
g07260,0,0
g07261,0,0
g07262,1,0
g07263,0,0
g07264,0,0
g07265,0,0
g07266,0,0
g07267,0,0
g07268,0,0
g07269,0,0
g07270,0,0
g07271,0,0
g07272,0,0
g07273,0,0
g07274,0,0
g07275,0,0
g07276,0,0
g07277,0,0
g07278,0,0
g07279,0,0
g07280,0,0
g07281,0,0
g07282,0,0
g07283,0,0
g07284,0,0
g07285,0,0
g07286,0,0
g07287,0,0
g07288,0,0
g07289,0,0
g07290,0,0
g07291,0,0
g07292,0,0
g07293,0,0
g07294,1,0
g07295,0,0
g07296,0,0
g07297,0,0
g07298,0,0
g07299,0,0
g07300,0,0
g07301,0,0
g07302,0,0
g07303,0,0
g07304,0,0
g07305,0,0
g07306,0,0
g07307,0,0
g07308,0,0
g07309,0,0
g07310,0,0
g07311,0,0
g07312,0,0
g07313,0,0
g07314,0,0
g07315,0,0
g07316,0,0
g07317,0,0
g07318,0,0
g07319,0,0
g07320,0,0
g07321,0,0
g07322,0,0
g07323,0,0
g07324,0,0
g07325,0,0
g07326,0,0
g07327,0,0
g07328,0,0
g07329,0,0
g07330,0,0
g07331,1,0
g07332,0,0
g07333,0,0
g07334,0,0
g07335,0,0
g07336,0,0
g07337,0,0
g07338,0,0
g07339,0,0
g07340,0,0
g07341,0,0
g07342,0,0
g07343,0,0
g07344,0,0
g07345,0,0
g07346,0,0
g07347,0,0
g07348,0,0
g07349,0,0
g07350,0,0
g07351,0,0
g07352,0,0
g07353,0,0
g07354,0,1
g07355,0,0
g07356,0,0
g07357,0,0
g07358,0,0
g07359,0,0
g07360,0,0
g07361,0,0
g07362,0,0
g07363,0,0
g07364,0,0
g07365,0,0
g07366,0,0
g07367,1,0
g07368,0,0
g07369,0,0
g07370,0,0
g07371,0,0
g07372,0,0
g07373,0,0
g07374,0,0
g07375,0,0
g07376,0,0
g07377,2,5
g07378,0,0
g07379,0,0
g07380,0,0
g07381,0,0
g07382,0,0
g07383,0,0
g07384,0,0
g07385,0,0
g07386,0,0
g07387,0,0
g07388,0,1
g07389,1,0
g07390,0,0
g07391,0,0
g07392,0,0
g07393,2,0
g07394,0,0
g07395,0,0
g07396,1,0
g07397,0,0
g07398,0,0
g07399,1,0
g07400,0,0
g07401,0,0
g07402,0,0
g07403,0,0
g07404,0,0
g07405,0,0
g07406,0,1
g07407,0,0
g07408,0,0
g07409,0,0
g07410,0,0
g07411,0,0
g07412,0,0
g07413,0,0
g07414,0,0
g07415,0,0
g07416,0,0
g07417,0,0
g07418,0,0
g07419,1,0
g07420,0,0
g07421,0,0
g07422,0,0
g07423,0,0
g07424,0,0
g07425,0,0
g07426,0,0
g07427,0,0
g07428,0,0
g07429,0,0
g07430,4,3
g07431,1181,878
g07432,455,569
g07433,2,0
g07434,707,667
g07435,54,65
g07436,593,591
g07437,2145,2342
g07438,924,1004
g07439,10,7
g07440,819,689
g07441,251,213
g07442,1062,1004
g07443,158,178
g07444,198,120
g07445,40,19
g07446,1,0
g07447,100,109
g07448,2077,1922
g07449,119,128
g07450,348,406
g07451,3,0
g07452,382,423
g07453,115,96
g07454,22,14
g07455,532,524
g07456,949,972
g07457,446,445
g07458,1147,1087
g07459,2,3
g07460,30,19
g07461,0,65
g07462,0,0
g07463,33,33
g07464,691,736
g07465,0,0
g07466,280,284
g07467,104,87
g07468,44,31
g07469,270,242
g07470,259,215
g07471,33,27
g07472,2,2
g07473,0,0
g07474,246,236
g07475,30,45
g07476,0,1
g07477,0,0
g07478,2,2
g07479,396,377
g07480,350,361
g07481,332,380
g07482,540,394
g07483,68,61
g07484,131,132
g07485,273,273
g07486,226,205
g07487,42,35
g07488,923,885
g07489,848,773
g07490,795,710
g07491,32,19
g07492,331,344
g07493,1209,1122
g07494,313,273
g07495,229,201
g07496,1685,1570
g07497,314,260
g07498,829,757
g07499,341,347
g07500,19,25
g07501,54,34
g07502,22,32
g07503,246,277
g07504,190,180
g07505,735,878
g07506,1272,1464
g07507,8,7
g07508,442,519
g07509,294,318
g07510,4620,4481
g07511,6,2
g07512,7,6
g07513,1,0
g07514,1,1
g07515,0,0
g07516,6,3
g07517,789,735
g07518,9,11
g07519,22,8
g07520,0,0
g07521,0,0
g07522,0,0
g07523,0,0
g07524,0,0
g07525,3,2
g07526,7,2
g07527,3,2
g07528,1,1
g07529,13,21
g07530,253,233
g07531,142,156
g07532,276,299
g07533,136,125
g07534,633,605
g07535,391,374
g07536,27,37
g07537,1627,1461
g07538,1,0
g07539,80,87
g07540,1310,1048
g07541,515,433
g07542,208,174
g07543,1,0
g07544,230,219
g07545,51,65
g07546,189,188
g07547,0,0
g07548,405,433
g07549,54,21
g07550,758,809
g07551,170,185
g07552,1,1
g07553,181,137
g07554,383,373
g07555,839,874
g07556,1095,1268
g07557,13,19
g07558,0,0
g07559,0,0
g07560,503,519
g07561,0,0
g07562,1,1
g07563,3,1
g07564,23,19
g07565,10,12
g07566,140,144
g07567,530,490
g07568,121,133
g07569,311,395
g07570,70,60
g07571,861,915
g07572,74,71
g07573,950,928
g07574,4,5
g07575,2,1
g07576,464,398
g07577,212,252
g07578,64,64
g07579,269,242
g07580,2731,2383
g07581,206,193
g07582,378,387
g07583,2,3
g07584,0,0
g07585,15,12
g07586,156,154
g07587,827,786
g07588,0,0
g07589,288,272
g07590,94,107
g07591,153,184
g07592,43,45
g07593,189,157
g07594,0,1
g07595,2,8
g07596,0,0
g07597,2,2
g07598,281,205
g07599,4,1
g07600,0,0
g07601,77,68
g07602,10,9
g07603,872,872
g07604,27,29
g07605,450,378
g07606,0,0
g07607,0,0
g07608,0,0
g07609,0,0
g07610,0,0
g07611,0,1
g07612,4295,4182
g07613,645,564
g07614,7,5
g07615,1,2
g07616,0,1
g07617,34,40
g07618,386,252
g07619,504,466
g07620,18,18
g07621,0,0
g07622,129,135
g07623,218,217
g07624,6,4
g07625,1,0
g07626,0,1
g07627,18,8
g07628,3,1
g07629,3,7
g07630,77,82
g07631,7,4
g07632,2,11
g07633,0,0
g07634,0,0
g07635,814,807
g07636,308,323
g07637,223,195
g07638,977,923
g07639,845,830
g07640,13,5
g07641,335,312
g07642,4,2
g07643,902,824
g07644,19,11
g07645,127,348
g07646,372,288
g07647,290,237
g07648,378,344
g07649,9,10
g07650,1000,1000
g07651,14,11
g07652,1237,1050
g07653,4,4
g07654,1,1
g07655,96,75
g07656,6,5
g07657,168,152
g07658,12,9
g07659,78,61
g07660,3021,3353
g07661,1,13
g07662,0,4
g07663,22,29
g07664,0,0
g07665,1879,2125
g07666,4,4
g07667,49,40
g07668,701,731
g07669,733,542
g07670,103,122
g07671,16,19
g07672,2,6
g07673,13,13
g07674,611,496
g07675,407,413
g07676,13,21
g07677,215,226
g07678,17,77
g07679,2,18
g07680,0,12
g07681,0,1
g07682,8,1
g07683,3,0
g07684,182,161
g07685,0,0
g07686,0,0
g07687,0,0
g07688,475,450
g07689,0,0
g07690,0,0
g07691,0,0
g07692,0,0
g07693,5,0
g07694,2,0
g07695,0,0
g07696,0,0
g07697,1465,1719
g07698,0,0
g07699,396,393
g07700,603,662
g07701,45,42
g07702,263,231
g07703,2,0
g07704,209,137
g07705,405,412
g07706,999,949
g07707,275,282
g07708,857,908
g07709,388,308
g07710,52,61
g07711,305,354
g07712,14,12
g07713,401,371
g07714,0,0
g07715,540,411
g07716,1838,2154
g07717,2,0
g07718,32,58
g07719,862,714
g07720,1041,1168
g07721,46,48
g07722,402,384
g07723,57,38
g07724,1,2
g07725,150,130
g07726,8,7
g07727,1241,1152
g07728,107,101
g07729,1,0
g07730,419,444
g07731,0,0
g07732,1,0
g07733,0,0
g07734,829,753
g07735,3,0
g07736,4,7
g07737,543,613
g07738,736,713
g07739,0,4
g07740,363,326
g07741,12932,11633
g07742,242,175
g07743,339,269
g07744,7,6
g07745,924,883
g07746,0,0
g07747,1,0
g07748,79,71
g07749,480,488
g07750,902,816
g07751,64,67
g07752,5,2
g07753,25,22
g07754,1,1
g07755,694,553
g07756,2,3
g07757,0,1
g07758,732,763
g07759,7,5
g07760,0,0
g07761,1,0
g07762,597,627
g07763,182,155
g07764,16,17
g07765,995,860
g07766,4,2
g07767,7,4
g07768,279,301
g07769,8,8
g07770,514,447
g07771,661,633
g07772,274,234
g07773,3085,2965
g07774,171,189
g07775,0,1
g07776,9,14
g07777,1,5
g07778,263,251
g07779,79,72
g07780,323,371
g07781,1,3
g07782,8,14
g07783,0,0
g07784,225,211
g07785,24,13
g07786,0,1
g07787,0,1
g07788,0,0
g07789,2,2
g07790,1381,1397
g07791,266,282
g07792,634,576
g07793,0,0
g07794,40,31
g07795,190,147
g07796,225,198
g07797,68,69
g07798,169,163
g07799,21,18
g07800,484,473
g07801,791,708
g07802,447,506
g07803,18,31
g07804,0,1
g07805,0,0
g07806,1,6
g07807,1,1
g07808,4,2
g07809,219,251
g07810,13,21
g07811,0,0
g07812,578,472
g07813,937,898
g07814,372,356
g07815,1,2
g07816,0,0
g07817,155,204
g07818,4,5
g07819,0,1
g07820,0,2
g07821,167,164
g07822,297,321
g07823,316,289
g07824,601,523
g07825,315,285
g07826,821,734
g07827,0,0
g07828,387,377
g07829,1,0
g07830,486,555
g07831,52,42
g07832,170,193
g07833,271,231
g07834,2353,2517
g07835,1462,1586
g07836,27,28
g07837,0,0
g07838,3,0
g07839,384,380
g07840,869,1035
g07841,4648,4390
g07842,943,948
g07843,84,79
g07844,20,30
g07845,813,821
g07846,3,0
g07847,1,0
g07848,17,9
g07849,331,286
g07850,1,0
g07851,399,313
g07852,1118,1137
