,mut_E15.5_f4,mut_E15.5_f5
g05844,0,0
g05845,0,0
g05846,0,0
g05847,0,0
g05848,0,0
g05849,0,0
g05850,2,0
g05851,0,0
g05852,0,0
g05853,0,0
g05854,0,0
g05855,0,0
g05856,0,0
g05857,0,0
g05858,0,0
g05859,0,0
g05860,0,0
g05861,0,0
g05862,0,0
g05863,0,0
g05864,0,0
g05865,0,0
g05866,0,1
g05867,0,0
g05868,1,1
g05869,0,0
g05870,0,0
g05871,0,0
g05872,0,0
g05873,0,0
g05874,1,0
g05875,522,460
g05876,233,239
g05877,6,14
g05878,4,3
g05879,1,2
g05880,6,11
g05881,1663,1708
g05882,2520,3306
g05883,1663,1708
g05884,1033,1255
g05885,781,972
g05886,1733,1937
g05887,4269,5272
g05888,3420,3668
g05889,2768,3275
g05890,666,722
g05891,1552,1760
g05892,533,513
g05893,18,20
g05894,564,837
g05895,7840,9525
g05896,585,684
g05897,5837,6605
g05898,422,466
g05899,289,326
g05900,9,22
g05901,1979,3498
g05902,58,80
g05903,3855,4179
g05904,1925,2755
g05905,6,5
g05906,2628,3274
g05907,1635,2033
g05908,1095,1208
g05909,1340,1986
g05910,2955,2630
g05911,1190,1790
g05912,4269,4860
g05913,1,2
g05914,1,2
g05915,1,2
g05916,0,0
g05917,1,0
g05918,2,0
g05919,4,2
g05920,32,24
g05921,555,483
g05922,78,59
g05923,0,0
g05924,4,3
g05925,249,206
g05926,17,20
g05927,1,1
g05928,226,242
g05929,993,884
g05930,178,138
g05931,324,317
g05932,3,3
g05933,52,37
g05934,484,376
g05935,823,682
g05936,235,191
g05937,4,6
g05938,0,0
g05939,0,0
g05940,0,0
g05941,0,1
g05942,0,0
g05943,0,0
g05944,0,0
g05945,0,0
g05946,0,0
g05947,0,0
g05948,0,0
g05949,0,0
g05950,0,0
g05951,0,0
g05952,0,0
g05953,2,0
g05954,0,0
g05955,0,0
g05956,0,0
g05957,0,0
g05958,0,0
g05959,0,0
g05960,0,0
g05961,0,0
g05962,0,0
g05963,0,0
g05964,0,1
g05965,1,0
g05966,202,185
g05967,1361,1161
g05968,0,6
g05969,320,319
g05970,446,502
g05971,284,234
g05972,291,282
g05973,1041,997
g05974,0,0
g05975,568,442
g05976,24,23
g05977,701,720
g05978,90,78
g05979,10,10
g05980,0,0
g05981,36,28
g05982,0,1
g05983,0,0
g05984,2,1
g05985,42,33
g05986,98,100
g05987,0,2
g05988,199,188
g05989,568,537
g05990,87,70
g05991,424,321
g05992,0,0
g05993,25,15
g05994,40,17
g05995,3,3
g05996,0,1
g05997,11,12
g05998,0,0
g05999,0,0
g06000,0,0
g06001,0,0
g06002,0,0
g06003,0,0
g06004,0,1
g06005,1,0
g06006,6,5
g06007,699,719
g06008,7,5
g06009,199,198
g06010,537,510
g06011,191,163
g06012,812,703
g06013,1,0
g06014,685,718
g06015,171,203
g06016,177,165
g06017,916,588
g06018,297,272
g06019,1,0
g06020,2127,2122
g06021,12,8
g06022,3,0
g06023,7,2
g06024,522,491
g06025,0,0
g06026,4,24
g06027,542,488
g06028,94,110
g06029,7,10
g06030,134,140
g06031,4,5
g06032,345,344
g06033,293,304
g06034,1184,1221
g06035,39,56
g06036,2,8
g06037,1210,1074
g06038,2686,2918
g06039,697,802
g06040,15,17
g06041,566,461
g06042,23988,16559
g06043,362,416
g06044,29,27
g06045,3752,3630
g06046,213,170
g06047,268,216
g06048,165,181
g06049,1,4
g06050,4,2
g06051,211,170
g06052,139,126
g06053,0,0
g06054,8,10
g06055,521,456
g06056,565,455
g06057,1,1
g06058,0,0
g06059,0,0
g06060,25,22
g06061,392,370
g06062,855,913
g06063,408,393
g06064,4,1
g06065,387,231
g06066,3,2
g06067,833,756
g06068,92,64
g06069,52,54
g06070,162,199
g06071,259,206
g06072,67,71
g06073,474,426
g06074,476,410
g06075,210,202
g06076,6,9
g06077,0,1
g06078,37,23
g06079,1,0
g06080,2,2
g06081,0,0
g06082,1009,844
g06083,247,237
g06084,527,509
g06085,262,306
g06086,600,567
g06087,16,21
g06088,3,1
g06089,8,3
g06090,382,390
g06091,551,603
g06092,407,411
g06093,1907,1843
g06094,1261,1257
g06095,1,1
g06096,61,50
g06097,83,93
g06098,753,557
g06099,1772,1768
g06100,457,367
g06101,10,13
g06102,0,1
g06103,0,0
g06104,24,17
g06105,111,98
g06106,0,0
g06107,235,190
g06108,0,1
g06109,2,1
g06110,0,3
g06111,1,0
g06112,219,228
g06113,1,1
g06114,867,797
g06115,3702,3435
g06116,99,91
g06117,230,217
g06118,133,119
g06119,172,167
g06120,14,4
g06121,37,28
g06122,1664,1321
g06123,225,234
g06124,98,83
g06125,109,82
g06126,1205,1117
g06127,12,26
g06128,862,975
g06129,399,366
g06130,1879,1901
g06131,0,1
g06132,0,0
g06133,0,0
g06134,1,0
g06135,0,0
g06136,1,0
g06137,0,0
g06138,0,0
g06139,158,178
g06140,0,0
g06141,0,0
g06142,0,0
g06143,0,0
g06144,0,1
g06145,0,0
g06146,0,0
g06147,1,0
g06148,20,38
g06149,965,969
g06150,308,346
g06151,6,8
g06152,1297,723
g06153,1252,1352
g06154,22,22
g06155,93,109
g06156,444,392
g06157,163,174
g06158,7,11
g06159,364,327
g06160,1,5
g06161,8,4
g06162,0,1
g06163,197,163
g06164,0,1
g06165,190,129
g06166,188,136
g06167,354,349
g06168,132,161
g06169,797,805
g06170,0,0
g06171,47,30
g06172,1,1
g06173,539,627
g06174,2,0
g06175,275,270
g06176,737,726
g06177,214,216
g06178,349,362
g06179,737,723
g06180,15,7
g06181,128,122
g06182,393,399
g06183,334,307
g06184,1026,700
g06185,1194,1034
g06186,759,681
g06187,4,6
g06188,49,46
g06189,5,2
g06190,2,1
g06191,59,37
g06192,57,52
g06193,42,49
g06194,431,413
g06195,127,123
g06196,331,358
g06197,177,214
g06198,5519,5380
g06199,781,615
g06200,1733,1528
g06201,391,370
g06202,2424,2121
g06203,23,19
g06204,0,1
g06205,0,0
g06206,2,0
g06207,829,803
g06208,22,20
g06209,1320,1252
g06210,661,500
g06211,70,44
g06212,561,587
g06213,839,644
g06214,509,545
g06215,1382,1386
g06216,200,193
g06217,348,327
g06218,1719,1670
g06219,1789,1670
g06220,339,308
g06221,69,44
g06222,5,1
g06223,35,31
g06224,2048,1846
g06225,33,19
g06226,0,2
g06227,3833,3163
g06228,4,10
g06229,0,2
g06230,39,21
g06231,0,1
g06232,11,3
g06233,0,0
g06234,403,440
g06235,2036,1957
g06236,1,5
g06237,11,9
g06238,35,60
g06239,0,1
g06240,2725,2151
g06241,101,83
g06242,2128,1605
g06243,0,0
g06244,124,147
g06245,17,22
g06246,416,399
g06247,181,150
g06248,2578,2532
g06249,4,9
g06250,586,611
g06251,154,68
g06252,0,0
g06253,126,126
g06254,571,559
g06255,4,2
g06256,361,350
g06257,661,680
g06258,0,0
g06259,0,0
g06260,2,1
g06261,0,0
g06262,0,0
g06263,86,66
g06264,258,183
g06265,115,119
g06266,1224,1165
g06267,4,6
g06268,0,1
g06269,3070,3017
g06270,62,65
g06271,883,718
g06272,0,0
g06273,4,2
g06274,4,4
g06275,27,20
g06276,0,0
g06277,73,83
g06278,0,0
g06279,0,0
g06280,0,0
g06281,0,0
g06282,0,1
g06283,0,0
g06284,0,1
g06285,0,1
g06286,1,0
g06287,0,0
g06288,0,0
g06289,0,0
g06290,0,0
g06291,0,0
g06292,0,0
g06293,0,0
g06294,41,33
g06295,0,2
g06296,30,40
g06297,0,0
g06298,116,102
g06299,28,22
g06300,10,9
g06301,49,68
g06302,53,45
g06303,26,19
g06304,0,1
g06305,85,95
g06306,26,27
g06307,3,4
g06308,590,538
g06309,418,419
g06310,1,4
g06311,312,286
g06312,2,10
g06313,5,6
g06314,5,6
g06315,258,256
g06316,1280,1114
g06317,477,457
g06318,0,2
g06319,99,71
g06320,370,388
g06321,167,142
g06322,212,221
g06323,39,28
g06324,130,97
g06325,1115,1110
g06326,72,72
g06327,0,0
g06328,5,6
g06329,0,0
g06330,0,2
g06331,0,0
g06332,1245,1068
g06333,0,0
g06334,1,0
g06335,0,0
g06336,0,0
g06337,2,3
g06338,406,371
g06339,0,0
g06340,0,0
g06341,0,0
g06342,0,0
g06343,0,0
g06344,0,0
g06345,0,0
g06346,0,0
g06347,0,0
g06348,0,2
g06349,253,214
g06350,4,3
g06351,207,196
g06352,992,834
g06353,49,55
g06354,96,89
g06355,108,101
g06356,51,37
g06357,100,59
g06358,38,40
g06359,24,12
g06360,53,37
g06361,2,1
g06362,2,1
g06363,122,90
g06364,82,79
g06365,34,23
g06366,30,32
g06367,25,28
g06368,51,64
g06369,61,43
g06370,137,130
g06371,184,153
g06372,288,277
g06373,194,196
g06374,271,193
g06375,28,25
g06376,209,220
g06377,153,131
g06378,6,10
g06379,48,37
g06380,32,19
g06381,11,14
g06382,41,62
g06383,0,0
g06384,0,0
g06385,0,0
g06386,0,0
g06387,297,303
g06388,172,199
g06389,2,3
g06390,373,332
g06391,539,483
g06392,0,2
g06393,446,393
g06394,2019,1779
g06395,11,9
g06396,313,327
g06397,0,0
g06398,0,0
g06399,0,0
g06400,1,5
g06401,1773,1504
g06402,63,85
g06403,1,3
g06404,1304,1233
g06405,0,0
g06406,690,584
g06407,2342,2135
g06408,1,0
g06409,375,391
g06410,385,435
g06411,272,288
g06412,271,288
g06413,0,0
g06414,288,262
g06415,11,2
g06416,1055,926
g06417,101,91
g06418,0,0
g06419,64,19
g06420,5,1
g06421,177,215
g06422,568,545
g06423,54,54
g06424,294,306
g06425,682,712
g06426,0,0
g06427,105,108
g06428,215,207
g06429,0,0
g06430,1044,1055
g06431,32,22
g06432,691,614
g06433,1903,1984
g06434,730,712
g06435,108,113
g06436,52,44
g06437,26,29
g06438,49,56
g06439,280,251
g06440,1559,1214
g06441,1,1
g06442,0,1
g06443,1106,670
g06444,630,377
g06445,1571,1559
g06446,9,8
g06447,140,129
g06448,2,1
g06449,167,168
g06450,1118,1003
g06451,0,1
g06452,61,55
g06453,400,382
g06454,156,145
g06455,0,1
g06456,374,401
g06457,30,26
g06458,2,3
g06459,59,63
g06460,12,21
g06461,957,941
g06462,3,1
g06463,0,3
g06464,14,13
g06465,349,315
g06466,1471,1060
g06467,184,149
g06468,37,37
g06469,559,538
g06470,0,0
g06471,3011,3068
g06472,365,335
g06473,1,0
g06474,0,0
g06475,0,0
g06476,0,1
g06477,7,3
g06478,184,200
g06479,325,346
g06480,1229,989
g06481,34,36
g06482,0,0
g06483,106,77
g06484,36,35
g06485,8325,8979
g06486,19,14
g06487,113,104
g06488,1046,1098
g06489,1,2
g06490,14,28
g06491,92,73
g06492,1,1
g06493,0,3
g06494,687,735
g06495,146,150
g06496,7,8
g06497,281,272
g06498,106,64
g06499,3,5
g06500,459,435
g06501,395,375
g06502,0,1
g06503,35,30
g06504,646,632
g06505,0,0
g06506,995,885
g06507,73,82
g06508,495,493
g06509,529,504
g06510,14,11
g06511,140,136
g06512,386,397
g06513,357,323
g06514,615,546
g06515,2,3
g06516,0,0
g06517,1,0
g06518,3,0
g06519,0,0
g06520,291,245
g06521,1554,1500
g06522,626,563
g06523,27,27
g06524,1471,1267
g06525,237,213
g06526,0,0
g06527,370,369
g06528,79,106
g06529,1,2
g06530,121,130
g06531,3,4
g06532,10,8
g06533,645,592
g06534,0,1
g06535,0,0
g06536,236,229
g06537,955,930
g06538,457,432
g06539,13,15
g06540,24,33
g06541,333,301
g06542,44,39
g06543,303,281
g06544,999,972
g06545,1459,1580
g06546,21,20
g06547,0,0
g06548,44,50
g06549,206,218
g06550,641,588
g06551,493,470
g06552,808,709
g06553,9,1
g06554,2,2
g06555,3,3
g06556,167,146
g06557,492,513
g06558,225,206
g06559,623,682
g06560,19,24
g06561,71,54
g06562,0,1
g06563,0,0
g06564,2,1
g06565,363,324
g06566,2267,2343
g06567,5,5
g06568,0,0
g06569,0,0
g06570,70,63
g06571,247,264
g06572,423,405
g06573,76,61
g06574,2316,2356
g06575,0,1
g06576,285,303
g06577,1586,1476
g06578,201,173
g06579,152,133
g06580,30,18
g06581,10,15
g06582,10,12
g06583,2,0
g06584,15,14
g06585,195,208
g06586,395,276
g06587,115,109
g06588,380,330
g06589,552,555
g06590,60,52
g06591,795,795
g06592,32,29
g06593,132,156
g06594,343,322
g06595,1031,1011
g06596,0,0
g06597,0,0
g06598,7,3
g06599,1,0
g06600,0,1
g06601,3718,3384
g06602,16,25
g06603,1092,947
g06604,17,8
g06605,24,23
g06606,0,1
g06607,1413,1342
g06608,2947,2681
g06609,419,395
g06610,88,82
g06611,691,671
g06612,306,258
g06613,297,279
g06614,137,136
g06615,183,219
g06616,42,48
g06617,293,299
g06618,221,180
g06619,1,0
g06620,173,186
g06621,0,0
g06622,33,39
g06623,4,15
g06624,978,993
g06625,16,30
g06626,144,150
g06627,393,353
g06628,14,21
g06629,0,3
g06630,65,44
g06631,0,0
g06632,459,447
g06633,503,463
g06634,190,180
g06635,166,157
g06636,445,311
g06637,120,96
g06638,498,381
g06639,59,56
g06640,0,0
g06641,1,4
g06642,4,10
g06643,0,0
g06644,2,2
g06645,2054,1619
g06646,4,1
g06647,1,0
g06648,1262,1290
g06649,4,4
g06650,875,777
g06651,1126,968
g06652,10,6
g06653,16,20
g06654,2374,2237
g06655,19,21
g06656,2,4
g06657,315,278
g06658,252,243
g06659,1097,1168
g06660,525,573
g06661,2,3
g06662,0,1
g06663,0,0
g06664,0,0
g06665,0,1
g06666,20,18
g06667,587,527
g06668,1,0
g06669,1,0
g06670,0,1
g06671,28,12
g06672,423,477
g06673,1,1
g06674,135,110
g06675,1326,1106
g06676,75,56
g06677,416,365
g06678,41,50
g06679,469,499
g06680,530,494
g06681,1,1
g06682,519,489
g06683,303,274
g06684,696,684
g06685,262,214
g06686,124,119
g06687,0,0
g06688,0,0
g06689,116,110
g06690,344,379
g06691,0,0
g06692,690,489
g06693,136,112
g06694,7,3
g06695,0,0
g06696,573,496
g06697,0,0
g06698,152,151
g06699,976,688
g06700,849,751
g06701,566,571
g06702,116,131
g06703,6,14
g06704,31,59
g06705,15,13
g06706,2,1
g06707,2881,3165
g06708,24,21
g06709,649,610
g06710,131,114
g06711,0,1
g06712,0,0
g06713,0,0
g06714,0,0
g06715,0,0
g06716,0,1
g06717,0,0
g06718,0,0
g06719,0,0
g06720,0,0
g06721,0,0
g06722,0,0
g06723,2,1
g06724,0,0
g06725,0,0
g06726,1,0
g06727,0,0
g06728,0,0
g06729,1,0
g06730,0,0
g06731,0,0
g06732,0,0
g06733,0,0
g06734,0,0
g06735,0,0
g06736,0,0
g06737,0,0
g06738,0,0
g06739,0,0
g06740,0,0
g06741,0,0
g06742,0,0
g06743,0,0
g06744,0,0
g06745,0,0
g06746,0,0
g06747,0,0
g06748,0,0
g06749,0,0
g06750,0,0
g06751,0,0
g06752,0,0
g06753,0,0
g06754,0,0
g06755,0,0
g06756,0,0
g06757,0,0
g06758,0,0
g06759,0,0
g06760,0,0
g06761,0,0
g06762,0,0
g06763,1,0
g06764,0,0
g06765,0,0
g06766,1,3
g06767,0,0
g06768,0,0
g06769,0,0
g06770,0,0
g06771,0,0
g06772,0,0
g06773,0,0
g06774,0,0
g06775,0,0
g06776,0,0
g06777,0,0
g06778,0,0
g06779,0,0
g06780,0,0
g06781,0,0
g06782,0,0
g06783,3,0
g06784,1,0
g06785,0,0
g06786,1,0
g06787,0,0
g06788,0,0
g06789,0,0
g06790,0,0
g06791,0,0
g06792,0,0
g06793,0,0
g06794,0,0
g06795,0,2
g06796,0,0
g06797,0,0
g06798,0,0
g06799,1,0
g06800,4,2
g06801,0,0
g06802,0,4
g06803,0,0
g06804,0,0
g06805,0,0
g06806,0,0
g06807,0,0
g06808,0,0
g06809,0,0
g06810,0,0
g06811,3,1
g06812,4149,3834
g06813,148,106
g06814,285,197
g06815,271,246
g06816,517,435
g06817,607,568
g06818,77,65
g06819,3,0
g06820,3,1
g06821,15,10
g06822,2,0
g06823,0,1
g06824,74,75
g06825,0,0
g06826,1268,1292
g06827,33,46
g06828,3,8
g06829,798,917
g06830,329,280
g06831,0,0
g06832,82,58
g06833,0,0
g06834,24,19
g06835,0,0
g06836,0,0
g06837,402,408
g06838,739,654
g06839,977,939
g06840,0,0
g06841,1,1
g06842,109,80
g06843,534,514
g06844,4,4
g06845,4,10
g06846,84,99
g06847,414,389
g06848,4335,4121
g06849,94,112
g06850,286,225
g06851,143,124
g06852,402,378
g06853,219,250
g06854,266,269
g06855,22,21
g06856,256,211
g06857,0,0
g06858,0,0
g06859,1292,1301
g06860,972,966
g06861,569,515
g06862,96,96
g06863,85,79
g06864,2,1
g06865,113,118
g06866,731,674
g06867,512,527
g06868,78,73
g06869,851,832
g06870,247,208
g06871,6,5
g06872,1392,1210
g06873,59,53
g06874,649,678
g06875,30,44
g06876,453,470
g06877,25,38
g06878,174,173
g06879,457,445
g06880,2206,2026
g06881,286,274
g06882,28,33
g06883,258,229
g06884,1642,1542
g06885,1124,1020
g06886,734,722
g06887,471,464
g06888,3002,2468
g06889,590,595
g06890,777,738
g06891,690,750
g06892,1,2
g06893,15,16
g06894,372,370
g06895,1364,1319
g06896,83,85
g06897,59,44
g06898,79,76
g06899,591,470
g06900,9,12
g06901,2,3
g06902,4,4
g06903,12,12
g06904,68,68
g06905,0,1
g06906,493,473
g06907,0,0
g06908,506,545
g06909,2285,2084
g06910,0,0
g06911,0,0
g06912,0,3
g06913,647,595
g06914,0,1
g06915,62,67
g06916,266,331
g06917,62,72
g06918,2,3
g06919,971,898
g06920,92,80
g06921,0,0
g06922,0,0
g06923,0,0
g06924,0,0
g06925,0,0
g06926,0,0
g06927,0,0
g06928,0,0
g06929,0,0
g06930,0,0
g06931,0,0
g06932,0,0
g06933,0,0
g06934,0,0
g06935,7,6
g06936,646,600
g06937,4,11
g06938,758,694
g06939,1739,1977
g06940,578,414
g06941,9,5
g06942,5,8
g06943,987,936
g06944,2,0
g06945,375,432
g06946,3,3
g06947,347,300
g06948,1435,1217
g06949,254,243
g06950,32,36
g06951,0,0
g06952,0,2
g06953,653,648
g06954,81,98
g06955,18,31
g06956,160,167
g06957,488,446
g06958,30,34
g06959,149,97
g06960,120,113
g06961,611,551
g06962,4644,4064
g06963,49,33
g06964,708,550
g06965,193,194
g06966,176,206
g06967,284,258
g06968,122,160
g06969,3,2
g06970,14,2
g06971,1,0
g06972,174,167
g06973,600,583
g06974,331,312
g06975,871,889
g06976,14,10
g06977,11,12
g06978,2488,2470
g06979,47,37
g06980,3512,3013
g06981,2525,2437
g06982,331,330
g06983,4333,4210
g06984,1253,1388
g06985,195,205
g06986,92,70
g06987,958,887
g06988,85,106
g06989,1032,969
g06990,435,342
g06991,338,347
g06992,555,482
g06993,100,86
g06994,104,120
g06995,356,354
g06996,677,673
g06997,5,6
g06998,7,7
g06999,277,282
g07000,171,155
g07001,0,0
g07002,131,91
g07003,39,27
g07004,1094,1056
g07005,216,188
g07006,0,0
g07007,1,1
g07008,0,0
g07009,627,612
g07010,1,0
g07011,2,2
g07012,174,149
g07013,12,5
g07014,4,0
g07015,607,582
g07016,111,118
g07017,7,7
g07018,0,0
g07019,40,56
g07020,36,44
g07021,643,623
g07022,0,1
g07023,0,0
g07024,179,136
g07025,0,1
g07026,1,0
g07027,3,1
g07028,0,0
g07029,2,0
g07030,1,1
g07031,1819,1270
g07032,1,0
g07033,173,90
g07034,44,54
g07035,171,213
g07036,1016,1059
g07037,3,2
g07038,701,536
g07039,29,10
g07040,280,242
g07041,2052,1892
g07042,0,0
g07043,1314,1174
g07044,2,1
g07045,2135,1861
g07046,56,88
g07047,1,1
g07048,0,0
g07049,0,0
g07050,1066,1094
g07051,5,4
g07052,0,0
g07053,0,1
g07054,12,14
g07055,326,274
g07056,929,858
g07057,4,3
g07058,0,1
g07059,0,5
g07060,0,0
g07061,17,19
g07062,1228,1124
g07063,33,35
g07064,281,248
g07065,0,0
g07066,0,0
g07067,3,0
g07068,0,0
g07069,1,0
g07070,0,0
g07071,0,0
g07072,0,0
g07073,0,0
g07074,0,0
g07075,0,0
g07076,0,0
g07077,0,0
g07078,0,0
g07079,0,0
g07080,0,0
g07081,0,0
g07082,0,0
g07083,0,0
g07084,0,0
g07085,0,0
g07086,0,0
g07087,0,0
g07088,8,13
g07089,0,0
g07090,0,0
g07091,0,0
g07092,0,0
g07093,0,0
g07094,0,0
g07095,2,0
g07096,0,0
g07097,0,0
g07098,0,0
g07099,0,0
g07100,0,1
g07101,0,0
g07102,0,0
g07103,0,0
g07104,0,0
g07105,0,0
g07106,0,0
g07107,0,0
g07108,0,0
g07109,2,2
g07110,0,0
g07111,0,0
g07112,6,13
g07113,203,195
g07114,33,25
g07115,436,394
g07116,93,76
g07117,1151,1058
g07118,172,186
g07119,50,40
g07120,69,102
g07121,1161,1089
g07122,0,1
g07123,387,367
g07124,7,5
g07125,0,0
g07126,0,0
g07127,0,0
g07128,2,0
g07129,156,168
g07130,0,0
g07131,107,97
g07132,720,816
g07133,1337,1364
g07134,10,6
g07135,97,93
g07136,840,772
g07137,18,10
g07138,635,648
g07139,181,167
g07140,1088,1001
g07141,1861,1189
g07142,721,742
g07143,203,211
g07144,180,166
g07145,1648,1515
g07146,0,1
g07147,232,283
g07148,34,26
g07149,499,475
g07150,0,0
g07151,1,0
g07152,0,1
g07153,1,0
g07154,0,0
g07155,1160,1056
g07156,313,263
g07157,735,549
g07158,3,1
g07159,0,3
g07160,206,195
g07161,0,1
g07162,0,0
g07163,0,0
g07164,0,0
g07165,0,0
g07166,3,2
g07167,0,0
g07168,0,0
g07169,0,0
g07170,0,0
g07171,0,0
g07172,0,0
g07173,0,0
g07174,0,0
g07175,0,0
g07176,2,1
g07177,0,0
g07178,0,0
g07179,0,0
g07180,1,0
g07181,0,0
g07182,0,0
g07183,0,0
g07184,0,0
g07185,0,0
g07186,2,0
g07187,0,0
g07188,0,0
g07189,0,0
g07190,0,0
g07191,419,377
g07192,0,0
g07193,108983,107573
g07194,454,440
g07195,367,345
g07196,3,3
g07197,0,0
g07198,251,295
g07199,839,886
g07200,832,854
g07201,339,305
g07202,1,1
g07203,9,5
g07204,0,0
g07205,0,0
g07206,0,0
g07207,0,0
g07208,74,74
g07209,537,503
g07210,0,0
g07211,9,4
g07212,28,41
g07213,0,1
g07214,0,1
g07215,0,0
g07216,0,0
g07217,0,1
g07218,1,0
g07219,0,1
g07220,0,0
g07221,0,0
g07222,0,0
g07223,0,0
g07224,1,0
g07225,0,2
g07226,184,211
g07227,167,106
g07228,1087,731
g07229,0,0
g07230,0,0
g07231,1398,1285
g07232,71,53
g07233,802,669
g07234,55,50
g07235,1,0
g07236,1492,1332
g07237,495,546
g07238,2768,2899
g07239,2169,2100
g07240,5,3
g07241,80,78
g07242,213,198
g07243,824,679
g07244,448,414
g07245,377,381
g07246,0,0
g07247,0,1
g07248,0,0
g07249,0,0
g07250,0,0
g07251,1,0
g07252,0,0
g07253,0,1
g07254,0,0
g07255,0,0
g07256,0,0
g07257,0,0
g07258,0,1
g07259,0,0
g07260,0,0
g07261,0,0
g07262,0,0
g07263,0,0
g07264,0,0
g07265,0,0
g07266,0,0
g07267,0,0
g07268,0,0
g07269,0,0
g07270,0,0
g07271,0,0
g07272,0,0
g07273,0,0
g07274,0,0
g07275,0,0
g07276,0,0
g07277,0,0
g07278,0,0
g07279,0,0
g07280,0,0
g07281,0,0
g07282,0,0
g07283,0,0
g07284,0,0
g07285,0,0
g07286,0,0
g07287,0,0
g07288,0,0
g07289,0,0
g07290,0,0
g07291,0,0
g07292,0,0
g07293,0,0
g07294,0,0
g07295,0,0
g07296,0,0
g07297,0,0
g07298,0,0
g07299,0,0
g07300,0,0
g07301,0,0
g07302,0,0
g07303,0,0
g07304,0,0
g07305,0,0
g07306,0,0
g07307,0,0
g07308,0,0
g07309,0,0
g07310,0,0
g07311,0,0
g07312,0,0
g07313,0,0
g07314,0,0
g07315,0,0
g07316,0,0
g07317,0,0
g07318,0,0
g07319,0,0
g07320,0,0
g07321,0,0
g07322,0,0
g07323,0,0
g07324,0,0
g07325,0,0
g07326,0,0
g07327,0,0
g07328,0,0
g07329,0,0
g07330,0,0
g07331,0,0
g07332,0,0
g07333,0,0
g07334,0,0
g07335,0,0
g07336,0,0
g07337,0,0
g07338,0,0
g07339,0,0
g07340,0,0
g07341,0,0
g07342,0,0
g07343,0,0
g07344,0,0
g07345,0,0
g07346,0,0
g07347,0,0
g07348,0,0
g07349,0,0
g07350,0,0
g07351,0,0
g07352,0,0
g07353,0,0
g07354,0,0
g07355,0,0
g07356,0,0
g07357,0,0
g07358,0,0
g07359,0,0
g07360,0,0
g07361,0,0
g07362,0,0
g07363,0,0
g07364,1,0
g07365,0,0
g07366,0,0
g07367,0,0
g07368,0,0
g07369,0,0
g07370,0,0
g07371,0,0
g07372,1,2
g07373,0,0
g07374,0,0
g07375,0,0
g07376,0,0
g07377,2,0
g07378,0,0
g07379,0,0
g07380,0,0
g07381,0,0
g07382,0,0
g07383,0,1
g07384,0,0
g07385,0,0
g07386,0,0
g07387,0,0
g07388,0,0
g07389,0,0
g07390,0,0
g07391,0,0
g07392,0,0
g07393,0,0
g07394,0,0
g07395,0,0
g07396,0,0
g07397,0,0
g07398,0,0
g07399,0,0
g07400,0,0
g07401,0,0
g07402,0,0
g07403,0,0
g07404,0,0
g07405,0,0
g07406,0,0
g07407,0,0
g07408,0,0
g07409,0,0
g07410,0,0
g07411,0,0
g07412,0,0
g07413,0,0
g07414,0,0
g07415,0,0
g07416,0,0
g07417,0,0
g07418,0,0
g07419,0,0
g07420,0,0
g07421,0,0
g07422,0,1
g07423,0,0
g07424,0,0
g07425,0,0
g07426,0,1
g07427,0,0
g07428,0,0
g07429,0,0
g07430,5,7
g07431,907,1128
g07432,476,440
g07433,0,0
g07434,692,734
g07435,69,41
g07436,660,615
g07437,2040,1642
g07438,637,573
g07439,6,11
g07440,1000,1056
g07441,351,325
g07442,1221,1137
g07443,139,141
g07444,164,208
g07445,33,35
g07446,2,1
g07447,187,186
g07448,2289,2254
g07449,163,129
g07450,385,346
g07451,1,3
g07452,122,124
g07453,158,117
g07454,12,29
g07455,507,436
g07456,1210,1096
g07457,587,585
g07458,1398,1140
g07459,4,2
g07460,20,16
g07461,159,155
g07462,0,0
g07463,289,275
g07464,4465,4237
g07465,0,1
g07466,321,336
g07467,86,82
g07468,40,38
g07469,275,224
g07470,248,205
g07471,32,23
g07472,3,2
g07473,2,0
g07474,333,311
g07475,46,43
g07476,0,0
g07477,0,1
g07478,0,3
g07479,336,305
g07480,395,359
g07481,150,167
g07482,477,499
g07483,56,55
g07484,162,141
g07485,287,286
g07486,143,176
g07487,52,27
g07488,1097,1073
g07489,863,826
g07490,912,785
g07491,25,17
g07492,392,377
g07493,1402,1269
g07494,333,378
g07495,225,272
g07496,1944,987
g07497,406,331
g07498,623,560
g07499,428,419
g07500,20,23
g07501,14,8
g07502,18,15
g07503,259,248
g07504,216,204
g07505,702,624
g07506,2305,1793
g07507,19,11
g07508,583,497
g07509,380,312
g07510,3773,2908
g07511,14,28
g07512,3,5
g07513,20,0
g07514,1,0
g07515,0,0
g07516,9,8
g07517,94,104
g07518,9,14
g07519,4,5
g07520,1,0
g07521,0,0
g07522,0,0
g07523,0,0
g07524,0,0
g07525,3,0
g07526,4,6
g07527,1,4
g07528,1,2
g07529,23,51
g07530,308,298
g07531,96,85
g07532,346,342
g07533,139,154
g07534,700,685
g07535,385,336
g07536,30,39
g07537,1516,1447
g07538,2,1
g07539,50,45
g07540,1035,690
g07541,514,449
g07542,332,294
g07543,1,2
g07544,250,244
g07545,71,80
g07546,240,214
g07547,0,1
g07548,530,542
g07549,24,35
g07550,689,656
g07551,175,173
g07552,1,3
g07553,262,238
g07554,421,346
