,het_E17.5_f5,het_E17.5_f4
g20938,0,0
g20939,0,0
g20940,0,0
g20941,0,0
g20942,0,0
g20943,0,0
g20944,0,0
g20945,0,0
g20946,0,0
g20947,0,0
g20948,0,0
g20949,0,0
g20950,0,0
g20951,0,0
g20952,0,0
g20953,0,0
g20954,0,0
g20955,0,0
g20956,0,0
g20957,0,0
g20958,0,0
g20959,0,0
g20960,0,0
g20961,0,0
g20962,0,0
g20963,0,0
g20964,0,0
g20965,0,0
g20966,0,0
g20967,0,0
g20968,0,0
g20969,0,0
g20970,0,0
g20971,0,0
g20972,0,0
g20973,0,0
g20974,0,0
g20975,0,0
g20976,0,0
g20977,0,0
g20978,1,0
g20979,0,0
g20980,0,0
g20981,0,0
g20982,0,0
g20983,0,0
g20984,0,0
g20985,0,0
g20986,0,0
g20987,0,0
g20988,0,0
g20989,0,0
g20990,0,0
g20991,0,0
g20992,0,0
g20993,0,0
g20994,0,0
g20995,0,0
g20996,0,0
g20997,0,0
g20998,0,0
g20999,0,0
g21000,0,0
g21001,0,0
g21002,0,0
g21003,0,0
g21004,0,0
g21005,0,0
g21006,0,0
g21007,0,0
g21008,0,0
g21009,0,0
g21010,0,0
g21011,0,0
g21012,0,0
g21013,0,0
g21014,0,0
g21015,1,0
g21016,0,0
g21017,0,0
g21018,0,0
g21019,0,0
g21020,462,344
g21021,58,43
g21022,131,133
g21023,8,5
g21024,337,288
g21025,60,61
g21026,59,57
g21027,2,3
g21028,65,55
g21029,169,131
g21030,56,56
g21031,0,0
g21032,1259,1075
g21033,8,11
g21034,202,164
g21035,30,25
g21036,3,0
g21037,116,126
g21038,231,227
g21039,150,122
g21040,668,597
g21041,103,113
g21042,667,599
g21043,14,1
g21044,183,138
g21045,327,350
g21046,2130,2308
g21047,8,5
g21048,1,1
g21049,0,0
g21050,0,0
g21051,0,0
g21052,8,0
g21053,0,0
g21054,0,2
g21055,0,0
g21056,811,927
g21057,2,7
g21058,458,455
g21059,3,3
g21060,907,889
g21061,5,5
g21062,251,255
g21063,229,227
g21064,5,7
g21065,0,0
g21066,64,60
g21067,372,448
g21068,248,264
g21069,785,838
g21070,363,397
g21071,836,804
g21072,25,28
g21073,1130,1158
g21074,567,549
g21075,2,1
g21076,1,0
g21077,1,1
g21078,987,1024
g21079,2192,1085
g21080,84,109
g21081,332,422
g21082,29,45
g21083,2,3
g21084,3,2
g21085,26,25
g21086,6,5
g21087,72,93
g21088,1,0
g21089,154,131
g21090,139,124
g21091,447,471
g21092,221,233
g21093,11,11
g21094,43,37
g21095,129,99
g21096,282,226
g21097,442,391
g21098,2433,2349
g21099,2067,1842
g21100,157,187
g21101,37,40
g21102,0,0
g21103,0,0
g21104,0,0
g21105,0,0
g21106,0,0
g21107,0,0
g21108,0,0
g21109,0,0
g21110,1,0
g21111,2106,1761
g21112,5,15
g21113,1,0
g21114,0,0
g21115,0,1
g21116,29,53
g21117,11,9
g21118,889,881
g21119,212,150
g21120,5,3
g21121,6,2
g21122,668,451
g21123,132,104
g21124,0,0
g21125,450,467
g21126,144,152
g21127,220,201
g21128,37,50
g21129,647,596
g21130,815,857
g21131,303,261
g21132,41,86
g21133,375,316
g21134,140,138
g21135,346,336
g21136,236,214
g21137,30,24
g21138,1411,1319
g21139,161,129
g21140,917,813
g21141,0,3
g21142,371,381
g21143,38,28
g21144,351,304
g21145,3,3
g21146,1,0
g21147,79,84
g21148,61,58
g21149,136,111
g21150,101,97
g21151,0,0
g21152,185,157
g21153,152,143
g21154,1471,1216
g21155,4,1
g21156,3,6
g21157,116,81
g21158,387,379
g21159,141,127
g21160,64,62
g21161,2,5
g21162,4,2
g21163,423,389
g21164,2262,1965
g21165,204,160
g21166,8,8
g21167,828,721
g21168,562,434
g21169,112,95
g21170,812,634
g21171,601,596
g21172,39,36
g21173,95,82
g21174,0,0
g21175,0,0
g21176,0,0
g21177,1,2
g21178,559,398
g21179,368,336
g21180,910,1045
g21181,24,21
g21182,145,130
g21183,312,259
g21184,163,119
g21185,505,383
g21186,385,308
g21187,694,642
g21188,154,131
g21189,60,55
g21190,2473,2411
g21191,1148,1150
g21192,62,89
g21193,13,9
g21194,7579,7670
g21195,216,220
g21196,2107,2067
g21197,1992,1743
g21198,43,39
g21199,2471,2034
g21200,1,0
g21201,98,125
g21202,95,145
g21203,67,80
g21204,28,21
g21205,2935,2629
g21206,37,34
g21207,573,664
g21208,712,650
g21209,76,64
g21210,708,722
g21211,128,129
g21212,72,53
g21213,487,477
g21214,3,4
g21215,5,7
g21216,3,1
g21217,605,539
g21218,1,1
g21219,74,61
g21220,2,2
g21221,249,274
g21222,62,49
g21223,54,70
g21224,277,175
g21225,118,83
g21226,165,147
g21227,6,15
g21228,1344,1189
g21229,71,65
g21230,113,86
g21231,55,43
g21232,1107,986
g21233,100,88
g21234,849,677
g21235,35,30
g21236,26,23
g21237,2016,1678
g21238,409,329
g21239,360,282
g21240,3,3
g21241,138,90
g21242,188,115
g21243,256,246
g21244,13,11
g21245,225,182
g21246,44,40
g21247,297,219
g21248,11,11
g21249,27,24
g21250,137,81
g21251,4,0
g21252,1,0
g21253,0,1
g21254,1,0
g21255,1,2
g21256,94,94
g21257,125,104
g21258,372,148
g21259,155,80
g21260,14,9
g21261,273,231
g21262,60,55
g21263,779,709
g21264,9,9
g21265,9,6
g21266,1428,1229
g21267,1,0
g21268,743,673
g21269,144,146
g21270,0,0
g21271,1,1
g21272,0,1
g21273,9,15
g21274,566,536
g21275,106,104
g21276,49,34
g21277,8480,8141
g21278,37199,41241
g21279,14673,12251
g21280,2,5
g21281,1,0
g21282,0,0
g21283,5,2
g21284,37,24
g21285,0,1
g21286,0,0
g21287,84,95
g21288,413,418
g21289,351,344
g21290,596,509
g21291,24,16
g21292,532,462
g21293,7,9
g21294,305,268
g21295,416,394
g21296,590,524
g21297,18,15
g21298,94,83
g21299,792,669
g21300,0,1
g21301,0,0
g21302,0,0
g21303,0,0
g21304,0,0
g21305,0,0
g21306,0,0
g21307,0,0
g21308,0,0
g21309,0,0
g21310,0,0
g21311,0,0
g21312,0,0
g21313,0,0
g21314,0,0
g21315,0,0
g21316,0,0
g21317,0,0
g21318,0,0
g21319,0,0
g21320,0,0
g21321,0,0
g21322,0,0
g21323,0,0
g21324,0,0
g21325,0,0
g21326,0,0
g21327,0,0
g21328,0,0
g21329,0,0
g21330,0,0
g21331,0,0
g21332,0,0
g21333,0,0
g21334,0,0
g21335,0,0
g21336,0,2
g21337,372,364
g21338,1785,1587
g21339,208,182
g21340,2646,2319
g21341,471,426
g21342,1126,1065
g21343,216,218
g21344,649,579
g21345,669,730
g21346,4,17
g21347,940,880
g21348,673,714
g21349,1544,1829
g21350,268,209
g21351,387,389
g21352,2,0
g21353,190,179
g21354,75,49
g21355,55,39
g21356,193,188
g21357,0,1
g21358,1,1
g21359,289,234
g21360,34,36
g21361,1263,1053
g21362,109,109
g21363,210,177
g21364,713,696
g21365,24,19
g21366,21,17
g21367,0,0
g21368,197,158
g21369,355,310
g21370,10,6
g21371,536,535
g21372,273,166
g21373,163,136
g21374,130,104
g21375,313,242
g21376,0,0
g21377,0,0
g21378,0,0
g21379,0,0
g21380,0,0
g21381,0,0
g21382,0,0
g21383,0,0
g21384,0,0
g21385,0,0
g21386,0,0
g21387,0,0
g21388,0,0
g21389,1,0
g21390,0,0
g21391,0,1
g21392,1,0
g21393,5,3
g21394,61,49
g21395,116,58
g21396,0,0
g21397,0,1
g21398,2,0
g21399,66,58
g21400,0,0
g21401,0,0
g21402,0,2
g21403,1,0
g21404,0,0
g21405,0,0
g21406,104,100
g21407,2,3
g21408,41,42
g21409,2,0
g21410,210,177
g21411,161,166
g21412,0,1
g21413,0,0
g21414,0,0
g21415,0,0
g21416,0,0
g21417,0,0
g21418,0,0
g21419,0,0
g21420,161,158
g21421,12,17
g21422,122,124
g21423,70,55
g21424,0,0
g21425,0,0
g21426,0,0
g21427,0,0
g21428,0,0
g21429,0,0
g21430,0,0
g21431,0,1
g21432,395,344
g21433,11,5
g21434,0,3
g21435,0,0
g21436,14,11
g21437,1,1
g21438,791,580
g21439,283,250
g21440,33,20
g21441,1,2
g21442,88,59
g21443,100,88
g21444,246,220
g21445,0,1
g21446,1,0
g21447,20,2
g21448,186,185
g21449,1,1
g21450,260,201
g21451,28,16
g21452,9,9
g21453,370,430
g21454,320,200
g21455,382,304
g21456,894,863
g21457,4221,4208
g21458,7,5
g21459,1326,1153
g21460,4,5
g21461,0,0
g21462,0,0
g21463,0,0
g21464,2,5
g21465,0,3
g21466,0,0
g21467,22,13
g21468,0,0
g21469,0,0
g21470,0,0
g21471,0,0
g21472,0,0
g21473,0,0
g21474,0,0
g21475,0,0
g21476,0,0
g21477,3,2
g21478,564,530
g21479,10,7
g21480,4,2
g21481,9,4
g21482,194,237
g21483,70,69
g21484,2,2
g21485,11,12
g21486,38,35
g21487,0,0
g21488,417,312
g21489,883,619
g21490,20,14
g21491,280,496
g21492,27,31
g21493,629,631
g21494,619,608
g21495,32,43
g21496,19,25
g21497,74,72
g21498,0,0
g21499,0,0
g21500,29,26
g21501,182,174
g21502,1116,1033
g21503,254,223
g21504,1330,1264
g21505,24,28
g21506,419,409
g21507,661,720
g21508,4,4
g21509,258,237
g21510,1211,1004
g21511,836,715
g21512,252,234
g21513,941,848
g21514,5,0
g21515,226,172
g21516,803,625
g21517,77,60
g21518,224,203
g21519,708,635
g21520,823,742
g21521,296,232
g21522,284,246
g21523,176,193
g21524,390,359
g21525,4954,3939
g21526,1001,1049
g21527,0,2
g21528,3105,2648
g21529,3,6
g21530,2673,2264
g21531,5733,5172
g21532,4,5
g21533,12,16
g21534,8,10
g21535,459,414
g21536,12,14
g21537,33,46
g21538,428,408
g21539,336,329
g21540,7,2
g21541,0,0
g21542,0,0
g21543,18,9
g21544,686,724
g21545,1182,1120
g21546,65,40
g21547,0,1
g21548,0,0
g21549,331,408
g21550,931,557
g21551,411,493
g21552,5,9
g21553,14,19
g21554,2645,2518
g21555,19,18
g21556,47,58
g21557,5,3
g21558,10,4
g21559,904,753
g21560,690,673
g21561,1405,1149
g21562,2107,1722
g21563,290,258
g21564,71,75
g21565,2666,2492
g21566,2,3
g21567,202,226
g21568,157,143
g21569,89,65
g21570,5,8
g21571,371,270
g21572,1,1
g21573,99,111
g21574,8,6
g21575,408,358
g21576,139,133
g21577,319,207
g21578,565,594
g21579,2,6
g21580,3,6
g21581,58,63
g21582,112,95
g21583,733,668
g21584,580,557
g21585,12,16
g21586,2,4
g21587,684,528
g21588,2,3
g21589,34,49
g21590,463,504
g21591,0,1
g21592,285,235
g21593,32,23
g21594,72,57
g21595,1758,1794
g21596,1,6
g21597,179,126
g21598,1049,683
g21599,23,32
g21600,6,11
g21601,654,702
g21602,78,80
g21603,29,26
g21604,1,2
g21605,8,13
g21606,119,86
g21607,32,42
g21608,104,89
g21609,13,6
g21610,308,252
g21611,0,0
g21612,0,2
g21613,2,1
g21614,1,0
g21615,518,457
g21616,641,579
g21617,0,0
g21618,5743,5976
g21619,5,0
g21620,358,280
g21621,186,140
g21622,0,2
g21623,0,0
g21624,886,716
g21625,64,72
g21626,15,6
g21627,0,2
g21628,1,2
g21629,3,0
g21630,0,0
g21631,0,0
g21632,0,0
g21633,4,2
g21634,1,0
g21635,0,0
g21636,0,0
g21637,13,10
g21638,7,7
g21639,334,543
g21640,65,137
g21641,95,128
g21642,1,1
g21643,276,280
g21644,1108,929
g21645,343,222
g21646,34,31
g21647,864,749
g21648,1,0
g21649,98,91
g21650,446,397
g21651,1,0
g21652,47,54
g21653,1,0
g21654,0,2
g21655,0,0
g21656,4,6
g21657,1,2
g21658,83,88
g21659,31,50
g21660,75,94
g21661,0,0
g21662,13,5
g21663,56,42
g21664,1,3
g21665,430,399
g21666,22,22
g21667,2741,2271
g21668,390,344
g21669,75,63
g21670,121,127
g21671,2786,2631
g21672,26,31
g21673,2,0
g21674,2,4
g21675,0,0
g21676,0,0
g21677,66,49
g21678,385,356
g21679,2042,2067
g21680,398,323
g21681,550,529
g21682,1,2
g21683,0,0
g21684,3,0
g21685,0,0
g21686,0,0
g21687,21,20
g21688,0,0
g21689,148,95
g21690,149,95
g21691,6,1
g21692,1,0
g21693,0,0
g21694,0,0
g21695,0,0
g21696,30,24
g21697,0,0
g21698,0,0
g21699,0,0
g21700,0,0
g21701,1,1
g21702,41,15
g21703,3,2
g21704,37,38
g21705,8,5
g21706,0,1
g21707,1368,1111
g21708,125,92
g21709,36,31
g21710,135,114
g21711,9,7
g21712,38,39
g21713,718,878
g21714,10,21
g21715,127,96
g21716,0,0
g21717,645,549
g21718,159,134
g21719,408,390
g21720,116,111
g21721,12,23
g21722,44,29
g21723,164,181
g21724,2329,2078
g21725,0,0
g21726,223,179
g21727,287,228
g21728,0,0
g21729,0,0
g21730,2433,2507
g21731,414,324
g21732,509,365
g21733,303,213
g21734,789,716
g21735,360,431
g21736,87,86
g21737,274,241
g21738,193,180
g21739,1347,1417
g21740,955,907
g21741,239,249
g21742,1676,1448
g21743,1310,1206
g21744,308,277
g21745,170,161
g21746,8,11
g21747,1157,1230
g21748,7,11
g21749,1,0
g21750,40,43
g21751,2,0
g21752,0,1
g21753,700,624
g21754,0,0
g21755,200,164
g21756,31,34
g21757,0,0
g21758,217,211
g21759,0,0
g21760,0,6
g21761,9,3
g21762,14,6
g21763,51,62
g21764,484,479
g21765,2093,1975
g21766,623,646
g21767,4,4
g21768,0,0
g21769,403,267
g21770,1,2
g21771,1,0
g21772,151,86
g21773,1079,1113
g21774,12,15
g21775,67,51
g21776,2,3
g21777,2882,2647
g21778,44,36
g21779,397,355
g21780,58,39
g21781,140,104
g21782,5,11
g21783,0,1
g21784,183,178
g21785,222,181
g21786,176,149
g21787,0,0
g21788,351,352
g21789,63,82
g21790,1,0
g21791,37,37
g21792,33,22
g21793,1447,1374
g21794,809,690
g21795,2,2
g21796,323,293
g21797,1001,984
g21798,8,6
g21799,1,0
g21800,0,0
g21801,2,1
g21802,319,235
g21803,327,329
g21804,15,63
g21805,17,9
g21806,17,9
g21807,1,1
g21808,0,0
g21809,12,9
g21810,636,443
g21811,475,469
g21812,8,8
g21813,346,278
g21814,1060,1124
g21815,2,7
g21816,3862,3545
g21817,0,0
g21818,534,533
g21819,129,112
g21820,73,45
g21821,5,5
g21822,178,203
g21823,241,251
g21824,1512,1255
g21825,134,144
g21826,680,636
g21827,64,60
g21828,1256,1292
g21829,288,268
g21830,702,955
g21831,351,293
g21832,460,354
g21833,22,29
g21834,5829,4853
g21835,57,36
g21836,231,182
g21837,52,48
g21838,690,517
g21839,763,629
g21840,608,587
g21841,2,0
g21842,0,0
g21843,180,149
g21844,32,37
g21845,14,5
g21846,4,9
g21847,1,1
g21848,69,73
g21849,5,1
g21850,384,286
g21851,127,140
g21852,279,327
g21853,46,37
g21854,131,127
g21855,637,540
g21856,879,820
g21857,713,683
g21858,337,292
g21859,0,0
g21860,29,34
g21861,102,77
g21862,5,7
g21863,403,376
g21864,15,13
g21865,1,2
g21866,317,299
g21867,3,0
g21868,0,1
g21869,0,0
g21870,113,85
g21871,772,710
g21872,274,207
g21873,0,0
g21874,43,32
g21875,0,0
g21876,2,0
g21877,348,298
g21878,557,467
g21879,80,113
g21880,654,530
g21881,95,71
g21882,13,16
g21883,110,81
g21884,1355,1484
g21885,188,206
g21886,0,0
g21887,1,0
g21888,0,0
g21889,0,0
g21890,0,0
g21891,0,0
g21892,0,0
g21893,0,0
g21894,0,0
g21895,0,0
g21896,0,0
g21897,1,0
g21898,0,0
g21899,0,0
g21900,0,0
g21901,0,0
g21902,0,0
g21903,0,0
g21904,0,0
g21905,0,0
g21906,0,0
g21907,0,0
g21908,0,0
g21909,0,2
g21910,0,0
g21911,0,0
g21912,0,0
g21913,0,0
g21914,0,1
g21915,0,0
g21916,1,5
g21917,0,0
g21918,1,0
g21919,0,0
g21920,55,45
g21921,147,109
g21922,3,3
g21923,1112,1005
g21924,563,569
g21925,493,427
g21926,398,376
g21927,0,0
g21928,1103,1053
g21929,21,17
g21930,2,2
g21931,196,221
g21932,438,350
g21933,2,2
g21934,11,10
g21935,2859,2477
g21936,1033,885
g21937,2,2
g21938,348,237
g21939,7,6
g21940,1189,1249
g21941,190,151
g21942,82,91
g21943,2,0
g21944,316,304
g21945,234,208
g21946,55,57
g21947,1550,1491
g21948,103,89
g21949,159,112
g21950,107,100
g21951,484,379
g21952,1,0
g21953,94,59
g21954,1,0
g21955,5,10
g21956,829,884
g21957,0,2
g21958,15,13
g21959,9,8
g21960,157,160
g21961,403,367
g21962,72,77
g21963,71,47
g21964,272,154
g21965,546,501
g21966,73,71
g21967,19,22
g21968,811,638
g21969,174,149
g21970,865,910
g21971,767,582
g21972,18,24
g21973,10,17
g21974,257,213
g21975,1,0
g21976,312,345
g21977,251,231
g21978,6,3
g21979,9,14
g21980,3,2
g21981,452,453
g21982,466,336
g21983,1,5
g21984,170,210
g21985,0,0
g21986,747,528
g21987,907,809
g21988,3,2
g21989,204,215
g21990,392,357
g21991,3239,3569
g21992,6,11
g21993,68,47
g21994,23392,20695
g21995,4164,3904
g21996,204,218
g21997,26,20
g21998,8651,9002
g21999,6,8
g22000,4,2
g22001,788,716
g22002,0,0
g22003,141,117
g22004,323,330
g22005,0,0
g22006,1,0
g22007,0,0
g22008,167,147
g22009,716,590
g22010,9,2
g22011,638,606
g22012,0,2
g22013,589,494
g22014,58,62
g22015,105,121
g22016,196,170
g22017,1,2
g22018,116,94
g22019,690,604
g22020,532,417
g22021,25,19
g22022,1460,792
g22023,6,6
g22024,98,78
g22025,8,10
g22026,244,248
g22027,1326,1299
g22028,93,70
g22029,663,487
g22030,47,54
g22031,1186,1141
g22032,3,4
g22033,78,36
g22034,33,40
g22035,599,501
g22036,117,119
g22037,560,443
g22038,2168,2094
g22039,780,685
g22040,0,0
g22041,1,8
g22042,1,3
g22043,0,0
g22044,436,444
g22045,11,18
g22046,926,952
g22047,75,58
g22048,2,2
g22049,155,122
g22050,37,24
g22051,637,503
g22052,43,39
g22053,3430,3248
g22054,67,70
g22055,303,281
g22056,253,226
g22057,21,15
g22058,185,182
g22059,5,5
g22060,1067,871
g22061,426,334
g22062,524,229
g22063,856,842
g22064,2291,1714
g22065,4,6
g22066,0,0
g22067,0,0
g22068,1,0
g22069,0,1
g22070,0,0
g22071,92,79
g22072,0,0
g22073,0,0
g22074,0,0
g22075,1,0
g22076,0,0
g22077,0,0
g22078,0,1
g22079,82,70
g22080,0,0
g22081,48,42
g22082,0,1
g22083,2,1
g22084,22,23
g22085,2,3
g22086,3,0
g22087,0,0
g22088,0,0
g22089,0,2
g22090,0,1
g22091,0,0
g22092,0,0
g22093,0,0
g22094,0,0
g22095,0,1
g22096,0,0
g22097,0,0
g22098,0,0
g22099,0,0
g22100,0,0
g22101,0,0
g22102,0,1
g22103,0,0
g22104,0,0
g22105,0,0
g22106,0,0
g22107,0,0
g22108,0,0
g22109,1,0
g22110,0,0
g22111,0,0
g22112,0,0
g22113,0,0
g22114,1,0
g22115,0,0
g22116,1,0
g22117,0,0
g22118,0,0
g22119,0,0
g22120,0,0
g22121,0,0
g22122,0,0
g22123,0,0
g22124,0,0
g22125,0,0
g22126,0,0
g22127,0,0
g22128,1,0
g22129,0,0
g22130,0,0
g22131,0,0
g22132,1,0
g22133,0,0
g22134,0,0
g22135,0,0
g22136,0,0
g22137,0,0
g22138,0,0
g22139,0,0
g22140,0,1
g22141,0,0
g22142,0,0
g22143,0,0
g22144,823,1451
g22145,5343,9883
g22146,5280,9771
g22147,0,1
g22148,0,2
g22149,14,31
g22150,0,1
g22151,2,4
g22152,0,0
g22153,0,0
g22154,0,0
g22155,0,0
g22156,0,0
g22157,0,0
g22158,0,0
g22159,0,0
g22160,0,0
g22161,0,0
g22162,0,0
g22163,1,0
g22164,0,0
g22165,0,0
g22166,0,0
g22167,0,0
g22168,0,0
g22169,0,0
g22170,1,0
g22171,0,0
g22172,0,0
g22173,10,7
g22174,18,24
g22175,5,9
g22176,43,49
g22177,0,0
g22178,1,1
g22179,72,75
g22180,0,2
g22181,4,3
g22182,72,67
g22183,24,19
g22184,0,0
g22185,0,0
g22186,0,0
g22187,1,0
g22188,0,0
g22189,0,0
g22190,0,0
g22191,0,0
g22192,0,0
g22193,0,0
g22194,1,0
g22195,0,0
g22196,0,0
g22197,3,1
g22198,0,0
g22199,1,0
g22200,1,0
g22201,0,0
g22202,0,0
g22203,0,0
g22204,0,0
g22205,0,0
g22206,0,0
g22207,0,0
g22208,0,0
g22209,0,1
g22210,0,1
g22211,0,0
g22212,1,0
g22213,0,0
g22214,0,0
g22215,0,0
g22216,0,0
g22217,0,0
g22218,0,0
g22219,0,0
g22220,0,0
g22221,0,0
g22222,0,0
g22223,0,0
g22224,0,1
g22225,480,532
g22226,37,42
g22227,3,0
g22228,1,3
g22229,1,0
g22230,1258,1073
g22231,1750,1666
g22232,579,538
g22233,282,234
g22234,0,8
g22235,411,403
g22236,717,691
g22237,415,388
g22238,548,435
g22239,1628,1113
g22240,441,344
g22241,1213,1057
g22242,1138,1164
g22243,470,436
g22244,3,2
g22245,0,0
g22246,4,2
g22247,0,0
g22248,0,0
g22249,2,1
g22250,0,1
g22251,0,0
g22252,1,1
g22253,87,62
g22254,64,41
g22255,0,0
g22256,0,0
g22257,1,0
g22258,0,0
g22259,1,0
g22260,0,0
g22261,0,0
g22262,0,0
g22263,0,0
g22264,0,0
g22265,0,0
g22266,0,0
g22267,0,0
g22268,0,0
g22269,0,0
g22270,0,0
g22271,0,0
g22272,0,0
g22273,0,0
g22274,0,0
g22275,0,0
g22276,0,0
g22277,0,0
g22278,0,0
g22279,0,0
g22280,0,0
g22281,0,0
g22282,38,18
g22283,202,190
g22284,578,549
g22285,7,4
g22286,27,21
g22287,0,0
g22288,0,0
g22289,0,0
g22290,0,0
g22291,0,0
g22292,0,0
g22293,0,0
g22294,0,0
g22295,0,0
g22296,0,0
g22297,0,0
g22298,0,0
g22299,0,0
g22300,0,0
g22301,0,0
g22302,0,0
g22303,0,0
g22304,0,0
g22305,0,0
g22306,0,0
g22307,0,0
g22308,0,0
g22309,0,0
g22310,0,0
g22311,0,0
g22312,0,0
g22313,0,1
g22314,0,0
g22315,0,0
g22316,0,0
g22317,0,0
g22318,0,0
g22319,0,1
g22320,0,0
g22321,0,0
g22322,0,0
g22323,0,0
g22324,0,1
g22325,0,0
g22326,0,0
g22327,0,0
g22328,0,0
g22329,0,0
g22330,0,0
g22331,0,0
g22332,1237,1079
g22333,1543,1255
g22334,408,311
g22335,62,54
g22336,464,434
g22337,5,9
g22338,7,3
g22339,1,7
g22340,283,285
g22341,10,8
g22342,638,515
g22343,118,96
g22344,4,5
g22345,1,0
g22346,519,467
g22347,98,104
g22348,95,81
g22349,1971,1779
g22350,163,167
g22351,3,0
g22352,2022,1756
g22353,23,29
g22354,18,27
g22355,477,390
g22356,615,485
g22357,523,538
g22358,1512,1497
g22359,67,116
g22360,1,0
g22361,835,753
g22362,66,58
g22363,705,670
g22364,95,100
g22365,4,5
g22366,1104,917
g22367,8938,6725
g22368,20,15
g22369,356,354
g22370,2983,2729
g22371,336,362
g22372,396,437
g22373,39,49
g22374,1266,873
g22375,24,30
g22376,1120,1050
g22377,459,517
g22378,0,0
g22379,219,229
g22380,237,216
g22381,0,0
g22382,998,750
g22383,524,426
g22384,362,312
g22385,1534,1303
g22386,1043,893
g22387,11,8
g22388,269,242
g22389,22,22
g22390,177,277
g22391,20,21
g22392,51,31
g22393,0,0
g22394,0,3
g22395,780,690
g22396,2,2
g22397,715,591
g22398,316,317
g22399,19,16
g22400,4,0
g22401,20,14
g22402,1548,1505
g22403,408,367
g22404,139,138
g22405,1000,937
g22406,2145,1661
g22407,3503,3258
g22408,1,0
g22409,6,8
g22410,1090,1084
g22411,189,155
g22412,184,142
g22413,34,21
g22414,530,550
g22415,344,276
g22416,803,631
g22417,1054,944
g22418,43,37
g22419,338,381
g22420,0,0
g22421,0,0
g22422,0,0
g22423,0,2
g22424,0,0
g22425,1,0
g22426,0,0
g22427,0,1
g22428,0,3
g22429,696,570
g22430,5,6
g22431,1,0
g22432,41,30
g22433,255,208
g22434,117,98
g22435,407,499
g22436,74,46
g22437,7,9
g22438,117,122
g22439,8,12
g22440,0,1
g22441,98,60
g22442,0,2
g22443,0,1
g22444,0,1
g22445,3,1
g22446,0,0
g22447,1458,1232
g22448,19,20
g22449,15,30
g22450,312,289
g22451,1,2
g22452,1,0
g22453,2364,2559
g22454,500,482
g22455,745,726
g22456,3,4
g22457,0,0
g22458,607,613
g22459,112,102
g22460,20,13
g22461,0,0
g22462,0,0
g22463,749,664
g22464,55,51
g22465,104,154
g22466,340,360
g22467,171,161
g22468,934,909
g22469,156,137
g22470,1278,1016
g22471,33,27
g22472,132,100
g22473,599,590
g22474,429,354
g22475,0,2
g22476,45,40
g22477,626,517
g22478,0,0
g22479,305,296
g22480,1660,1502
g22481,1545,1436
g22482,123,99
g22483,3,2
g22484,300,258
g22485,254,189
g22486,0,0
g22487,24,40
g22488,1,2
g22489,0,0
g22490,1,0
g22491,1,0
g22492,0,1
g22493,117,95
g22494,276,200
g22495,591,605
g22496,43,22
g22497,1691,1628
g22498,496,506
g22499,39,43
g22500,1416,1115
g22501,734,631
g22502,41,30
g22503,420,401
g22504,80,82
g22505,9,7
g22506,308,329
g22507,5066,4066
g22508,429,491
g22509,43,39
g22510,85,68
g22511,1067,968
g22512,2620,2110
g22513,158,152
g22514,47,47
g22515,1,0
g22516,335,399
g22517,180,226
g22518,225,163
g22519,135,129
g22520,226,198
g22521,350,274
g22522,492,438
g22523,739,634
g22524,266,339
g22525,379,350
g22526,18,18
g22527,900,871
g22528,14738,13899
g22529,48,36
g22530,4,12
g22531,0,0
g22532,137,141
g22533,309,287
g22534,594,431
g22535,1603,1637
g22536,194,191
g22537,76,87
g22538,1,0
g22539,7,15
g22540,8,10
g22541,685,612
g22542,297,358
g22543,566,546
g22544,264,262
g22545,287,335
g22546,1797,1620
g22547,553,382
g22548,1,0
g22549,72,69
g22550,13,11
g22551,22,13
g22552,68,36
g22553,708,684
g22554,779,775
g22555,14567,12127
g22556,23,20
g22557,24,15
g22558,261,252
g22559,401,404
g22560,255,259
g22561,440,417
g22562,0,0
g22563,28,24
g22564,232,204
g22565,90,78
g22566,86,60
g22567,85,90
g22568,110,104
g22569,65,53
g22570,149,91
g22571,177,127
g22572,419,297
g22573,339,400
g22574,103,89
g22575,1703,1456
g22576,2,3
g22577,235,203
g22578,158,137
g22579,1082,998
g22580,7,5
g22581,563,523
g22582,358,301
g22583,81,67
g22584,84,79
g22585,3,5
g22586,1007,1095
g22587,242,200
g22588,547,460
g22589,226,254
g22590,26,25
g22591,390,317
g22592,230,214
g22593,854,818
g22594,99,105
g22595,454,304
g22596,957,747
g22597,221,167
g22598,828,797
g22599,47,76
g22600,66,63
g22601,339,335
g22602,51,49
g22603,797,829
g22604,1705,1366
g22605,151,152
g22606,3,3
g22607,0,0
g22608,4,2
g22609,0,0
g22610,1036,540
g22611,162,148
g22612,256,268
g22613,623,340
g22614,108,87
g22615,397,364
g22616,12,10
g22617,95,84
g22618,677,672
g22619,427,372
g22620,433,359
g22621,1147,990
g22622,854,768
g22623,2,3
g22624,799,711
g22625,1,3
g22626,3268,3256
g22627,670,653
g22628,657,551
g22629,1588,1531
g22630,4,14
g22631,3,3
g22632,9,18
g22633,8,4
g22634,925,890
g22635,1512,1477
g22636,0,2
g22637,0,0
g22638,0,1
g22639,0,0
g22640,6,2
g22641,1,1
g22642,0,0
g22643,5,1
g22644,184,179
g22645,138,145
g22646,187,205
g22647,810,706
g22648,0,0
g22649,0,0
g22650,1257,1032
g22651,1,0
g22652,156,123
