,het_E15.5_f4,het_E15.5_f5
g15105,481,462
g15106,467,577
g15107,7124,7720
g15108,886,1006
g15109,29,37
g15110,1113,1511
g15111,723,717
g15112,1226,1200
g15113,2062,2325
g15114,1058,1211
g15115,4,8
g15116,1412,1567
g15117,417,390
g15118,0,0
g15119,59,56
g15120,281,268
g15121,64,83
g15122,812,988
g15123,610,536
g15124,761,727
g15125,2297,3096
g15126,206,243
g15127,749,588
g15128,0,0
g15129,8,6
g15130,42,50
g15131,718,824
g15132,441,480
g15133,70,139
g15134,671,791
g15135,606,539
g15136,356,303
g15137,0,0
g15138,5,6
g15139,10,17
g15140,551,624
g15141,440,387
g15142,295,276
g15143,309,324
g15144,647,699
g15145,295,303
g15146,325,353
g15147,809,771
g15148,7,3
g15149,9,7
g15150,1181,1153
g15151,33,11
g15152,45,50
g15153,343,278
g15154,612,558
g15155,707,704
g15156,616,582
g15157,697,657
g15158,442,429
g15159,81,79
g15160,499,594
g15161,24,29
g15162,747,749
g15163,275,248
g15164,45,54
g15165,1638,1736
g15166,122,122
g15167,24,41
g15168,3031,3532
g15169,333,339
g15170,79,75
g15171,0,0
g15172,1348,1339
g15173,66,84
g15174,74,72
g15175,184,144
g15176,318,250
g15177,26,20
g15178,816,807
g15179,242,330
g15180,295,331
g15181,337,445
g15182,291,302
g15183,1064,1220
g15184,306,313
g15185,1662,1552
g15186,578,529
g15187,1749,1665
g15188,162,115
g15189,134,101
g15190,2423,2348
g15191,2215,2170
g15192,2,0
g15193,9,4
g15194,59,35
g15195,1,0
g15196,997,993
g15197,16,12
g15198,4,11
g15199,19,49
g15200,19,19
g15201,0,0
g15202,0,0
g15203,0,0
g15204,0,0
g15205,17,29
g15206,862,1011
g15207,55,72
g15208,1,5
g15209,0,0
g15210,0,0
g15211,0,0
g15212,0,0
g15213,3,2
g15214,1,1
g15215,9,42
g15216,0,0
g15217,1,0
g15218,0,1
g15219,2,6
g15220,3,1
g15221,2,3
g15222,1,3
g15223,172,272
g15224,180,111
g15225,521,765
g15226,5,0
g15227,111,168
g15228,0,0
g15229,52,15
g15230,32,89
g15231,37,89
g15232,33,90
g15233,53,116
g15234,38,57
g15235,13,25
g15236,17,37
g15237,20,62
g15238,16,43
g15239,34,69
g15240,8,12
g15241,42,250
g15242,10,38
g15243,37,135
g15244,3,0
g15245,0,0
g15246,1,5
g15247,1,0
g15248,0,0
g15249,25,6
g15250,143,287
g15251,195,514
g15252,126,350
g15253,0,2
g15254,31,20
g15255,403,1267
g15256,550,2787
g15257,255,998
g15258,6759,6408
g15259,36,98
g15260,111,177
g15261,2,1
g15262,1405,1654
g15263,1867,1491
g15264,0,0
g15265,0,1
g15266,0,0
g15267,0,0
g15268,0,0
g15269,0,0
g15270,0,0
g15271,0,0
g15272,64,49
g15273,1602,1789
g15274,18,23
g15275,55,68
g15276,4,8
g15277,2,0
g15278,35,51
g15279,1,5
g15280,742,633
g15281,1,3
g15282,23,26
g15283,1016,1158
g15284,3,2
g15285,852,952
g15286,11,19
g15287,10,12
g15288,337,414
g15289,681,931
g15290,1732,1432
g15291,174,194
g15292,453,481
g15293,176,141
g15294,1128,1186
g15295,161,166
g15296,696,718
g15297,15,14
g15298,1970,1736
g15299,445,473
g15300,664,656
g15301,103,92
g15302,225,212
g15303,10,7
g15304,42,42
g15305,2,0
g15306,317,333
g15307,1718,1860
g15308,76,87
g15309,137,129
g15310,1452,1585
g15311,26,23
g15312,660,678
g15313,475,501
g15314,672,795
g15315,218,215
g15316,10,8
g15317,841,904
g15318,1281,1392
g15319,0,0
g15320,0,0
g15321,1,1
g15322,712,873
g15323,715,682
g15324,133,127
g15325,0,0
g15326,351,376
g15327,1089,984
g15328,344,323
g15329,2005,1923
g15330,174,199
g15331,62,125
g15332,567,628
g15333,815,945
g15334,329,460
g15335,442,350
g15336,62,69
g15337,41,94
g15338,58,68
g15339,78,86
g15340,27,30
g15341,1566,1816
g15342,4,2
g15343,492,426
g15344,297,259
g15345,1008,1048
g15346,171,202
g15347,150,162
g15348,144,156
g15349,25,48
g15350,224,186
g15351,368,281
g15352,1766,1519
g15353,118,100
g15354,19,22
g15355,0,1
g15356,0,1
g15357,61,57
g15358,2319,2792
g15359,38,48
g15360,6829,6078
g15361,49,53
g15362,1,0
g15363,0,0
g15364,0,0
g15365,0,0
g15366,334,351
g15367,1,3
g15368,0,0
g15369,4,5
g15370,469,425
g15371,710,716
g15372,2903,2756
g15373,234,207
g15374,44,52
g15375,554,535
g15376,15,25
g15377,711,669
g15378,279,251
g15379,37,55
g15380,708,789
g15381,531,629
g15382,110,112
g15383,286,286
g15384,473,422
g15385,11,13
g15386,1,0
g15387,61,73
g15388,347,333
g15389,0,1
g15390,213,298
g15391,236,305
g15392,223,401
g15393,15,19
g15394,0,0
g15395,304,353
g15396,46,64
g15397,303,335
g15398,1635,1714
g15399,29,24
g15400,946,933
g15401,0,1
g15402,3266,4133
g15403,2,0
g15404,0,0
g15405,58,79
g15406,473,431
g15407,94,96
g15408,1,0
g15409,0,0
g15410,0,0
g15411,0,0
g15412,1,1
g15413,1,0
g15414,0,0
g15415,17,13
g15416,0,0
g15417,0,0
g15418,358,327
g15419,1101,1345
g15420,69,72
g15421,0,0
g15422,815,786
g15423,314,337
g15424,0,0
g15425,227,201
g15426,1750,1981
g15427,10,7
g15428,146,140
g15429,520,465
g15430,9,14
g15431,2802,2804
g15432,1,1
g15433,918,953
g15434,2868,2770
g15435,223,225
g15436,182,238
g15437,1,1
g15438,1739,1402
g15439,600,776
g15440,4,1
g15441,184,212
g15442,0,0
g15443,96,88
g15444,0,0
g15445,0,1
g15446,0,1
g15447,572,558
g15448,6478,6198
g15449,2259,2553
g15450,329,267
g15451,570,788
g15452,723,663
g15453,1329,1466
g15454,4,11
g15455,964,1044
g15456,2186,2436
g15457,192,199
g15458,16,25
g15459,326,292
g15460,16,31
g15461,16,11
g15462,720,685
g15463,214,231
g15464,670,770
g15465,830,862
g15466,2,0
g15467,894,1020
g15468,1505,1521
g15469,5,3
g15470,8,7
g15471,51,25
g15472,929,899
g15473,353,376
g15474,10,15
g15475,179,191
g15476,568,546
g15477,80,107
g15478,391,541
g15479,0,1
g15480,4,2
g15481,43,49
g15482,416,411
g15483,271,280
g15484,246,256
g15485,1,0
g15486,134,170
g15487,7,8
g15488,1760,1420
g15489,912,898
g15490,26,31
g15491,0,0
g15492,1,0
g15493,0,1
g15494,0,0
g15495,0,0
g15496,0,0
g15497,26,29
g15498,141,154
g15499,623,548
g15500,347,273
g15501,198,225
g15502,119,164
g15503,2,0
g15504,23,22
g15505,14,23
g15506,0,0
g15507,31,49
g15508,0,0
g15509,0,2
g15510,0,0
g15511,0,0
g15512,143,130
g15513,161,134
g15514,1012,998
g15515,6,7
g15516,96,116
g15517,0,1
g15518,4,4
g15519,980,979
g15520,820,1035
g15521,382,363
g15522,1,2
g15523,34,31
g15524,0,0
g15525,147,143
g15526,426,411
g15527,40,27
g15528,45,23
g15529,0,0
g15530,288,293
g15531,221,269
g15532,48,62
g15533,573,712
g15534,5,7
g15535,2998,3075
g15536,16,10
g15537,236,176
g15538,128,127
g15539,159,189
g15540,188,150
g15541,215,184
g15542,1470,1616
g15543,16,21
g15544,9,5
g15545,16,19
g15546,357,376
g15547,641,937
g15548,2094,1941
g15549,16,19
g15550,1,1
g15551,439,433
g15552,796,690
g15553,156,172
g15554,699,760
g15555,30,30
g15556,640,609
g15557,1202,1168
g15558,18,24
g15559,392,386
g15560,17,5
g15561,1852,1906
g15562,1,3
g15563,881,862
g15564,1,0
g15565,6,5
g15566,757,812
g15567,1168,1275
g15568,54,79
g15569,379,349
g15570,0,0
g15571,0,0
g15572,0,0
g15573,0,0
g15574,0,0
g15575,0,0
g15576,0,0
g15577,0,0
g15578,0,0
g15579,0,0
g15580,0,0
g15581,5,5
g15582,354,380
g15583,10,5
g15584,519,490
g15585,3,2
g15586,343,298
g15587,54,52
g15588,186,190
g15589,1259,1372
g15590,236,254
g15591,1735,1974
g15592,164,163
g15593,178,219
g15594,384,358
g15595,377,351
g15596,173,140
g15597,212,222
g15598,292,283
g15599,941,808
g15600,547,504
g15601,1524,1458
g15602,133,167
g15603,224,219
g15604,12,14
g15605,1,1
g15606,25,28
g15607,2,1
g15608,241,198
g15609,0,0
g15610,0,1
g15611,55,69
g15612,887,836
g15613,0,0
g15614,72,39
g15615,17,24
g15616,251,189
g15617,2337,2525
g15618,56,34
g15619,49,17
g15620,0,0
g15621,1,0
g15622,652,941
g15623,1333,1273
g15624,1879,1890
g15625,37,37
g15626,214,213
g15627,12,20
g15628,834,706
g15629,1,0
g15630,0,0
g15631,166,213
g15632,792,939
g15633,562,501
g15634,19,22
g15635,2,0
g15636,0,0
g15637,194,206
g15638,196,210
g15639,303,344
g15640,559,445
g15641,216,210
g15642,1537,1599
g15643,269,289
g15644,128,96
g15645,539,410
g15646,19,20
g15647,120,121
g15648,0,0
g15649,70,53
g15650,0,0
g15651,0,0
g15652,1,3
g15653,14,15
g15654,216,209
g15655,4,4
g15656,725,708
g15657,1378,1885
g15658,7,10
g15659,116,107
g15660,593,499
g15661,1,1
g15662,0,0
g15663,1,0
g15664,0,0
g15665,0,1
g15666,978,792
g15667,5,5
g15668,111,115
g15669,30,22
g15670,771,765
g15671,83,87
g15672,1,0
g15673,0,0
g15674,0,0
g15675,175,207
g15676,26,23
g15677,0,2
g15678,953,1073
g15679,49,43
g15680,6,6
g15681,0,0
g15682,2,3
g15683,265,294
g15684,0,1
g15685,200,190
g15686,146,197
g15687,34,34
g15688,791,1136
g15689,209,242
g15690,0,0
g15691,1531,1363
g15692,273,246
g15693,1487,1355
g15694,457,762
g15695,2177,1644
g15696,15,5
g15697,7,1
g15698,89,115
g15699,1771,1784
g15700,277,300
g15701,345,425
g15702,0,1
g15703,804,739
g15704,334,306
g15705,539,609
g15706,692,867
g15707,285,316
g15708,252,256
g15709,0,0
g15710,386,366
g15711,1534,1909
g15712,65,39
g15713,2,2
g15714,0,0
g15715,4,1
g15716,1635,1938
g15717,5,3
g15718,8,7
g15719,3,1
g15720,323,313
g15721,133,169
g15722,1945,1877
g15723,169,159
g15724,1,1
g15725,1027,985
g15726,0,0
g15727,264,202
g15728,5,2
g15729,0,0
g15730,33,29
g15731,1,0
g15732,638,689
g15733,395,325
g15734,0,0
g15735,98,90
g15736,88,71
g15737,18,25
g15738,159,202
g15739,153,195
g15740,189,215
g15741,1,1
g15742,42,38
g15743,72,63
g15744,219,163
g15745,2,0
g15746,0,0
g15747,122,64
g15748,1031,363
g15749,88,4
g15750,75,67
g15751,0,0
g15752,1,1
g15753,941,815
g15754,803,745
g15755,782,764
g15756,0,1
g15757,0,0
g15758,840,958
g15759,740,782
g15760,1,0
g15761,2,0
g15762,0,0
g15763,34,67
g15764,215,321
g15765,1737,1779
g15766,11,4
g15767,96,83
g15768,61,10
g15769,2,0
g15770,32,21
g15771,259,190
g15772,368,369
g15773,2017,1874
g15774,16,20
g15775,0,0
g15776,1,1
g15777,695,735
g15778,5,6
g15779,687,756
g15780,1913,1542
g15781,1411,1545
g15782,74,77
g15783,302,376
g15784,1,0
g15785,0,0
g15786,1,1
g15787,2,2
g15788,4,1
g15789,3,4
g15790,204,263
g15791,221,201
g15792,590,728
g15793,244,246
g15794,464,549
g15795,10,17
g15796,943,1002
g15797,11,14
g15798,367,410
g15799,228,243
g15800,296,289
g15801,0,0
g15802,24,53
g15803,20,10
g15804,34,28
g15805,0,0
g15806,800,744
g15807,159,163
g15808,62,58
g15809,202,141
g15810,439,409
g15811,7,2
g15812,4,18
g15813,3,1
g15814,1,4
g15815,1273,1288
g15816,50,64
g15817,1402,1775
g15818,1,4
g15819,13,10
g15820,0,0
g15821,3,3
g15822,164,173
g15823,18,3
g15824,5,0
g15825,272,351
g15826,57,64
g15827,485,472
g15828,4307,4674
g15829,318,429
g15830,377,352
g15831,991,1039
g15832,1584,1786
g15833,27,23
g15834,1,0
g15835,862,842
g15836,8,13
g15837,251,284
g15838,1,3
g15839,7,4
g15840,19,19
g15841,4,7
g15842,14,14
g15843,801,760
g15844,14,5
g15845,11,6
g15846,783,630
g15847,59,34
g15848,29,9
g15849,19,3
g15850,167,145
g15851,191,177
g15852,0,2
g15853,0,1
g15854,211,232
g15855,6,4
g15856,0,0
g15857,13,6
g15858,56,65
g15859,1,8
g15860,1435,1367
g15861,9,4
g15862,181,174
g15863,150,138
g15864,397,445
g15865,2059,2517
g15866,640,531
g15867,19,13
g15868,0,0
g15869,105,86
g15870,0,0
g15871,2210,2313
g15872,0,0
g15873,0,0
g15874,0,0
g15875,0,0
g15876,0,0
g15877,213,220
g15878,349,433
g15879,0,0
g15880,390,348
g15881,8,10
g15882,3000,3022
g15883,10,9
g15884,786,857
g15885,421,374
g15886,463,473
g15887,400,456
g15888,1343,1775
g15889,1996,1845
g15890,0,0
g15891,393,381
g15892,26,30
g15893,210,263
g15894,0,0
g15895,1569,1528
g15896,723,736
g15897,70,100
g15898,2,1
g15899,70,67
g15900,1,0
g15901,2049,1926
g15902,6,5
g15903,714,916
g15904,233,277
g15905,2588,2528
g15906,76,54
g15907,3,4
g15908,1,0
g15909,0,0
g15910,0,0
g15911,114,89
g15912,9,10
g15913,307,352
g15914,120,93
g15915,6,5
g15916,0,0
g15917,794,758
g15918,597,499
g15919,832,855
g15920,378,406
g15921,302,349
g15922,1734,2142
g15923,3,4
g15924,1575,1761
g15925,355,392
g15926,99,119
g15927,100,103
g15928,1,1
g15929,222,233
g15930,11,10
g15931,12,11
g15932,80,95
g15933,185,194
g15934,76,68
g15935,537,419
g15936,48,39
g15937,1,0
g15938,399,650
g15939,52,73
g15940,0,2
g15941,561,478
g15942,549,636
g15943,16,12
g15944,32,43
g15945,925,768
g15946,0,0
g15947,340,247
g15948,507,444
g15949,113,139
g15950,182,207
g15951,13,18
g15952,522,647
g15953,0,0
g15954,1669,1883
g15955,128,129
g15956,790,879
g15957,0,0
g15958,2,2
g15959,0,0
g15960,49,39
g15961,399,370
g15962,14,16
g15963,0,0
g15964,228,213
g15965,51,37
g15966,500,538
g15967,86,99
g15968,2120,2373
g15969,232,131
g15970,181,210
g15971,234,187
g15972,2,2
g15973,722,735
g15974,35,41
g15975,260,272
g15976,6,10
g15977,28,23
g15978,13,25
g15979,429,402
g15980,0,0
g15981,2,3
g15982,353,331
g15983,0,0
g15984,175,154
g15985,0,1
g15986,1172,1306
g15987,12,16
g15988,10,12
g15989,113,161
g15990,11,14
g15991,0,0
g15992,1209,1181
g15993,2981,3199
g15994,169,166
g15995,196,229
g15996,392,355
g15997,70,89
g15998,620,596
g15999,6,7
g16000,2,0
g16001,158,121
g16002,33,40
g16003,730,821
g16004,502,473
g16005,94,112
g16006,6,8
g16007,1,1
g16008,569,574
g16009,1190,1149
g16010,522,455
g16011,212,221
g16012,1,1
g16013,0,0
g16014,94,81
g16015,2060,2392
g16016,0,0
g16017,1,0
g16018,127,146
g16019,3,0
g16020,202,201
g16021,7,8
g16022,53,52
g16023,0,0
g16024,0,0
g16025,0,3
g16026,0,0
g16027,1733,1211
g16028,317,333
g16029,1129,1085
g16030,75,56
g16031,414,273
g16032,0,0
g16033,1,0
g16034,0,0
g16035,246,294
g16036,10,21
g16037,390,378
g16038,8,5
g16039,1430,1172
g16040,1274,1412
g16041,1,0
g16042,1,3
g16043,1636,1477
g16044,764,667
g16045,1643,1644
g16046,2,3
g16047,66,12
g16048,1554,1872
g16049,781,835
g16050,1217,1275
g16051,823,1068
g16052,779,855
g16053,602,650
g16054,388,536
g16055,221,178
g16056,479,418
g16057,85,66
g16058,15,18
g16059,15,17
g16060,53,81
g16061,14,11
g16062,103,80
g16063,151,178
g16064,253,210
g16065,588,519
g16066,1,0
g16067,489,537
g16068,177,170
g16069,490,519
g16070,22,25
g16071,0,0
g16072,0,0
g16073,0,0
g16074,0,0
g16075,0,0
g16076,0,0
g16077,0,0
g16078,0,0
g16079,0,0
g16080,0,0
g16081,0,0
g16082,0,0
g16083,0,0
g16084,0,0
g16085,0,0
g16086,0,0
g16087,0,0
g16088,0,0
g16089,0,0
g16090,0,0
g16091,0,0
g16092,0,0
g16093,0,0
g16094,0,0
g16095,0,0
g16096,0,0
g16097,0,0
g16098,0,0
g16099,0,0
g16100,0,0
g16101,0,0
g16102,0,0
g16103,0,0
g16104,0,0
g16105,0,0
g16106,0,0
g16107,0,0
g16108,0,0
g16109,0,0
g16110,2,1
g16111,67,49
g16112,187,246
g16113,6,1
g16114,290,253
g16115,1064,1051
g16116,269,282
g16117,308,409
g16118,861,773
g16119,287,272
g16120,477,529
g16121,94,75
g16122,383,378
g16123,5,10
g16124,479,487
g16125,18,20
g16126,1,0
g16127,30416,37612
g16128,160,151
g16129,262,222
g16130,19,6
g16131,18,25
g16132,9466,8273
g16133,4972,4760
g16134,620,596
g16135,266,342
g16136,646,809
g16137,109,113
g16138,370,415
g16139,10,4
g16140,145,111
g16141,5,1
g16142,99,97
g16143,0,1
g16144,0,0
g16145,10,9
g16146,11,10
g16147,0,1
g16148,0,0
g16149,1,0
g16150,0,1
g16151,0,0
g16152,0,0
g16153,959,1221
g16154,766,747
g16155,5,9
g16156,2179,1939
g16157,481,457
g16158,16,23
g16159,944,1101
g16160,1,5
g16161,728,615
g16162,0,0
g16163,1,0
g16164,0,0
g16165,0,0
g16166,553,592
g16167,219,233
g16168,486,494
g16169,11,13
g16170,234,246
g16171,387,441
g16172,215,134
g16173,181,273
g16174,2,2
g16175,99,89
g16176,299,290
g16177,570,626
g16178,1100,1167
g16179,185,222
g16180,52,39
g16181,0,1
g16182,0,2
g16183,21,21
g16184,1,1
g16185,5,1
g16186,1,3
g16187,255,268
g16188,516,530
g16189,813,809
g16190,1447,1598
g16191,207,195
g16192,0,0
g16193,119,107
g16194,18,21
g16195,707,1101
g16196,455,470
g16197,929,906
g16198,18,16
g16199,73,117
g16200,76,89
g16201,4,7
g16202,139,158
g16203,78,55
g16204,1847,1308
g16205,1078,999
g16206,315,496
g16207,315,271
g16208,4,3
g16209,550,636
g16210,742,793
g16211,0,0
g16212,339,324
g16213,0,0
g16214,841,810
g16215,320,351
g16216,487,332
g16217,32,26
g16218,357,333
g16219,45,65
g16220,0,0
g16221,18,13
g16222,1,4
g16223,691,620
g16224,113,105
g16225,3,6
g16226,422,445
g16227,1378,1557
g16228,21,17
g16229,0,0
g16230,0,1
g16231,0,0
g16232,6,1
g16233,2052,1831
g16234,0,0
g16235,0,0
g16236,0,0
g16237,0,0
g16238,0,0
g16239,0,0
g16240,0,0
g16241,240,199
g16242,1886,1569
g16243,0,0
g16244,66,54
g16245,721,745
g16246,252,238
g16247,302,297
g16248,232,231
g16249,10,4
g16250,0,0
g16251,108,118
g16252,1038,1403
g16253,16,34
g16254,1,0
g16255,4915,4441
g16256,0,0
g16257,956,1328
g16258,3,1
g16259,2,5
g16260,1580,1617
g16261,207,322
g16262,481,527
g16263,934,1016
g16264,0,1
g16265,159,165
g16266,411,483
g16267,3,1
g16268,302,337
g16269,0,0
g16270,0,0
g16271,313,362
g16272,18,32
g16273,1433,1417
g16274,2,1
g16275,1611,1526
g16276,0,0
g16277,1414,1436
g16278,225,275
g16279,1187,1251
g16280,0,3
g16281,3,2
g16282,2146,2308
g16283,22,22
g16284,793,699
g16285,199,201
g16286,349,317
g16287,2,2
g16288,994,1077
g16289,151,170
g16290,4669,4760
g16291,547,498
g16292,194,232
g16293,338,386
g16294,422,436
g16295,173,148
g16296,0,0
g16297,0,0
g16298,0,0
g16299,0,0
g16300,0,0
g16301,0,1
g16302,0,0
g16303,0,0
g16304,0,0
g16305,0,0
g16306,0,0
g16307,0,0
g16308,0,0
g16309,0,0
g16310,0,0
g16311,0,0
g16312,0,0
g16313,1,0
g16314,0,0
g16315,0,1
g16316,0,0
g16317,0,0
g16318,1,0
g16319,143,175
g16320,517,509
g16321,1142,1210
g16322,722,820
g16323,208,221
g16324,538,568
g16325,1,2
g16326,20,23
g16327,455,524
g16328,36,46
g16329,617,579
g16330,399,350
g16331,7,7
g16332,207,217
g16333,368,469
g16334,5,3
g16335,0,1
g16336,830,921
g16337,0,1
g16338,165,132
g16339,1,0
g16340,3,2
g16341,165,204
g16342,3,5
g16343,93,136
g16344,487,495
g16345,195,212
g16346,115,118
g16347,0,1
g16348,0,0
g16349,18,24
g16350,0,1
g16351,2001,2091
g16352,5,4
g16353,63,108
g16354,174,268
g16355,444,457
g16356,46,59
g16357,358,473
g16358,926,917
g16359,546,731
g16360,670,782
g16361,83,98
g16362,1,0
g16363,0,0
g16364,0,0
g16365,0,0
g16366,0,0
g16367,0,0
g16368,0,0
g16369,0,0
g16370,8,2
g16371,0,0
g16372,0,0
g16373,0,0
g16374,0,0
g16375,0,0
g16376,43,22
g16377,32,31
g16378,608,744
g16379,347,325
g16380,1461,1587
g16381,1,0
g16382,5,11
g16383,320,315
g16384,2500,2582
g16385,0,1
g16386,3817,4423
g16387,677,833
g16388,791,814
g16389,7,4
g16390,2999,3914
g16391,255,354
g16392,0,0
g16393,357,417
g16394,1915,1773
g16395,794,767
g16396,93,113
g16397,313,343
g16398,550,561
g16399,90,112
g16400,12,18
g16401,745,874
g16402,5,5
g16403,191,237
g16404,433,437
g16405,10,5
g16406,925,684
g16407,1298,1424
g16408,91,105
g16409,98,75
g16410,170,191
g16411,30,18
g16412,415,496
g16413,917,940
g16414,0,2
g16415,137,113
g16416,0,0
g16417,0,0
g16418,0,0
g16419,1,0
g16420,0,0
g16421,0,0
g16422,0,0
g16423,0,0
g16424,0,1
g16425,1,0
g16426,3440,3040
g16427,2,0
g16428,0,0
g16429,2,0
g16430,0,0
g16431,0,0
g16432,0,0
g16433,0,0
g16434,0,0
g16435,1,0
g16436,0,0
g16437,0,0
g16438,0,0
g16439,0,0
g16440,0,0
g16441,0,0
g16442,1,0
g16443,0,0
g16444,0,0
g16445,0,0
g16446,1,0
g16447,0,0
g16448,0,0
g16449,0,0
g16450,3,1
g16451,666,636
g16452,1,0
g16453,55,101
g16454,1,0
g16455,0,0
g16456,0,0
g16457,19,12
g16458,4,4
g16459,0,0
g16460,96,80
g16461,155,152
g16462,99,67
g16463,1299,1169
g16464,12,13
g16465,217,248
g16466,12,14
g16467,0,1
g16468,627,694
g16469,2,4
g16470,1,1
g16471,947,972
g16472,0,0
g16473,643,816
g16474,1,1
g16475,65,107
g16476,32,33
g16477,347,373
g16478,0,0
g16479,0,0
g16480,0,0
g16481,0,0
g16482,149,127
g16483,26,24
g16484,0,0
g16485,0,0
g16486,86,106
g16487,7,2
g16488,1539,1677
g16489,2,2
g16490,188,188
g16491,7,0
g16492,100,125
g16493,456,598
g16494,2,3
g16495,176,243
g16496,5,5
g16497,0,0
g16498,753,652
g16499,1557,1793
g16500,14,18
g16501,0,0
g16502,139,139
g16503,8,11
g16504,69,72
g16505,191,211
g16506,113,96
g16507,46,75
g16508,977,816
g16509,267,261
g16510,1,0
g16511,858,1241
g16512,313,435
g16513,2174,2657
g16514,9,11
g16515,0,0
g16516,1,1
g16517,360,478
g16518,60,98
g16519,618,524
g16520,459,357
g16521,0,0
g16522,7,4
g16523,0,0
g16524,0,0
g16525,0,0
g16526,460,522
g16527,44,43
g16528,2,2
g16529,1,0
g16530,3,1
g16531,1,0
g16532,133,111
g16533,676,794
g16534,110,120
g16535,1,0
g16536,0,0
g16537,243,198
g16538,1,1
g16539,1,1
g16540,2,1
g16541,44,49
g16542,0,0
g16543,1,1
g16544,24,23
g16545,173,121
g16546,1065,1327
g16547,3,1
g16548,2021,2595
g16549,460,417
g16550,0,0
g16551,2073,2493
g16552,1,1
g16553,585,633
g16554,154,168
g16555,761,730
g16556,3,6
g16557,61,64
g16558,121,124
g16559,932,924
g16560,630,583
g16561,72,55
g16562,2,0
g16563,206,215
g16564,939,1000
g16565,337,297
g16566,1,0
g16567,191,254
g16568,96,71
g16569,1,2
g16570,284,267
g16571,762,737
g16572,63,115
g16573,1,0
g16574,94,95
g16575,39,51
g16576,907,834
g16577,566,484
g16578,353,309
g16579,5,2
g16580,50,45
g16581,401,393
g16582,198,203
g16583,2,1
g16584,1672,1557
g16585,244,185
g16586,4,2
g16587,695,607
g16588,902,1041
g16589,13,9
g16590,477,425
g16591,150,182
g16592,903,903
g16593,433,455
g16594,182,198
g16595,165,140
g16596,605,560
g16597,315,293
g16598,22,21
g16599,0,0
g16600,1196,1667
g16601,6,6
g16602,798,954
g16603,2,2
g16604,867,951
g16605,102,109
g16606,719,649
g16607,0,0
g16608,17,11
g16609,179,164
g16610,976,1074
g16611,11,7
g16612,16,22
g16613,0,0
g16614,223,316
g16615,246,256
g16616,95,111
g16617,26,16
g16618,26,73
g16619,16,18
g16620,44,35
g16621,7,8
g16622,3,24
g16623,0,0
g16624,43,47
g16625,12,13
g16626,193,161
g16627,6,4
g16628,2,29
g16629,2,1
g16630,122,119
g16631,0,0
g16632,6,3
g16633,16,8
g16634,0,0
g16635,1151,952
g16636,591,548
g16637,136,121
g16638,621,551
g16639,0,0
g16640,1,0
g16641,0,0
g16642,0,0
g16643,1,0
g16644,3,1
g16645,0,0
g16646,1,0
g16647,0,0
g16648,2,1
g16649,129,119
g16650,439,580
g16651,2,4
g16652,91,100
g16653,174,190
g16654,412,411
g16655,0,0
g16656,2,1
g16657,250,263
g16658,236,235
g16659,16,13
g16660,1454,1074
g16661,1605,1596
g16662,295,280
g16663,55,69
g16664,634,558
g16665,16,12
g16666,0,0
g16667,0,0
g16668,326,382
g16669,1057,1370
g16670,109,150
g16671,121,102
g16672,755,730
g16673,109,110
g16674,33,33
g16675,2372,2031
g16676,4342,4384
g16677,22,24
g16678,1614,1304
g16679,206,206
g16680,62,58
g16681,113,119
g16682,396,381
g16683,118,110
g16684,12,16
g16685,1,0
g16686,44,45
g16687,475,438
g16688,638,635
g16689,479,451
g16690,814,1291
g16691,67,88
g16692,1,2
g16693,127,172
g16694,1016,979
g16695,3,7
g16696,15,23
g16697,971,855
g16698,3,2
g16699,249,227
g16700,64,40
g16701,642,624
g16702,3,4
g16703,1022,1046
g16704,434,397
g16705,0,2
g16706,120,170
g16707,68,44
g16708,631,661
g16709,839,799
g16710,245,206
g16711,445,523
g16712,7,24
g16713,208,243
g16714,1345,1490
g16715,3948,5213
g16716,140,109
g16717,594,913
g16718,661,521
g16719,3381,3917
g16720,1316,1228
g16721,3,21
g16722,904,813
g16723,92,104
g16724,267,239
g16725,278,308
g16726,929,745
g16727,36,21
g16728,0,0
g16729,1,0
g16730,0,0
g16731,0,0
g16732,0,0
g16733,0,0
g16734,0,0
g16735,0,0
g16736,0,0
g16737,0,0
g16738,0,0
g16739,0,1
g16740,0,0
g16741,0,0
g16742,0,0
g16743,2768,4462
g16744,3,9
g16745,758,1132
g16746,125,128
g16747,45,34
g16748,542,521
g16749,5,6
g16750,288,253
g16751,1656,1703
g16752,3,2
g16753,4751,4604
g16754,107,77
g16755,6,12
g16756,0,0
g16757,79,85
g16758,3,2
g16759,2,5
g16760,20,22
g16761,608,644
g16762,0,0
g16763,0,0
g16764,19,25
g16765,22,19
g16766,59,67
g16767,214,271
g16768,6,1
g16769,864,806
