,wt_E15.5_f5,wt_E15.5_f4
g23812,398,558
g23813,162,191
g23814,39,53
g23815,5,6
g23816,171,175
g23817,189,188
g23818,116,133
g23819,50,66
g23820,712,614
g23821,206,272
g23822,5,6
g23823,38,61
g23824,255,319
g23825,131,150
g23826,117,127
g23827,5,9
g23828,0,1
g23829,3,1
g23830,429,652
g23831,340,338
g23832,11,15
g23833,633,698
g23834,11,7
g23835,4,4
g23836,173,160
g23837,3,3
g23838,40,42
g23839,1132,1100
g23840,22,18
g23841,285,285
g23842,65,74
g23843,79,97
g23844,5,2
g23845,199,162
g23846,533,582
g23847,8,15
g23848,404,309
g23849,554,615
g23850,113,121
g23851,26,9
g23852,1186,1187
g23853,1,2
g23854,715,816
g23855,9,10
g23856,85,107
g23857,57,57
g23858,825,941
g23859,0,1
g23860,3,1
g23861,180,212
g23862,125,135
g23863,1017,1059
g23864,1954,1852
g23865,198,206
g23866,132,171
g23867,38,44
g23868,406,358
g23869,264,271
g23870,704,671
g23871,97,92
g23872,0,2
g23873,0,0
g23874,239,240
g23875,2,0
g23876,949,952
g23877,0,0
g23878,3525,3042
g23879,672,545
g23880,249,227
g23881,803,757
g23882,1633,1814
g23883,636,639
g23884,531,734
g23885,812,800
g23886,319,387
g23887,454,470
g23888,382,459
g23889,0,0
g23890,366,413
g23891,10,5
g23892,2501,2382
g23893,3690,2957
g23894,48,69
g23895,369,323
g23896,609,627
g23897,0,1
g23898,1306,1113
g23899,1,3
g23900,200,386
g23901,0,1
g23902,3,0
g23903,8,10
g23904,0,0
g23905,989,985
g23906,128,132
g23907,11,15
g23908,218,230
g23909,163,170
g23910,1417,1438
g23911,308,282
g23912,1001,1234
g23913,2162,2047
g23914,2,2
g23915,326,372
g23916,84,65
g23917,1,0
g23918,1,0
g23919,142,116
g23920,4,0
g23921,142,159
g23922,7,4
g23923,0,0
g23924,327,350
g23925,494,387
g23926,81,80
g23927,4246,3953
g23928,9,8
g23929,957,1031
g23930,307,273
g23931,327,452
g23932,345,281
g23933,372,446
g23934,1,0
g23935,1845,1804
g23936,313,330
g23937,2,0
g23938,340,359
g23939,104,101
g23940,1121,1146
g23941,33,49
g23942,351,344
g23943,0,0
g23944,11,12
g23945,0,2
g23946,249,212
g23947,710,788
g23948,10,17
g23949,149,164
g23950,1,2
g23951,0,0
g23952,441,465
g23953,1579,1828
g23954,94,119
g23955,10,18
g23956,118,127
g23957,32,28
g23958,115,129
g23959,1947,1815
g23960,248,279
g23961,2,1
g23962,1,3
g23963,0,0
g23964,315,384
g23965,5,7
g23966,97,70
g23967,58,56
g23968,161,126
g23969,4,2
g23970,36,23
g23971,2,0
g23972,150,144
g23973,261,489
g23974,0,0
g23975,188,167
g23976,0,0
g23977,230,232
g23978,299,331
g23979,546,579
g23980,16,24
g23981,476,519
g23982,14,8
g23983,2,8
g23984,328,328
g23985,151,159
g23986,334,388
g23987,124,125
g23988,544,587
g23989,16,5
g23990,169,234
g23991,1,1
g23992,245,197
g23993,1157,1278
g23994,131,195
g23995,38,30
g23996,4,8
g23997,0,1
g23998,2313,2391
g23999,508,546
g24000,24,25
g24001,182,221
g24002,1,1
g24003,3,2
g24004,5,3
g24005,3,6
g24006,185,179
g24007,168,202
g24008,1034,1201
g24009,90,97
g24010,948,879
g24011,39,75
g24012,431,501
g24013,380,483
g24014,0,0
g24015,570,511
g24016,369,368
g24017,25,12
g24018,41,42
g24019,525,532
g24020,2552,2757
g24021,44,47
g24022,7,9
g24023,0,1
g24024,2,4
g24025,313,382
g24026,4,5
g24027,1,1
g24028,0,0
g24029,0,0
g24030,245,262
g24031,385,401
g24032,874,845
g24033,15,8
g24034,424,397
g24035,12,6
g24036,819,998
g24037,2,1
g24038,0,0
g24039,529,390
g24040,162,287
g24041,143,160
g24042,0,1
g24043,1208,1219
g24044,0,1
g24045,331,417
g24046,381,392
g24047,150,137
g24048,18,12
g24049,27,28
g24050,288,303
g24051,473,454
g24052,1351,1380
g24053,489,454
g24054,822,880
g24055,155,190
g24056,214,222
g24057,1,0
g24058,126,119
g24059,1,0
g24060,5,10
g24061,163,168
g24062,560,542
g24063,2552,2319
g24064,94,113
g24065,588,677
g24066,131,152
g24067,160,174
g24068,11,5
g24069,13,14
g24070,164,153
g24071,48,102
g24072,823,1023
g24073,3,0
g24074,293,289
g24075,72,76
g24076,11,16
g24077,373,360
g24078,636,701
g24079,535,476
g24080,17,31
g24081,3204,3575
g24082,23,22
g24083,83,87
g24084,542,625
g24085,494,521
g24086,81,74
g24087,292,350
g24088,0,0
g24089,0,0
g24090,0,0
g24091,0,0
g24092,0,0
g24093,0,0
g24094,0,0
g24095,0,0
g24096,0,0
g24097,0,0
g24098,0,0
g24099,0,0
g24100,0,0
g24101,0,0
g24102,0,0
g24103,0,0
g24104,0,0
g24105,0,0
g24106,0,0
g24107,0,0
g24108,0,0
g24109,0,0
g24110,0,0
g24111,0,0
g24112,0,0
g24113,0,0
g24114,0,0
g24115,0,0
g24116,0,0
g24117,0,0
g24118,0,0
g24119,0,0
g24120,3,0
g24121,671,803
g24122,0,1
g24123,149,148
g24124,2,2
g24125,105,114
g24126,14979,14611
g24127,913,912
g24128,553,518
g24129,91,106
g24130,473,495
g24131,1,2
g24132,696,666
g24133,1457,1788
g24134,119,146
g24135,114,124
g24136,435,520
g24137,8,20
g24138,1,2
g24139,725,727
g24140,604,555
g24141,64,49
g24142,31,54
g24143,4,4
g24144,543,535
g24145,1278,1198
g24146,467,512
g24147,246,212
g24148,1156,1183
g24149,969,971
g24150,63,68
g24151,632,683
g24152,1,0
g24153,85,88
g24154,140,170
g24155,13,19
g24156,0,5
g24157,134,121
g24158,3,3
g24159,101,117
g24160,344,316
g24161,211,285
g24162,1186,1424
g24163,1,2
g24164,764,886
g24165,241,264
g24166,2297,2106
g24167,32,19
g24168,2934,2629
g24169,30,24
g24170,4830,5478
g24171,0,0
g24172,0,0
g24173,0,0
g24174,63,66
g24175,3,1
g24176,0,0
g24177,0,0
g24178,150,136
g24179,426,418
g24180,272,219
g24181,320,329
g24182,46,46
g24183,393,401
g24184,48,20
g24185,39,46
g24186,14,13
g24187,10,30
g24188,43,115
g24189,4,6
g24190,655,715
g24191,631,718
g24192,0,0
g24193,1,0
g24194,0,0
g24195,2,6
g24196,0,1
g24197,0,0
g24198,6,5
g24199,25,23
g24200,0,0
g24201,2,2
g24202,2458,2271
g24203,446,505
g24204,386,345
g24205,2423,2187
g24206,81,82
g24207,50,47
g24208,0,0
g24209,0,0
g24210,106,91
g24211,46,46
g24212,4,3
g24213,691,716
g24214,16,19
g24215,9,15
g24216,0,0
g24217,133,116
g24218,301,317
g24219,590,423
g24220,237,180
g24221,887,902
g24222,461,462
g24223,581,559
g24224,448,414
g24225,384,498
g24226,1,0
g24227,653,749
g24228,4426,4791
g24229,2,4
g24230,23,46
g24231,0,0
g24232,389,392
g24233,457,432
g24234,3,4
g24235,0,0
g24236,237,242
g24237,13,24
g24238,202,197
g24239,499,496
g24240,119,112
g24241,487,580
g24242,1243,1168
g24243,36,45
g24244,197,215
g24245,2,0
g24246,0,0
g24247,248,295
g24248,0,0
g24249,230,242
g24250,705,635
g24251,51,69
g24252,0,0
g24253,2,0
g24254,71,63
g24255,0,0
g24256,1,0
g24257,0,0
g24258,0,0
g24259,0,0
g24260,0,0
g24261,0,0
g24262,0,0
g24263,0,0
g24264,0,0
g24265,0,0
g24266,0,0
g24267,0,0
g24268,0,0
g24269,0,0
g24270,0,0
g24271,0,0
g24272,0,0
g24273,0,0
g24274,0,0
g24275,0,0
g24276,532,596
g24277,5,9
g24278,1,0
g24279,0,0
g24280,0,0
g24281,0,0
g24282,0,0
g24283,1,0
g24284,0,0
g24285,1,0
g24286,0,0
g24287,0,0
g24288,0,0
g24289,0,0
g24290,0,0
g24291,0,0
g24292,0,0
g24293,2,0
g24294,107,121
g24295,1401,1503
g24296,358,422
g24297,3330,3298
g24298,214,181
g24299,20,17
g24300,202,190
g24301,943,928
g24302,503,509
g24303,21,32
g24304,138,784
g24305,0,0
g24306,76,71
g24307,74,47
g24308,907,767
g24309,1101,999
g24310,5461,5000
g24311,826,1084
g24312,423,434
g24313,346,298
g24314,5,13
g24315,0,0
g24316,5,7
g24317,0,0
g24318,4,5
g24319,188,209
g24320,1096,918
g24321,422,500
g24322,1731,1734
g24323,104,94
g24324,284,257
g24325,1045,1158
g24326,191,200
g24327,408,378
g24328,621,593
g24329,280,262
g24330,621,612
g24331,1758,1607
g24332,1818,1815
g24333,24,10
g24334,314,304
g24335,1646,1682
g24336,3,6
g24337,347,492
g24338,28,40
g24339,1239,1316
g24340,501,586
g24341,466,516
g24342,2,1
g24343,0,0
g24344,3346,2911
g24345,1540,1531
g24346,359,421
g24347,725,835
g24348,794,630
g24349,22,16
g24350,347,395
g24351,1625,1703
g24352,166,208
g24353,27,30
g24354,72,138
g24355,105,94
g24356,41,38
g24357,7,5
g24358,1,3
g24359,1286,1431
g24360,4,3
g24361,159,177
g24362,63,75
g24363,310,372
g24364,7,1
g24365,31,26
g24366,499,612
g24367,262,333
g24368,146,180
g24369,2,2
g24370,1,2
g24371,204,209
g24372,95,101
g24373,263,258
g24374,0,2
g24375,1684,1607
g24376,21,28
g24377,529,573
g24378,155,156
g24379,29,25
g24380,0,0
g24381,741,858
g24382,0,1
g24383,0,0
g24384,3,2
g24385,253,215
g24386,2674,3191
g24387,194,174
g24388,15,24
g24389,47,53
g24390,1,1
g24391,0,1
g24392,314,367
g24393,313,361
g24394,1331,1612
g24395,1184,1098
g24396,506,583
g24397,96,92
g24398,67,54
g24399,0,0
g24400,62,127
g24401,38,52
g24402,637,639
g24403,309,1389
g24404,72,79
g24405,703,718
g24406,0,2
g24407,435,468
g24408,3767,4037
g24409,6,6
g24410,0,0
g24411,295,216
g24412,748,756
g24413,1,0
g24414,660,674
g24415,1494,1298
g24416,1,0
g24417,0,0
g24418,17,17
g24419,484,536
g24420,1271,1274
g24421,2,4
g24422,0,0
g24423,58,76
g24424,11,5
g24425,296,352
g24426,51,64
g24427,305,363
g24428,104,127
g24429,367,330
g24430,887,1021
g24431,227,200
g24432,169,196
g24433,0,2
g24434,1,2
g24435,2805,3084
g24436,2,2
g24437,41,46
g24438,213,301
g24439,168,144
g24440,0,4
g24441,1,1
g24442,1,0
g24443,1,1
g24444,0,0
g24445,0,0
g24446,0,0
g24447,1,0
g24448,0,0
g24449,0,0
g24450,0,0
g24451,0,0
g24452,0,0
g24453,1,0
g24454,0,0
g24455,0,0
g24456,1,0
g24457,2,0
g24458,282,291
g24459,2697,2658
g24460,1024,1133
g24461,262,368
g24462,86,91
g24463,124,143
g24464,255,353
g24465,2,3
g24466,167,141
g24467,0,3
g24468,442,332
g24469,2,1
g24470,244,273
g24471,431,388
g24472,57,38
g24473,48,45
g24474,7,20
g24475,165,178
g24476,1078,1296
g24477,4,3
g24478,0,1
g24479,0,0
g24480,0,0
g24481,0,0
g24482,0,0
g24483,0,0
g24484,0,0
g24485,0,1
g24486,0,0
g24487,0,0
g24488,0,0
g24489,0,0
g24490,0,0
g24491,0,0
g24492,0,0
g24493,3,1
g24494,4,1
g24495,4,0
g24496,0,0
g24497,0,0
g24498,0,0
g24499,0,0
g24500,0,0
g24501,0,0
g24502,1,0
g24503,1,0
g24504,0,0
g24505,0,0
g24506,0,0
g24507,0,0
g24508,0,0
g24509,0,0
g24510,0,0
g24511,0,0
g24512,0,0
g24513,0,0
g24514,0,0
g24515,0,0
g24516,0,0
g24517,0,0
g24518,0,0
g24519,0,0
g24520,0,0
g24521,659,756
g24522,1,2
g24523,0,0
g24524,0,0
g24525,0,0
g24526,0,0
g24527,0,0
g24528,0,0
g24529,0,0
g24530,0,0
g24531,0,0
g24532,0,0
g24533,0,0
g24534,0,0
g24535,0,0
g24536,0,0
g24537,0,0
g24538,0,0
g24539,0,0
g24540,0,0
g24541,0,0
g24542,0,0
g24543,0,0
g24544,0,0
g24545,0,0
g24546,0,0
g24547,0,0
g24548,0,0
g24549,0,0
g24550,0,0
g24551,0,1
g24552,2188,2978
g24553,0,0
g24554,0,0
g24555,0,0
g24556,0,1
g24557,0,0
g24558,0,0
g24559,0,1
g24560,0,0
g24561,0,0
g24562,0,0
g24563,0,0
g24564,0,0
g24565,0,0
g24566,0,0
g24567,0,0
g24568,0,0
g24569,0,0
g24570,0,0
g24571,0,0
g24572,0,0
g24573,0,0
g24574,0,2
g24575,1,0
g24576,1,0
g24577,0,0
g24578,0,1
g24579,0,0
g24580,0,0
g24581,144,181
g24582,335,376
g24583,135,150
g24584,16,9
g24585,2,1
g24586,588,623
g24587,1149,482
g24588,4196,2463
g24589,3,2
g24590,3,4
g24591,7,2
g24592,0,0
g24593,3,1
g24594,2,2
g24595,157,167
g24596,0,0
g24597,33,35
g24598,29,34
g24599,0,1
g24600,3,1
g24601,482,442
g24602,1,1
g24603,677,515
g24604,3,0
g24605,740,812
g24606,6,0
g24607,12,5
g24608,241,237
g24609,19,8
g24610,2871,2856
g24611,21,26
g24612,1086,950
g24613,332,447
g24614,714,1081
g24615,3,7
g24616,5444,6035
g24617,811,732
g24618,0,0
g24619,0,0
g24620,1735,1697
g24621,233,256
g24622,44,78
g24623,44,78
g24624,157,162
g24625,22,13
g24626,1090,1139
g24627,452,440
g24628,0,0
g24629,3,1
g24630,133,155
g24631,28,37
g24632,209,236
g24633,131,118
g24634,432,443
g24635,3471,3270
g24636,424,479
g24637,562,502
g24638,1,2
g24639,1915,1973
g24640,111,148
g24641,359,347
g24642,993,1123
g24643,143,130
g24644,0,0
g24645,4,3
g24646,71,94
g24647,658,720
g24648,6,5
g24649,1582,1507
g24650,2,0
g24651,900,1323
g24652,259,222
g24653,2553,2591
g24654,388,553
g24655,17,15
g24656,5,1
g24657,1454,1275
g24658,8,6
g24659,1315,1317
g24660,4,9
g24661,0,0
g24662,1,0
g24663,974,857
g24664,159,172
g24665,4,2
g24666,0,1
g24667,47,75
g24668,11,24
g24669,569,608
g24670,3,9
g24671,5,7
g24672,27,57
g24673,22,32
g24674,484,549
g24675,242,337
g24676,4,6
g24677,1,0
g24678,1,4
g24679,646,759
g24680,183,172
g24681,799,901
g24682,575,601
g24683,499,529
g24684,229,285
g24685,1505,1509
g24686,242,312
g24687,2280,2535
g24688,602,498
g24689,6,4
g24690,0,0
g24691,1,0
g24692,1,0
g24693,0,0
g24694,406,389
g24695,192,184
g24696,0,1
g24697,2,1
g24698,2,2
g24699,479,430
g24700,85,90
g24701,25,25
g24702,132,113
g24703,0,0
g24704,0,0
g24705,395,449
g24706,560,636
g24707,47,62
g24708,64,67
g24709,86,130
g24710,1,1
g24711,0,1
g24712,448,411
g24713,494,496
g24714,5,6
g24715,0,0
g24716,1,0
g24717,0,0
g24718,53,49
g24719,2051,1878
g24720,177,168
g24721,14,25
g24722,72,103
g24723,142,164
g24724,2,2
g24725,0,1
g24726,30,30
g24727,797,989
g24728,803,995
g24729,243,257
g24730,277,264
g24731,13,5
g24732,596,664
g24733,539,593
g24734,46,61
g24735,220,180
g24736,740,558
g24737,106,114
g24738,99,97
g24739,553,599
g24740,664,749
g24741,317,307
g24742,35,30
g24743,0,0
g24744,0,0
g24745,0,0
g24746,0,0
g24747,6,1
g24748,10,18
g24749,1,0
g24750,144,417
g24751,5,21
g24752,0,0
g24753,140,188
g24754,5,4
g24755,3555,3788
g24756,417,419
g24757,0,0
g24758,3,7
g24759,0,0
g24760,565,551
g24761,0,1
g24762,682,669
g24763,441,582
g24764,11,8
g24765,1291,1144
g24766,1047,960
g24767,2214,2685
g24768,1060,1104
g24769,5,4
g24770,51,50
g24771,427,542
g24772,10,22
g24773,183,308
g24774,5,6
g24775,1,0
g24776,0,0
g24777,26,16
g24778,413,369
g24779,14,4
g24780,44,38
g24781,639,583
g24782,121,137
g24783,22,15
g24784,129,125
g24785,485,595
g24786,4264,3631
g24787,656,604
g24788,119,119
g24789,48,38
g24790,938,1206
g24791,3,9
g24792,3,1
g24793,5,8
g24794,267,235
g24795,317,343
g24796,94,105
g24797,12,13
g24798,237,241
g24799,1,2
g24800,645,557
g24801,3,3
g24802,0,3
g24803,628,758
g24804,55,65
g24805,1443,1533
g24806,785,733
g24807,1088,923
g24808,133,146
g24809,11,5
g24810,757,836
g24811,275,319
g24812,362,404
g24813,124,121
g24814,816,800
g24815,25,27
g24816,1460,1362
g24817,14,15
g24818,84,83
g24819,931,1112
g24820,70,69
g24821,260,290
g24822,0,0
g24823,6,2
g24824,304,256
g24825,2,0
g24826,138,156
g24827,161,270
g24828,10,3
g24829,618,675
g24830,383,442
g24831,378,392
g24832,930,992
g24833,114,135
g24834,4,1
g24835,0,0
g24836,323,333
g24837,766,819
g24838,0,1
g24839,0,2
g24840,214,210
g24841,641,735
g24842,55,71
g24843,445,455
g24844,68,85
g24845,213,329
g24846,1,3
g24847,0,2
g24848,25,30
g24849,1199,1567
g24850,17,36
g24851,1,2
g24852,375,413
g24853,161,161
g24854,602,1339
g24855,1,1
g24856,0,0
g24857,0,0
g24858,101,124
g24859,410,559
g24860,1068,1220
g24861,24,35
g24862,1,8
g24863,1725,1708
g24864,0,0
g24865,640,556
g24866,134,125
g24867,1781,1946
g24868,64,47
g24869,126,142
g24870,0,2
g24871,602,764
g24872,132,178
g24873,0,0
g24874,286,270
g24875,7765,8516
g24876,15,17
g24877,44,70
g24878,118,149
g24879,2083,2052
g24880,78,76
g24881,26,25
g24882,21,21
g24883,1,2
g24884,1393,1851
g24885,2,6
g24886,194,226
g24887,19,15
g24888,24,28
g24889,0,0
g24890,1366,1409
g24891,3,2
g24892,0,1
g24893,0,0
g24894,0,0
g24895,6,9
g24896,1413,1277
g24897,7214,7696
g24898,1159,1068
g24899,651,632
g24900,974,996
g24901,254,273
g24902,15,5
g24903,1,2
g24904,0,2
g24905,0,0
g24906,2309,2024
g24907,102,95
g24908,165,154
g24909,198,143
g24910,3145,3142
g24911,432,526
g24912,45,59
g24913,34,51
g24914,747,736
g24915,7,2
g24916,414,378
g24917,57,70
g24918,8,6
g24919,595,666
g24920,907,819
g24921,149,207
g24922,0,0
g24923,1,1
g24924,1,1
g24925,102,84
g24926,435,440
g24927,15600,15422
g24928,3339,3495
g24929,14,10
g24930,151,141
g24931,756,935
g24932,38,33
g24933,516,601
g24934,478,449
g24935,167,162
g24936,1399,1378
g24937,408,422
g24938,5,5
g24939,545,614
g24940,999,1156
g24941,1662,1679
g24942,1292,1308
g24943,8,6
g24944,3,1
g24945,43,42
g24946,44,52
g24947,499,576
g24948,289,366
g24949,3,6
g24950,17,33
g24951,75,63
g24952,2,2
g24953,144,135
g24954,916,866
g24955,10,6
g24956,0,0
g24957,190,306
g24958,271,300
g24959,0,0
g24960,25,32
g24961,262,328
g24962,341,310
g24963,527,502
g24964,1195,1345
g24965,487,518
g24966,2674,3425
g24967,1856,2437
g24968,1168,1433
g24969,301,343
g24970,22,31
g24971,3655,3448
g24972,277,210
g24973,689,720
g24974,1513,1260
g24975,213,228
g24976,11,8
g24977,28,17
g24978,967,1003
g24979,40,41
g24980,324,291
g24981,135,171
g24982,3997,4596
g24983,2,1
g24984,1677,1634
g24985,0,0
g24986,1,0
g24987,1,0
g24988,0,5
g24989,674,615
g24990,1,0
g24991,0,1
g24992,316,264
g24993,63,49
g24994,296,212
g24995,62,56
g24996,406,420
g24997,12525,13740
g24998,9,8
g24999,156,198
g25000,2,2
g25001,0,1
g25002,838,997
g25003,299,324
g25004,11,4
g25005,98,96
g25006,603,556
g25007,860,948
g25008,808,774
g25009,1945,1833
g25010,861,883
g25011,852,776
g25012,118,123
g25013,1,2
g25014,22,11
g25015,7,22
g25016,2094,2237
g25017,353,335
g25018,527,637
g25019,3672,3482
g25020,0,0
g25021,1174,1087
g25022,0,1
g25023,335,248
g25024,238,200
g25025,1,1
g25026,814,677
g25027,25527,25118
g25028,541,494
g25029,2939,3143
g25030,95,112
g25031,132,180
g25032,13,16
g25033,22,38
g25034,238,295
g25035,145,113
g25036,106,88
g25037,287,336
g25038,0,2
g25039,344,361
g25040,0,1
g25041,40,47
g25042,2,2
g25043,1,0
g25044,0,0
g25045,276,305
g25046,1258,1378
g25047,1412,1478
g25048,13,7
g25049,25,31
g25050,146,159
g25051,1,0
g25052,729,723
g25053,8,4
g25054,616,629
g25055,5,4
g25056,1836,1801
g25057,237,407
g25058,92,164
g25059,6,5
g25060,40,26
g25061,4,7
g25062,0,0
g25063,1,4
g25064,719,681
g25065,1,6
g25066,0,0
g25067,39,41
g25068,6,12
g25069,744,683
g25070,20,11
g25071,906,858
g25072,491,540
g25073,767,860
g25074,1,0
g25075,322,367
g25076,394,385
g25077,74002,76185
g25078,41,27
g25079,683,1100
g25080,20,15
g25081,3,2
g25082,3,6
g25083,0,0
g25084,0,0
g25085,49,62
g25086,0,0
g25087,0,1
g25088,8,14
g25089,54,76
g25090,292,336
g25091,26681,28902
g25092,9698,10076
g25093,189,226
g25094,2244,2205
g25095,1,3
g25096,9418,11434
g25097,518,561
g25098,482,524
g25099,908,1027
g25100,197,227
g25101,16,14
g25102,8,9
g25103,455,447
g25104,1966,2160
g25105,519,629
g25106,1,1
g25107,16,18
g25108,15,14
g25109,7,4
g25110,62,72
g25111,3561,3209
g25112,624,680
g25113,241,191
g25114,589,720
g25115,0,1
g25116,3164,3005
g25117,538,565
g25118,196,296
g25119,0,0
g25120,1318,1778
g25121,1013,995
g25122,44,45
g25123,740,860
g25124,42,42
g25125,1065,1046
g25126,435,521
g25127,21,13
g25128,120,185
g25129,14,11
g25130,187,306
g25131,191,208
g25132,1,0
g25133,366,390
g25134,0,0
g25135,1,1
g25136,339,332
g25137,559,489
g25138,1501,1803
g25139,418,479
g25140,2426,2531
g25141,453,533
g25142,177,360
g25143,6,4
g25144,9,0
g25145,10,10
g25146,0,0
g25147,0,0
g25148,10,6
g25149,15,13
g25150,0,0
g25151,0,0
g25152,0,0
g25153,0,0
g25154,1,0
g25155,6,7
g25156,1,0
g25157,684,1037
g25158,0,0
g25159,0,0
g25160,0,0
g25161,104,80
g25162,496,550
g25163,141,111
g25164,390,407
g25165,1238,1222
g25166,1,4
g25167,570,496
g25168,69,77
g25169,0,0
g25170,50,39
g25171,1,1
g25172,0,0
g25173,100,94
g25174,116,160
g25175,574,778
g25176,0,0
g25177,0,0
g25178,630,660
g25179,324,297
g25180,629,692
g25181,1876,1731
g25182,2,4
g25183,2,7
g25184,33,34
g25185,6,8
g25186,22,24
g25187,820,859
g25188,74,61
g25189,480,513
g25190,155,179
g25191,586,643
g25192,1079,1053
g25193,12,10
g25194,308,316
g25195,403,403
g25196,525,506
g25197,17,17
g25198,6,4
g25199,262,232
g25200,31,62
g25201,11,9
g25202,8,8
g25203,351,390
g25204,0,0
g25205,36,55
g25206,66,81
g25207,227,276
g25208,290,287
g25209,292,289
g25210,5,6
g25211,3114,3739
g25212,264,314
g25213,0,0
g25214,0,0
g25215,0,0
g25216,0,0
g25217,0,0
g25218,0,2
g25219,0,2
g25220,122,120
g25221,2,0
g25222,200,145
g25223,0,0
g25224,146,136
g25225,88,77
g25226,248,301
g25227,4,4
g25228,6,2
g25229,631,584
g25230,276,242
g25231,2,2
g25232,427,385
g25233,2,0
g25234,1,0
g25235,0,0
g25236,492,464
g25237,410,461
g25238,34,34
g25239,1764,1827
g25240,441,495
g25241,445,458
g25242,1159,1028
g25243,1,0
g25244,32,53
g25245,1,1
g25246,147,159
g25247,318,297
g25248,240,235
g25249,1204,1657
g25250,1,1
g25251,2232,2422
g25252,143,227
g25253,118,96
g25254,35,28
g25255,811,950
g25256,135,190
g25257,3,2
g25258,2341,2277
g25259,1171,1366
g25260,9,17
g25261,8,14
g25262,29,21
g25263,7,4
g25264,1,3
g25265,4,1
g25266,305,298
g25267,671,625
g25268,496,446
g25269,92,83
g25270,1586,1467
g25271,210,188
g25272,0,0
g25273,12,8
g25274,454,479
g25275,48,60
g25276,0,0
g25277,3,3
g25278,105,117
g25279,1256,1415
g25280,56,52
g25281,0,1
g25282,571,619
g25283,76,67
g25284,255,739
g25285,2,27
g25286,2,8
g25287,68,73
g25288,3,1
g25289,2042,2086
g25290,0,0
g25291,288,311
g25292,309,428
g25293,7,4
g25294,723,748
g25295,207,231
g25296,1329,1206
g25297,410,416
g25298,217,281
g25299,281,313
g25300,518,586
g25301,1013,1065
g25302,41,46
g25303,52,72
g25304,338,361
g25305,0,0
g25306,0,0
g25307,0,0
g25308,0,0
g25309,0,0
g25310,0,0
g25311,469,573
g25312,975,951
g25313,1175,1210
g25314,996,917
g25315,831,892
g25316,5,2
g25317,13,12
g25318,658,789
g25319,69,64
g25320,60,62
g25321,13,8
g25322,36,35
g25323,459,535
g25324,112,136
g25325,213,253
g25326,8,9
g25327,452,606
g25328,208,222
g25329,565,548
g25330,74,67
g25331,221,228
g25332,18,15
g25333,566,597
g25334,7,21
g25335,275,417
g25336,3204,3961
g25337,68,65
g25338,3,4
g25339,5,4
g25340,11,8
g25341,1629,1473
g25342,2773,2613
g25343,1112,1141
g25344,326,366
g25345,130,164
g25346,1,0
g25347,35,30
g25348,256,322
g25349,69,112
g25350,243,263
g25351,35,35
g25352,1342,1439
g25353,357,429
g25354,646,646
g25355,161,138
g25356,103,116
g25357,384,390
g25358,102,107
g25359,1548,1672
g25360,184,194
g25361,71,77
g25362,188,243
g25363,1376,1408
g25364,1804,1857
g25365,1704,1582
g25366,9,7
g25367,7,16
g25368,0,0
g25369,129,143
g25370,410,416
g25371,2601,2781
g25372,1336,1407
g25373,1750,1737
g25374,2308,2657
g25375,210,195
g25376,107,117
g25377,0,0
g25378,3,0
g25379,526,515
g25380,1096,1135
g25381,43,52
g25382,499,566
g25383,219,229
g25384,925,860
g25385,238,277
g25386,195,208
g25387,12,7
g25388,90,83
g25389,0,0
g25390,3207,3305
g25391,3798,3363
g25392,23,33
g25393,30,10
g25394,140,154
g25395,686,835
g25396,167,189
g25397,238,280
g25398,150,169
g25399,152,172
g25400,78,108
g25401,59,45
g25402,1291,1173
g25403,50,39
g25404,0,0
g25405,0,1
g25406,0,0
g25407,0,0
g25408,0,0
g25409,0,0
g25410,0,0
g25411,0,0
g25412,0,0
g25413,1,0
g25414,2,0
g25415,0,0
g25416,0,1
g25417,0,0
g25418,0,0
g25419,6,8
g25420,38,28
g25421,180,155
g25422,7,15
g25423,667,709
g25424,2334,2534
g25425,17,24
g25426,1366,1274
g25427,26,25
g25428,1580,1494
g25429,73,75
g25430,119,136
g25431,1015,1073
g25432,427,437
g25433,7,22
g25434,342,396
g25435,8,15
g25436,2617,2570
g25437,144,153
g25438,1008,837
g25439,193,217
g25440,1415,1406
g25441,273,336
g25442,0,0
g25443,0,0
g25444,0,0
g25445,0,0
g25446,0,0
g25447,1,0
g25448,6,8
g25449,189,189
g25450,0,0
g25451,0,0
g25452,1,1
g25453,1,2
g25454,1,1
g25455,8,23
g25456,4,5
g25457,6,9
g25458,582,612
g25459,501,493
g25460,1280,1218
g25461,79,99
g25462,29,22
g25463,5,11
g25464,489,431
g25465,0,0
g25466,31,24
g25467,39,28
g25468,0,0
g25469,0,0
g25470,1319,1234
g25471,1148,1099
g25472,1655,1632
g25473,59,72
g25474,3,3
g25475,0,0
g25476,0,0
g25477,0,0
g25478,23,28
g25479,1207,1335
g25480,510,470
g25481,585,645
g25482,91,102
g25483,30,52
g25484,887,799
g25485,772,834
g25486,750,792
g25487,430,616
g25488,99,106
g25489,436,482
g25490,0,1
g25491,106,91
