,mut_E14.5_f5,mut_E14.5_f4
g24385,258,219
g24386,2858,3083
g24387,254,327
g24388,425,360
g24389,47,37
g24390,2,0
g24391,1,0
g24392,274,370
g24393,339,376
g24394,1715,1643
g24395,980,890
g24396,899,1007
g24397,258,202
g24398,159,147
g24399,0,1
g24400,307,268
g24401,576,509
g24402,776,790
g24403,875,2566
g24404,86,88
g24405,655,685
g24406,2,0
g24407,118,69
g24408,3438,3284
g24409,2,7
g24410,0,0
g24411,281,257
g24412,848,748
g24413,3,6
g24414,176,120
g24415,1266,1132
g24416,3,3
g24417,0,0
g24418,16,17
g24419,471,520
g24420,1230,1212
g24421,3,3
g24422,0,0
g24423,335,296
g24424,11,13
g24425,274,345
g24426,79,68
g24427,301,358
g24428,123,118
g24429,335,306
g24430,879,925
g24431,252,286
g24432,192,158
g24433,3,2
g24434,1,0
g24435,2804,2766
g24436,1,1
g24437,208,224
g24438,257,257
g24439,164,160
g24440,3,2
g24441,4,1
g24442,8,3
g24443,1,0
g24444,0,1
g24445,0,0
g24446,0,1
g24447,0,0
g24448,0,1
g24449,0,0
g24450,0,0
g24451,0,0
g24452,0,0
g24453,0,0
g24454,0,0
g24455,0,0
g24456,1,0
g24457,2,1
g24458,234,267
g24459,2469,2209
g24460,876,855
g24461,764,941
g24462,611,611
g24463,101,101
g24464,97,81
g24465,0,0
g24466,147,157
g24467,40,23
g24468,269,242
g24469,168,291
g24470,357,408
g24471,317,267
g24472,25,24
g24473,58,76
g24474,26,32
g24475,195,191
g24476,1208,1333
g24477,346,312
g24478,0,0
g24479,0,0
g24480,0,0
g24481,0,0
g24482,0,0
g24483,0,0
g24484,0,0
g24485,0,0
g24486,0,1
g24487,0,0
g24488,0,0
g24489,0,0
g24490,0,0
g24491,0,0
g24492,0,1
g24493,0,0
g24494,1,1
g24495,0,0
g24496,0,0
g24497,0,0
g24498,0,0
g24499,0,0
g24500,0,2
g24501,0,0
g24502,0,0
g24503,1,0
g24504,0,0
g24505,0,0
g24506,0,0
g24507,0,0
g24508,0,0
g24509,0,0
g24510,0,0
g24511,0,0
g24512,0,0
g24513,0,0
g24514,0,0
g24515,0,0
g24516,0,0
g24517,0,0
g24518,0,0
g24519,0,1
g24520,0,0
g24521,582,480
g24522,5,1
g24523,1,0
g24524,0,0
g24525,0,0
g24526,0,0
g24527,0,0
g24528,0,0
g24529,0,0
g24530,0,0
g24531,0,0
g24532,0,0
g24533,0,0
g24534,0,0
g24535,0,0
g24536,0,0
g24537,0,0
g24538,0,0
g24539,0,0
g24540,0,0
g24541,0,0
g24542,0,0
g24543,0,0
g24544,0,0
g24545,0,0
g24546,0,0
g24547,0,0
g24548,0,0
g24549,0,0
g24550,0,0
g24551,2,0
g24552,3779,3553
g24553,0,0
g24554,0,0
g24555,0,0
g24556,0,0
g24557,0,0
g24558,1,0
g24559,0,0
g24560,0,0
g24561,0,0
g24562,0,0
g24563,0,0
g24564,1,0
g24565,0,0
g24566,0,0
g24567,0,0
g24568,0,0
g24569,0,0
g24570,0,0
g24571,0,0
g24572,0,0
g24573,0,0
g24574,0,1
g24575,0,1
g24576,2,0
g24577,0,0
g24578,1,0
g24579,1,1
g24580,0,0
g24581,155,172
g24582,1508,1366
g24583,296,249
g24584,16,22
g24585,3,4
g24586,1075,1112
g24587,1066,678
g24588,4062,3441
g24589,2,0
g24590,8,7
g24591,6,7
g24592,0,1
g24593,15,20
g24594,4,1
g24595,358,381
g24596,0,0
g24597,63,65
g24598,104,61
g24599,3,5
g24600,3,7
g24601,1369,1291
g24602,1,4
g24603,534,505
g24604,1,4
g24605,627,549
g24606,8,6
g24607,18,9
g24608,328,357
g24609,118,95
g24610,2492,2257
g24611,68,87
g24612,138,75
g24613,367,371
g24614,851,919
g24615,4,1
g24616,821,613
g24617,309,273
g24618,0,0
g24619,2,0
g24620,474,322
g24621,161,120
g24622,67,63
g24623,67,63
g24624,153,160
g24625,21,18
g24626,1151,1045
g24627,488,408
g24628,0,1
g24629,3,3
g24630,108,99
g24631,143,147
g24632,259,287
g24633,215,204
g24634,453,371
g24635,2420,2304
g24636,360,352
g24637,562,539
g24638,1,1
g24639,1721,1887
g24640,200,221
g24641,442,415
g24642,733,827
g24643,109,141
g24644,1,0
g24645,1,0
g24646,103,116
g24647,528,399
g24648,4,8
g24649,1514,1390
g24650,1,4
g24651,1670,1735
g24652,238,181
g24653,2467,2242
g24654,609,672
g24655,91,67
g24656,3,4
g24657,1798,1280
g24658,4,5
g24659,1302,1077
g24660,3,6
g24661,1,1
g24662,3,1
g24663,255,167
g24664,31,21
g24665,2,5
g24666,1,1
g24667,218,220
g24668,0,8
g24669,81,46
g24670,2,0
g24671,0,2
g24672,30,32
g24673,6,4
g24674,85,64
g24675,1133,1102
g24676,20,10
g24677,1,1
g24678,172,167
g24679,630,571
g24680,257,249
g24681,1226,1213
g24682,813,766
g24683,486,517
g24684,406,490
g24685,1077,1019
g24686,393,426
g24687,3247,3368
g24688,502,376
g24689,17,6
g24690,0,0
g24691,0,0
g24692,0,0
g24693,0,0
g24694,418,361
g24695,232,213
g24696,3,2
g24697,5,3
g24698,0,4
g24699,994,1115
g24700,166,194
g24701,23,14
g24702,143,113
g24703,0,0
g24704,1,0
g24705,348,390
g24706,485,528
g24707,60,76
g24708,29,19
g24709,73,75
g24710,42,28
g24711,28,20
g24712,479,487
g24713,424,457
g24714,9,16
g24715,0,1
g24716,20,6
g24717,0,0
g24718,38,30
g24719,5020,4830
g24720,409,364
g24721,5,1
g24722,16,8
g24723,164,182
g24724,1,2
g24725,0,1
g24726,24,33
g24727,855,913
g24728,868,926
g24729,288,392
g24730,289,260
g24731,12,16
g24732,669,617
g24733,783,879
g24734,24,21
g24735,217,233
g24736,843,602
g24737,155,138
g24738,80,93
g24739,523,463
g24740,554,595
g24741,297,278
g24742,42,33
g24743,0,0
g24744,0,0
g24745,0,0
g24746,1,0
g24747,1,5
g24748,16,15
g24749,1,0
g24750,890,831
g24751,36,34
g24752,0,0
g24753,280,215
g24754,10,9
g24755,3682,3947
g24756,438,414
g24757,0,0
g24758,147,133
g24759,0,0
g24760,431,477
g24761,0,0
g24762,102,39
g24763,472,452
g24764,3,5
g24765,1197,1141
g24766,1021,909
g24767,2493,2715
g24768,1091,1115
g24769,18,20
g24770,85,77
g24771,456,409
g24772,10,9
g24773,280,264
g24774,30,21
g24775,0,0
g24776,0,0
g24777,12,3
g24778,1420,1511
g24779,16,12
g24780,88,74
g24781,659,585
g24782,142,146
g24783,1,1
g24784,168,146
g24785,447,436
g24786,2568,2414
g24787,876,749
g24788,134,142
g24789,43,55
g24790,1032,1105
g24791,19,18
g24792,112,128
g24793,13,22
g24794,267,272
g24795,413,450
g24796,68,78
g24797,34,43
g24798,155,122
g24799,186,280
g24800,866,804
g24801,7,11
g24802,3,5
g24803,1052,1170
g24804,52,41
g24805,2449,2567
g24806,678,604
g24807,1339,1160
g24808,500,531
g24809,20,10
g24810,1400,1469
g24811,346,373
g24812,367,412
g24813,111,140
g24814,947,917
g24815,37,45
g24816,1298,1244
g24817,11,13
g24818,76,101
g24819,887,942
g24820,75,78
g24821,291,282
g24822,0,0
g24823,3,7
g24824,292,205
g24825,2,2
g24826,118,154
g24827,725,813
g24828,43,29
g24829,749,796
g24830,381,381
g24831,583,555
g24832,738,573
g24833,102,102
g24834,2,1
g24835,1,2
g24836,300,298
g24837,788,784
g24838,0,0
g24839,1,0
g24840,236,205
g24841,710,700
g24842,110,106
g24843,512,444
g24844,144,164
g24845,242,102
g24846,0,4
g24847,0,1
g24848,352,338
g24849,2885,2845
g24850,613,911
g24851,18,11
g24852,372,274
g24853,339,395
g24854,1063,931
g24855,2,0
g24856,0,0
g24857,1,1
g24858,307,311
g24859,749,676
g24860,1575,1373
g24861,31,21
g24862,101,107
g24863,3019,2928
g24864,0,1
g24865,525,531
g24866,233,193
g24867,1872,1897
g24868,56,54
g24869,139,111
g24870,0,0
g24871,917,800
g24872,219,228
g24873,91,95
g24874,696,608
g24875,7442,7962
g24876,14,7
g24877,39,31
g24878,148,125
g24879,2671,2533
g24880,95,74
g24881,25,42
g24882,4,6
g24883,1,0
g24884,1657,1681
g24885,4,3
g24886,515,613
g24887,22,23
g24888,76,82
g24889,1,0
g24890,1389,1372
g24891,1,2
g24892,0,2
g24893,0,0
g24894,0,1
g24895,4,6
g24896,846,767
g24897,5067,5649
g24898,792,664
g24899,107,35
g24900,943,973
g24901,274,235
g24902,9,10
g24903,1,1
g24904,1,0
g24905,0,0
g24906,2027,2122
g24907,113,84
g24908,304,271
g24909,332,275
g24910,3278,3358
g24911,337,261
g24912,33,29
g24913,55,74
g24914,793,724
g24915,216,265
g24916,457,393
g24917,108,92
g24918,18,9
g24919,547,582
g24920,1063,992
g24921,238,262
g24922,0,0
g24923,0,0
g24924,0,1
g24925,56,60
g24926,299,291
g24927,11661,11066
g24928,2570,2528
g24929,12,12
g24930,167,144
g24931,745,902
g24932,32,19
g24933,389,422
g24934,427,454
g24935,237,265
g24936,1099,1029
g24937,556,502
g24938,9,7
g24939,572,540
g24940,1231,1379
g24941,1651,1677
g24942,1516,1472
g24943,43,41
g24944,1,4
g24945,45,47
g24946,271,239
g24947,474,461
g24948,317,317
g24949,30,27
g24950,30,32
g24951,88,86
g24952,1,2
g24953,151,140
g24954,952,903
g24955,8,9
g24956,1,0
g24957,250,213
g24958,230,166
g24959,0,0
g24960,70,42
g24961,435,401
g24962,405,342
g24963,480,468
g24964,906,921
g24965,474,429
g24966,2945,3383
g24967,2143,2411
g24968,1137,1259
g24969,306,338
g24970,25,38
g24971,4742,4794
g24972,219,227
g24973,592,681
g24974,325,212
g24975,252,220
g24976,8,5
g24977,32,32
g24978,682,619
g24979,45,26
g24980,214,230
g24981,138,195
g24982,5335,6164
g24983,0,2
g24984,2257,2357
g24985,0,1
g24986,4,11
g24987,4,9
g24988,12,1
g24989,1026,985
g24990,0,0
g24991,0,0
g24992,138,115
g24993,49,56
g24994,338,278
g24995,75,71
g24996,383,368
g24997,5372,4905
g24998,4,6
g24999,77,58
g25000,31,33
g25001,6,7
g25002,950,970
g25003,304,329
g25004,1,2
g25005,91,88
g25006,412,442
g25007,590,560
g25008,843,770
g25009,1147,1012
g25010,735,730
g25011,810,729
g25012,119,102
g25013,2,1
g25014,2,9
g25015,370,267
g25016,2454,2368
g25017,289,274
g25018,1160,1029
g25019,3688,3801
g25020,0,2
g25021,1215,1144
g25022,0,2
g25023,244,195
g25024,280,263
g25025,2,0
g25026,856,668
g25027,28975,27479
g25028,631,532
g25029,3582,3249
g25030,99,60
g25031,311,343
g25032,22,21
g25033,38,49
g25034,359,370
g25035,112,94
g25036,82,92
g25037,140,114
g25038,1,0
g25039,306,385
g25040,0,0
g25041,233,180
g25042,12,8
g25043,17,23
g25044,34,47
g25045,472,460
g25046,1341,1430
g25047,2620,2594
g25048,19,12
g25049,69,67
g25050,321,347
g25051,2,1
g25052,1283,1253
g25053,6,8
g25054,590,654
g25055,2,2
g25056,1211,1037
g25057,2639,2592
g25058,120,163
g25059,568,502
g25060,282,362
g25061,112,96
g25062,3,0
g25063,9,17
g25064,95,59
g25065,2,2
g25066,0,0
g25067,8,4
g25068,1,0
g25069,337,307
g25070,16,8
g25071,915,818
g25072,467,466
g25073,1071,978
g25074,1,0
g25075,374,385
g25076,796,705
g25077,101469,98817
g25078,33,22
g25079,216,310
g25080,2,1
g25081,2,0
g25082,0,0
g25083,0,0
g25084,0,0
g25085,3,2
g25086,1,1
g25087,35,21
g25088,14,12
g25089,71,58
g25090,260,294
g25091,22776,24094
g25092,8120,8514
g25093,205,216
g25094,633,398
g25095,12,7
g25096,16317,13443
g25097,508,631
g25098,469,588
g25099,1132,1133
g25100,258,252
g25101,9,17
g25102,5,6
g25103,370,329
g25104,2109,2106
g25105,658,570
g25106,1,0
g25107,32,26
g25108,29,26
g25109,4,7
g25110,165,161
g25111,3342,3233
g25112,458,392
g25113,295,214
g25114,226,218
g25115,0,0
g25116,645,478
g25117,344,325
g25118,155,190
g25119,0,0
g25120,894,793
g25121,1085,1090
g25122,21,36
g25123,594,466
g25124,71,85
g25125,1227,1332
g25126,567,598
g25127,36,26
g25128,208,155
g25129,15,21
g25130,839,727
g25131,801,883
g25132,5,7
g25133,305,346
g25134,0,0
g25135,4,5
g25136,338,324
g25137,280,249
g25138,443,368
g25139,392,355
g25140,2346,2454
g25141,423,494
g25142,235,485
g25143,1,1
g25144,8,13
g25145,14,15
g25146,4,1
g25147,0,0
g25148,13,4
g25149,13,5
g25150,0,0
g25151,0,0
g25152,0,0
g25153,0,0
g25154,1,4
g25155,7,13
g25156,92,41
g25157,678,755
g25158,6,3
g25159,0,0
g25160,0,0
g25161,69,50
g25162,247,206
g25163,216,208
g25164,553,560
g25165,967,782
g25166,6,2
g25167,1837,1978
g25168,373,429
g25169,2,5
g25170,65,81
g25171,15,15
g25172,0,0
g25173,63,49
g25174,345,320
g25175,1622,1790
g25176,0,1
g25177,0,0
g25178,953,993
g25179,276,274
g25180,748,626
g25181,1911,1861
g25182,88,80
g25183,159,170
g25184,106,102
g25185,26,19
g25186,27,29
g25187,764,849
g25188,70,64
g25189,546,574
g25190,111,120
g25191,699,687
g25192,954,945
g25193,17,12
g25194,332,358
g25195,515,431
g25196,590,504
g25197,17,23
g25198,1,0
g25199,322,318
g25200,217,292
g25201,52,66
g25202,16,13
g25203,583,590
g25204,0,0
g25205,402,411
g25206,34,19
g25207,648,700
g25208,19,11
g25209,19,11
g25210,3,5
g25211,3577,3798
g25212,278,300
g25213,0,0
g25214,0,0
g25215,0,0
g25216,1,0
g25217,0,0
g25218,8,22
g25219,2,3
g25220,165,190
g25221,1,2
g25222,148,111
g25223,1,0
g25224,238,203
g25225,38,29
g25226,543,559
g25227,6,3
g25228,5,1
g25229,799,842
g25230,218,232
g25231,0,0
g25232,358,360
g25233,1,0
g25234,11,25
g25235,0,0
g25236,70,41
g25237,390,394
g25238,52,39
g25239,1846,1834
g25240,519,596
g25241,550,437
g25242,1334,1204
g25243,0,2
g25244,379,408
g25245,6,5
g25246,161,129
g25247,275,301
g25248,222,202
g25249,1657,1870
g25250,0,0
g25251,1541,1469
g25252,177,106
g25253,966,922
g25254,263,239
g25255,986,956
g25256,293,216
g25257,9,1
g25258,1782,1662
g25259,1246,1358
g25260,5,7
g25261,7,5
g25262,115,113
g25263,20,22
g25264,24,11
g25265,10,17
g25266,333,285
g25267,728,789
g25268,220,224
g25269,85,87
g25270,1517,1411
g25271,62,66
g25272,0,0
g25273,58,56
g25274,506,538
g25275,78,80
g25276,0,0
g25277,13,3
g25278,138,109
g25279,1638,1833
g25280,86,74
g25281,0,0
g25282,618,566
g25283,82,77
g25284,614,640
g25285,37,26
g25286,16,10
g25287,223,261
g25288,2,1
g25289,2688,2627
g25290,0,0
g25291,365,294
g25292,396,399
g25293,11,6
g25294,806,681
g25295,168,133
g25296,747,794
g25297,349,269
g25298,239,240
g25299,381,338
g25300,188,156
g25301,2157,2331
g25302,101,105
g25303,66,54
g25304,298,356
g25305,0,0
g25306,0,0
g25307,0,0
g25308,0,1
g25309,0,0
g25310,16,4
g25311,447,427
g25312,1061,1085
g25313,1114,1046
g25314,1115,1159
g25315,758,1011
g25316,12,15
g25317,491,439
g25318,134,86
g25319,69,40
g25320,79,96
g25321,40,47
g25322,335,408
g25323,401,488
g25324,128,161
g25325,241,278
g25326,8,15
g25327,564,510
g25328,342,349
g25329,557,582
g25330,84,74
g25331,236,229
g25332,13,10
g25333,378,380
g25334,11,11
g25335,394,409
g25336,3485,3524
g25337,279,237
g25338,10,9
g25339,3,0
g25340,6,2
g25341,787,639
g25342,3145,3055
g25343,1154,1116
g25344,198,216
g25345,99,60
g25346,0,0
g25347,165,185
g25348,227,217
g25349,80,73
g25350,320,278
g25351,64,67
g25352,1887,1857
g25353,392,403
g25354,658,583
g25355,149,125
g25356,27,18
g25357,383,445
g25358,332,265
g25359,1442,1331
g25360,544,450
g25361,194,141
g25362,247,233
g25363,1336,1088
g25364,1461,1455
g25365,1443,1436
g25366,10,13
g25367,18,13
g25368,0,0
g25369,351,313
g25370,470,439
g25371,2328,1973
g25372,1305,1422
g25373,1122,1155
g25374,2587,2489
g25375,184,205
g25376,172,162
g25377,1,0
g25378,4,2
g25379,762,757
g25380,2686,2679
g25381,104,112
g25382,565,560
g25383,245,241
g25384,782,724
g25385,463,493
g25386,254,218
g25387,739,820
g25388,111,139
g25389,1,0
g25390,2541,2408
g25391,670,330
g25392,5,2
g25393,3,4
g25394,193,222
g25395,717,777
g25396,183,206
g25397,290,252
g25398,162,88
g25399,170,93
g25400,87,92
g25401,34,41
g25402,1104,1209
g25403,40,43
g25404,0,0
g25405,0,0
g25406,0,1
g25407,0,0
g25408,0,0
g25409,0,0
g25410,1,0
g25411,0,0
g25412,0,0
g25413,0,0
g25414,2,2
g25415,2,1
g25416,1,1
g25417,0,0
g25418,0,0
g25419,0,1
g25420,28,19
g25421,161,141
g25422,4,5
g25423,603,605
g25424,3289,2954
g25425,72,52
g25426,1567,1580
g25427,45,49
g25428,1613,1857
g25429,385,386
g25430,196,277
g25431,922,880
g25432,590,472
g25433,12,10
g25434,441,361
g25435,26,38
g25436,2980,2789
g25437,148,144
g25438,218,148
g25439,149,166
g25440,914,865
g25441,185,213
g25442,0,0
g25443,0,0
g25444,0,0
g25445,0,0
g25446,0,0
g25447,4,2
g25448,12,24
g25449,94,87
g25450,0,0
g25451,0,3
g25452,7,5
g25453,3,1
g25454,0,1
g25455,7,17
g25456,2,2
g25457,6,6
g25458,574,562
g25459,398,318
g25460,1672,1457
g25461,434,250
g25462,97,93
g25463,98,77
g25464,1024,966
g25465,0,0
g25466,91,59
g25467,147,164
g25468,0,0
g25469,0,0
g25470,940,780
g25471,2540,2643
g25472,1852,1716
g25473,178,216
g25474,552,634
g25475,0,0
g25476,0,0
g25477,1,0
g25478,17,18
g25479,1274,1062
g25480,260,262
g25481,494,359
g25482,11,1
g25483,33,27
g25484,864,856
g25485,1022,1133
g25486,422,350
g25487,316,311
g25488,33,41
g25489,557,561
g25490,1,1
g25491,113,92
g25492,598,598
g25493,2531,2424
g25494,50,38
g25495,0,0
g25496,37,22
g25497,3,4
g25498,1600,1384
g25499,3640,3427
g25500,84,92
g25501,9,6
g25502,660,654
g25503,70,74
g25504,9,13
g25505,0,0
g25506,0,3
g25507,2369,2461
g25508,810,895
g25509,157,162
g25510,560,466
g25511,0,1
g25512,276,261
g25513,482,476
g25514,7,17
g25515,15,8
g25516,5,1
g25517,1,1
g25518,7,9
g25519,1077,1133
g25520,131,99
g25521,473,526
g25522,62,55
g25523,145,157
g25524,195,180
g25525,34,50
g25526,286,301
g25527,40,19
g25528,1021,1055
g25529,511,502
g25530,15,14
g25531,88,69
g25532,194,212
g25533,291,294
g25534,14,9
g25535,211,244
g25536,78,78
g25537,13,11
g25538,8,12
g25539,4,2
g25540,97,75
g25541,515,479
g25542,83,60
g25543,1131,1345
g25544,0,0
g25545,4,4
g25546,0,0
g25547,0,0
g25548,13688,14485
g25549,95,91
g25550,684,600
g25551,121,88
g25552,2,3
g25553,0,1
g25554,17,18
g25555,119,110
g25556,134,161
g25557,2403,2319
g25558,148,126
g25559,875,911
g25560,497,543
g25561,52,43
g25562,15,13
g25563,259,261
g25564,12,20
g25565,0,1
g25566,82,81
g25567,15,8
g25568,170,142
g25569,264,223
g25570,883,776
g25571,560,525
g25572,300,299
g25573,1,1
g25574,191,180
g25575,1,1
g25576,0,0
g25577,103,121
g25578,1986,1898
g25579,31,38
g25580,106,106
g25581,47,41
g25582,175,190
g25583,115,98
g25584,877,846
g25585,80,93
g25586,71,67
g25587,1015,1032
g25588,306,300
g25589,31,14
g25590,105,74
g25591,205,208
g25592,0,1
g25593,96,86
g25594,1233,1147
g25595,706,707
g25596,33,33
g25597,18,17
g25598,1,1
g25599,314,296
g25600,14,6
g25601,631,526
g25602,34,20
g25603,1,5
g25604,74,57
g25605,0,1
g25606,0,1
g25607,30,43
g25608,14,9
g25609,0,0
g25610,0,0
g25611,0,0
g25612,0,0
g25613,0,0
g25614,89,86
g25615,0,0
g25616,0,0
g25617,0,0
g25618,0,0
g25619,0,0
g25620,0,0
g25621,0,0
g25622,0,0
g25623,0,0
g25624,0,0
g25625,0,0
g25626,0,0
g25627,0,0
g25628,0,0
g25629,0,0
g25630,0,0
g25631,0,0
g25632,0,0
g25633,0,0
g25634,0,0
g25635,0,0
g25636,0,0
g25637,0,0
g25638,0,0
g25639,0,0
g25640,0,0
g25641,0,0
g25642,0,0
g25643,0,0
g25644,0,0
g25645,0,0
g25646,0,0
g25647,0,0
g25648,0,0
g25649,0,0
g25650,0,0
g25651,0,0
g25652,99,113
g25653,14,10
g25654,51,44
g25655,7,2
g25656,271,279
g25657,5,6
g25658,37,19
g25659,3,4
g25660,0,1
g25661,1549,1560
g25662,0,1
g25663,0,0
g25664,1,5
g25665,2,0
g25666,3,1
g25667,111,96
g25668,9,8
g25669,55,52
g25670,103,110
g25671,26,31
g25672,119,148
g25673,388,382
g25674,7,4
g25675,562,512
g25676,110,81
g25677,188,105
g25678,12,3
g25679,336,306
g25680,213,205
g25681,335,259
g25682,202,217
g25683,403,302
g25684,512,535
g25685,2,1
g25686,28,30
g25687,979,879
g25688,54,43
g25689,428,406
g25690,865,951
g25691,497,478
g25692,470,401
g25693,1,1
g25694,803,676
g25695,28,10
g25696,0,0
g25697,0,0
g25698,665,657
g25699,53,34
g25700,38,38
g25701,5,3
g25702,1177,1100
g25703,439,398
g25704,99,102
g25705,153,161
g25706,263,242
g25707,225,211
g25708,298,273
g25709,101,106
g25710,0,0
g25711,0,0
g25712,0,0
g25713,0,0
g25714,0,0
g25715,0,0
g25716,0,0
g25717,0,0
g25718,0,0
g25719,0,0
g25720,1,1
g25721,3,2
g25722,8,4
g25723,138,105
g25724,0,0
g25725,0,0
g25726,0,0
g25727,0,0
g25728,0,0
g25729,0,0
g25730,0,0
g25731,25,25
g25732,75,74
g25733,1,0
g25734,0,0
g25735,5,6
g25736,62,50
g25737,0,0
g25738,407,335
g25739,0,0
g25740,0,0
g25741,18,29
g25742,647,584
g25743,299,292
g25744,0,0
g25745,0,0
g25746,729,669
g25747,420,434
g25748,0,0
g25749,0,0
g25750,0,0
g25751,0,0
g25752,0,0
g25753,0,0
g25754,0,0
g25755,0,0
g25756,0,0
g25757,0,0
g25758,988,870
g25759,41,39
g25760,28,19
g25761,432,481
g25762,6,3
g25763,399,393
g25764,1524,1299
g25765,8,6
g25766,32,32
g25767,4925,5009
g25768,1,0
g25769,1,0
g25770,5200,6013
g25771,4,5
g25772,2039,1953
g25773,37,42
g25774,67,63
g25775,0,0
g25776,0,0
g25777,0,0
g25778,0,0
g25779,418,367
g25780,96,89
g25781,24,22
g25782,14,10
g25783,227,167
g25784,0,0
g25785,0,0
g25786,0,0
g25787,0,0
g25788,785,1218
g25789,26,24
g25790,0,1
g25791,0,1
g25792,25,13
g25793,0,0
g25794,53,52
g25795,147,149
g25796,293,253
g25797,185,188
g25798,2,1
g25799,484,513
g25800,549,563
g25801,7668,7661
g25802,2111,1810
g25803,1264,1388
g25804,993,885
g25805,302,183
g25806,130,140
g25807,89,111
g25808,369,347
g25809,44,46
g25810,67,58
g25811,247,228
g25812,0,0
g25813,49,60
g25814,0,0
g25815,0,0
g25816,5,3
g25817,123,143
g25818,3248,3189
g25819,9,12
g25820,1,0
g25821,2290,2460
g25822,261,223
g25823,1,1
g25824,0,0
g25825,0,0
g25826,0,0
g25827,0,0
g25828,0,0
g25829,0,0
g25830,0,0
g25831,0,0
g25832,0,0
g25833,0,0
g25834,0,0
g25835,0,0
g25836,0,0
g25837,0,0
g25838,0,0
g25839,0,0
g25840,0,0
g25841,0,0
g25842,0,0
g25843,0,0
g25844,0,0
g25845,0,0
g25846,0,0
g25847,0,0
g25848,0,0
g25849,0,0
g25850,0,0
g25851,0,0
g25852,0,0
g25853,0,0
g25854,0,0
g25855,0,0
g25856,0,0
g25857,0,0
g25858,0,0
g25859,0,0
g25860,0,0
g25861,0,0
g25862,0,0
g25863,0,0
g25864,0,0
g25865,0,0
g25866,0,0
g25867,0,0
g25868,0,0
g25869,0,0
g25870,0,0
g25871,0,0
g25872,0,0
g25873,0,0
g25874,0,0
g25875,0,0
g25876,0,0
g25877,7,5
g25878,0,0
g25879,0,0
g25880,0,0
g25881,0,0
g25882,0,0
g25883,0,0
g25884,0,0
g25885,0,0
g25886,0,0
g25887,0,0
g25888,1534,1427
g25889,192,165
g25890,321,317
g25891,0,1
g25892,57,64
g25893,0,0
g25894,1956,2020
g25895,212,204
g25896,7,3
g25897,859,873
g25898,8,11
g25899,5,1
g25900,254,258
g25901,166,162
g25902,181,149
g25903,3,3
g25904,1421,1481
g25905,0,1
g25906,282,303
g25907,274,297
g25908,2,2
g25909,365,316
g25910,385,393
g25911,7,3
g25912,259,283
g25913,48,52
g25914,1,0
g25915,0,0
g25916,0,0
g25917,0,0
g25918,0,0
g25919,0,0
g25920,0,0
g25921,0,0
g25922,1,1
g25923,0,0
g25924,0,0
g25925,0,0
g25926,0,0
g25927,0,0
g25928,0,0
g25929,0,0
g25930,0,0
g25931,0,0
g25932,1,0
g25933,0,0
g25934,0,0
g25935,0,0
g25936,0,0
g25937,0,0
g25938,0,0
g25939,0,0
g25940,0,0
g25941,0,0
g25942,0,0
g25943,0,0
g25944,0,0
g25945,0,0
g25946,0,0
g25947,0,0
g25948,0,0
g25949,1,0
g25950,0,0
g25951,0,0
g25952,364,430
g25953,578,466
g25954,0,0
g25955,572,462
g25956,1968,1728
g25957,897,899
g25958,189,194
g25959,137,176
g25960,0,0
g25961,0,0
g25962,0,0
g25963,243,224
g25964,1962,1795
g25965,843,793
g25966,2482,2425
g25967,0,0
g25968,1,0
g25969,403,349
g25970,0,0
g25971,40,50
g25972,238,247
g25973,219,195
g25974,0,0
g25975,0,0
g25976,1,2
g25977,883,881
g25978,603,436
g25979,273,232
g25980,79,83
g25981,47,53
g25982,605,489
g25983,323,366
g25984,74,85
g25985,326,205
g25986,325,271
g25987,403,377
g25988,134,147
g25989,524,450
g25990,110,104
g25991,1,1
g25992,107,106
g25993,1,0
g25994,185,182
g25995,603,392
g25996,0,1
g25997,0,0
g25998,1,0
g25999,45,41
g26000,0,0
g26001,0,0
g26002,0,0
g26003,13,12
g26004,778,611
g26005,399,443
g26006,89,100
g26007,687,648
g26008,668,581
g26009,610,668
g26010,0,0
g26011,0,0
g26012,333,213
g26013,7059,5593
g26014,1258,1025
g26015,4,4
g26016,73,58
g26017,0,0
g26018,0,0
g26019,0,1
g26020,0,0
g26021,0,0
g26022,0,0
g26023,1,1
g26024,3,1
g26025,9,14
g26026,721,858
g26027,564,459
g26028,182,143
g26029,0,0
g26030,0,0
g26031,1,0
g26032,1,1
g26033,1834,1699
g26034,4,11
g26035,2,2
g26036,4,8
g26037,63,30
g26038,236,223
g26039,0,0
g26040,256,265
g26041,0,0
g26042,0,0
g26043,365,287
g26044,84,94
g26045,100,91
g26046,0,0
