,het_E16.5_f4,het_E16.5_f5
g13770,187,166
g13771,0,0
g13772,913,733
g13773,19,14
g13774,2,4
g13775,494,459
g13776,1086,989
g13777,3646,3634
g13778,837,815
g13779,164,159
g13780,683,567
g13781,104,70
g13782,1281,1153
g13783,417,498
g13784,147,104
g13785,2284,2029
g13786,858,873
g13787,901,949
g13788,224,225
g13789,19,18
g13790,333,291
g13791,4152,3881
g13792,788,792
g13793,195,193
g13794,226,236
g13795,605,603
g13796,651,630
g13797,42,41
g13798,855,835
g13799,185,173
g13800,297,277
g13801,21,22
g13802,136,94
g13803,2,0
g13804,141,119
g13805,163,177
g13806,386,392
g13807,554,540
g13808,1331,1489
g13809,374,334
g13810,322,324
g13811,1180,1094
g13812,4,4
g13813,38,30
g13814,2620,2453
g13815,137,102
g13816,735,699
g13817,517,461
g13818,947,992
g13819,36,39
g13820,196,205
g13821,291,326
g13822,21,19
g13823,936,800
g13824,2,3
g13825,1062,1032
g13826,119,89
g13827,1046,969
g13828,2,6
g13829,2873,2449
g13830,1,1
g13831,0,0
g13832,2,2
g13833,182,170
g13834,1,1
g13835,2,2
g13836,28,22
g13837,32,26
g13838,135,113
g13839,7,4
g13840,8,7
g13841,1,0
g13842,1360,1087
g13843,125,108
g13844,1,2
g13845,0,1
g13846,2210,1977
g13847,293,239
g13848,127,111
g13849,0,1
g13850,2,0
g13851,1004,1196
g13852,352,304
g13853,632,572
g13854,0,1
g13855,0,1
g13856,0,0
g13857,0,0
g13858,581,567
g13859,18206,10255
g13860,582,579
g13861,94,97
g13862,2371,2187
g13863,1302,1296
g13864,1739,1562
g13865,325,269
g13866,6,2
g13867,139,118
g13868,90,77
g13869,19,22
g13870,0,3
g13871,10206,10818
g13872,366,389
g13873,1254,1336
g13874,3,4
g13875,2091,2000
g13876,1313,1213
g13877,559,566
g13878,153,147
g13879,790,807
g13880,363,358
g13881,16,12
g13882,4117,4315
g13883,518,500
g13884,1539,1364
g13885,2108,1783
g13886,52,37
g13887,7,4
g13888,7,10
g13889,49,53
g13890,93,97
g13891,53,55
g13892,1259,1178
g13893,94,128
g13894,290,284
g13895,41,35
g13896,1902,2151
g13897,7,3
g13898,854,1101
g13899,216,242
g13900,163,168
g13901,663,677
g13902,1,4
g13903,0,0
g13904,217,239
g13905,79,64
g13906,1,1
g13907,0,0
g13908,3188,3335
g13909,164,239
g13910,762,743
g13911,21,24
g13912,47,64
g13913,140,153
g13914,4,7
g13915,6,7
g13916,747,661
g13917,742,719
g13918,227,230
g13919,0,1
g13920,687,747
g13921,0,1
g13922,959,1113
g13923,33,18
g13924,123,33
g13925,7,3
g13926,0,1
g13927,1,2
g13928,8,18
g13929,1264,1195
g13930,0,0
g13931,113,76
g13932,463,483
g13933,1619,1532
g13934,0,0
g13935,0,0
g13936,1994,1707
g13937,3,3
g13938,1247,1216
g13939,0,0
g13940,1,3
g13941,1351,1242
g13942,93,106
g13943,603,619
g13944,2,1
g13945,6,8
g13946,378,318
g13947,953,835
g13948,1769,1624
g13949,305,276
g13950,567,485
g13951,0,1
g13952,0,0
g13953,255,250
g13954,290,295
g13955,233,226
g13956,435,422
g13957,251,212
g13958,83,77
g13959,69,82
g13960,752,642
g13961,23,24
g13962,42,51
g13963,1301,1220
g13964,73,81
g13965,714,614
g13966,92,81
g13967,524,484
g13968,409,373
g13969,199,200
g13970,2132,1773
g13971,538,501
g13972,112,92
g13973,458,513
g13974,919,883
g13975,0,2
g13976,353,309
g13977,768,737
g13978,31,46
g13979,0,1
g13980,1,1
g13981,1207,991
g13982,471,489
g13983,805,856
g13984,67,64
g13985,492,505
g13986,85,101
g13987,940,909
g13988,1007,994
g13989,60,46
g13990,0,1
g13991,0,0
g13992,0,0
g13993,800,761
g13994,0,1
g13995,67,58
g13996,10,5
g13997,354,304
g13998,102,123
g13999,417,332
g14000,1,11
g14001,459,402
g14002,165,135
g14003,0,0
g14004,0,0
g14005,432,399
g14006,247,235
g14007,21,22
g14008,0,0
g14009,193,156
g14010,1,1
g14011,2,7
g14012,1,1
g14013,4,12
g14014,4,5
g14015,376,325
g14016,135,128
g14017,1442,1316
g14018,569,668
g14019,0,0
g14020,1539,1330
g14021,295,306
g14022,218,179
g14023,535,579
g14024,144,141
g14025,2,0
g14026,80,98
g14027,911,840
g14028,2,5
g14029,45,50
g14030,775,808
g14031,445,367
g14032,3,2
g14033,13,8
g14034,63,52
g14035,10,14
g14036,42,29
g14037,0,0
g14038,4687,4413
g14039,4573,3773
g14040,0,1
g14041,0,3
g14042,2047,2017
g14043,115,105
g14044,138,136
g14045,49,53
g14046,56,41
g14047,624,593
g14048,3,6
g14049,2,2
g14050,10,22
g14051,445,411
g14052,179,225
g14053,1102,1177
g14054,50,45
g14055,152,168
g14056,0,0
g14057,93,109
g14058,4,2
g14059,20,18
g14060,1029,1016
g14061,282,266
g14062,601,573
g14063,0,2
g14064,0,0
g14065,4,9
g14066,632,611
g14067,13,14
g14068,0,0
g14069,308,288
g14070,1774,1706
g14071,0,0
g14072,1,1
g14073,3,1
g14074,0,0
g14075,8,3
g14076,0,0
g14077,0,42
g14078,29,28
g14079,452,602
g14080,1858,2307
g14081,364,349
g14082,758,704
g14083,144,140
g14084,0,0
g14085,0,0
g14086,1,5
g14087,1,0
g14088,3,1
g14089,0,0
g14090,0,0
g14091,1,0
g14092,1279,1157
g14093,3084,2815
g14094,0,0
g14095,0,0
g14096,0,1
g14097,60,58
g14098,358,337
g14099,0,1
g14100,81,83
g14101,0,0
g14102,1,0
g14103,11,10
g14104,89,63
g14105,0,0
g14106,72,52
g14107,475,450
g14108,38,35
g14109,241,279
g14110,8,5
g14111,0,0
g14112,418,360
g14113,2441,2052
g14114,1158,1075
g14115,176,166
g14116,204,236
g14117,2,0
g14118,0,0
g14119,0,0
g14120,0,0
g14121,0,0
g14122,0,0
g14123,0,0
g14124,0,0
g14125,728,728
g14126,819,1022
g14127,509,248
g14128,24,9
g14129,0,0
g14130,0,0
g14131,5,6
g14132,322,350
g14133,0,1
g14134,0,5
g14135,3,3
g14136,1,0
g14137,338,304
g14138,156,148
g14139,1,1
g14140,219,125
g14141,19,27
g14142,1399,1288
g14143,704,759
g14144,1091,1097
g14145,95,66
g14146,0,0
g14147,0,0
g14148,362,446
g14149,330,370
g14150,3,10
g14151,0,0
g14152,1,0
g14153,0,0
g14154,0,0
g14155,0,0
g14156,0,0
g14157,0,0
g14158,0,0
g14159,0,0
g14160,0,0
g14161,2,0
g14162,44,30
g14163,1804,1776
g14164,145,134
g14165,1015,1220
g14166,94,108
g14167,624,606
g14168,1582,1684
g14169,315,219
g14170,30,25
g14171,3,7
g14172,5,8
g14173,469,456
g14174,3,1
g14175,89,87
g14176,169,145
g14177,1618,1535
g14178,0,0
g14179,54,55
g14180,850,933
g14181,1025,980
g14182,626,569
g14183,58,36
g14184,1086,1001
g14185,226,257
g14186,431,426
g14187,133,155
g14188,2431,2259
g14189,2,1
g14190,0,0
g14191,0,0
g14192,1,0
g14193,0,1
g14194,0,0
g14195,0,1
g14196,0,0
g14197,0,2
g14198,0,0
g14199,1,0
g14200,0,0
g14201,1,3
g14202,0,4
g14203,1,0
g14204,169,150
g14205,338,236
g14206,638,634
g14207,39,48
g14208,22,6
g14209,18,17
g14210,423,366
g14211,593,574
g14212,91,87
g14213,17,7
g14214,2235,2129
g14215,3,1
g14216,3346,3118
g14217,1286,1201
g14218,51,41
g14219,99,97
g14220,48,20
g14221,2302,2164
g14222,1612,1815
g14223,793,585
g14224,430,486
g14225,0,1
g14226,536,468
g14227,701,948
g14228,46,57
g14229,293,255
g14230,22,19
g14231,154,189
g14232,196,257
g14233,0,1
g14234,1924,1954
g14235,342,313
g14236,80,87
g14237,40,34
g14238,109,114
g14239,1594,1361
g14240,138,121
g14241,453,408
g14242,2,2
g14243,1070,1078
g14244,7,13
g14245,1126,1218
g14246,2,2
g14247,24,15
g14248,1321,1285
g14249,1104,1150
g14250,511,464
g14251,770,751
g14252,5291,4729
g14253,675,634
g14254,831,738
g14255,81,47
g14256,602,490
g14257,759,818
g14258,535,543
g14259,0,0
g14260,750,863
g14261,5,2
g14262,1044,919
g14263,35,49
g14264,244,248
g14265,78,86
g14266,14,27
g14267,986,912
g14268,469,435
g14269,583,592
g14270,233,277
g14271,1506,1524
g14272,2,2
g14273,388,398
g14274,0,0
g14275,770,789
g14276,2,3
g14277,153,136
g14278,4584,4529
g14279,1060,941
g14280,0,2
g14281,288,271
g14282,772,666
g14283,0,0
g14284,382,400
g14285,283,540
g14286,669,638
g14287,2,2
g14288,597,653
g14289,683,684
g14290,8,5
g14291,1500,991
g14292,178,131
g14293,0,0
g14294,0,0
g14295,111,113
g14296,363,412
g14297,24,22
g14298,2131,2028
g14299,20,23
g14300,624,485
g14301,0,2
g14302,0,0
g14303,187,209
g14304,4,5
g14305,145,188
g14306,1251,1135
g14307,242,288
g14308,1,1
g14309,0,0
g14310,47,57
g14311,1430,1561
g14312,2323,2738
g14313,143,145
g14314,2247,2094
g14315,716,705
g14316,339,235
g14317,684,633
g14318,127,154
g14319,2167,2515
g14320,0,0
g14321,9,26
g14322,0,0
g14323,0,1
g14324,0,0
g14325,3697,3571
g14326,273,231
g14327,6,2
g14328,5,11
g14329,197,203
g14330,45,43
g14331,171,182
g14332,2,0
g14333,1,0
g14334,15,15
g14335,490,339
g14336,131,102
g14337,2,2
g14338,191,218
g14339,9,11
g14340,0,0
g14341,0,0
g14342,1,3
g14343,1809,1719
g14344,4471,4798
g14345,354,337
g14346,201,230
g14347,845,753
g14348,49,60
g14349,102,104
g14350,5,3
g14351,0,0
g14352,0,0
g14353,1763,1966
g14354,13,14
g14355,484,512
g14356,1328,1349
g14357,5,7
g14358,745,860
g14359,2,3
g14360,0,0
g14361,0,0
g14362,0,0
g14363,0,2
g14364,0,0
g14365,0,0
g14366,0,0
g14367,0,0
g14368,2,2
g14369,20,80
g14370,3,33
g14371,1793,1831
g14372,443,469
g14373,6,11
g14374,90,88
g14375,509,526
g14376,12,151
g14377,0,1
g14378,0,1
g14379,0,0
g14380,0,1
g14381,0,0
g14382,0,0
g14383,0,1
g14384,0,4
g14385,0,0
g14386,0,0
g14387,0,0
g14388,0,0
g14389,0,1
g14390,289,253
g14391,858,1143
g14392,8735,6514
g14393,555,458
g14394,213,210
g14395,94,81
g14396,353,373
g14397,1,4
g14398,97,87
g14399,3021,2728
g14400,470,531
g14401,627,583
g14402,1090,1048
g14403,34,33
g14404,10,10
g14405,59,79
g14406,749,692
g14407,28,43
g14408,0,0
g14409,16,21
g14410,6,8
g14411,550,449
g14412,1012,962
g14413,14,11
g14414,485,563
g14415,2,3
g14416,8,8
g14417,186,174
g14418,190,171
g14419,32,29
g14420,929,1046
g14421,1143,1159
g14422,2420,2348
g14423,0,0
g14424,1,2
g14425,566,473
g14426,70,75
g14427,1305,1259
g14428,1716,1870
g14429,749,868
g14430,1010,987
g14431,525,582
g14432,523,475
g14433,16,14
g14434,194,148
g14435,240,155
g14436,676,607
g14437,402,404
g14438,225,256
g14439,677,696
g14440,169,284
g14441,78,97
g14442,467,415
g14443,1583,1409
g14444,6,10
g14445,962,863
g14446,292,208
g14447,120,107
g14448,2,3
g14449,1565,1481
g14450,392,323
g14451,188,164
g14452,5,2
g14453,220,231
g14454,0,1
g14455,1819,1542
g14456,1,3
g14457,279,269
g14458,522,547
g14459,0,0
g14460,1,0
g14461,283,307
g14462,2,1
g14463,0,1
g14464,1007,871
g14465,2,4
g14466,11,21
g14467,3,3
g14468,0,0
g14469,133,118
g14470,16,4
g14471,0,0
g14472,62,34
g14473,0,1
g14474,1,3
g14475,0,0
g14476,216,211
g14477,611,713
g14478,421,536
g14479,26,34
g14480,1231,1180
g14481,55,47
g14482,11,4
g14483,506,553
g14484,1158,980
g14485,79,81
g14486,561,613
g14487,128,149
g14488,344,344
g14489,1,4
g14490,2,0
g14491,0,0
g14492,1,1
g14493,2,1
g14494,2,3
g14495,231,241
g14496,0,0
g14497,0,4
g14498,188,199
g14499,883,811
g14500,1,0
g14501,1239,1199
g14502,1381,1408
g14503,782,696
g14504,2,5
g14505,214,223
g14506,0,1
g14507,0,2
g14508,468,510
g14509,20049,20392
g14510,943,956
g14511,1444,1357
g14512,6,16
g14513,714,667
g14514,1295,1174
g14515,7,10
g14516,250,278
g14517,0,1
g14518,3,0
g14519,22,37
g14520,6,7
g14521,0,0
g14522,0,0
g14523,0,0
g14524,0,0
g14525,0,0
g14526,0,0
g14527,0,0
g14528,0,0
g14529,0,0
g14530,0,0
g14531,0,0
g14532,0,0
g14533,0,0
g14534,0,0
g14535,0,0
g14536,0,0
g14537,0,0
g14538,0,0
g14539,0,0
g14540,0,0
g14541,8,21
g14542,7,11
g14543,0,0
g14544,0,0
g14545,0,1
g14546,30,81
g14547,14,42
g14548,0,0
g14549,1,7
g14550,48,77
g14551,2,0
g14552,35,85
g14553,84,184
g14554,58,56
g14555,7,8
g14556,1,9
g14557,135,138
g14558,55,71
g14559,7,14
g14560,1,0
g14561,109,119
g14562,370,362
g14563,51,41
g14564,866,812
g14565,1559,1423
g14566,215,240
g14567,179,164
g14568,1,1
g14569,739,706
g14570,218,202
g14571,2393,2475
g14572,1459,1353
g14573,20,19
g14574,306,328
g14575,49,64
g14576,1,58
g14577,1,8
g14578,31,19
g14579,173,167
g14580,2,1
g14581,1,5
g14582,112,60
g14583,74,80
g14584,195,166
g14585,831,704
g14586,114,108
g14587,64,44
g14588,2725,2764
g14589,824,796
g14590,52,55
g14591,1,0
g14592,0,0
g14593,138,143
g14594,0,0
g14595,629,708
g14596,0,0
g14597,19,46
g14598,1485,1443
g14599,145,161
g14600,22,29
g14601,2,4
g14602,129,41
g14603,195,172
g14604,215,156
g14605,24,19
g14606,3,3
g14607,343,355
g14608,384,367
g14609,7,4
g14610,8,10
g14611,641,635
g14612,261,282
g14613,620,587
g14614,423,373
g14615,146,143
g14616,101,131
g14617,2,3
g14618,1247,1110
g14619,2180,2101
g14620,374,377
g14621,141,145
g14622,1024,977
g14623,162,184
g14624,1267,1278
g14625,443,628
g14626,70,117
g14627,268,340
g14628,0,2
g14629,2,1
g14630,13,11
g14631,330,424
g14632,444,437
g14633,0,0
g14634,0,0
g14635,2,6
g14636,3,1
g14637,4,9
g14638,1005,1131
g14639,356,316
g14640,1,2
g14641,825,669
g14642,249,241
g14643,9,8
g14644,1,1
g14645,1,0
g14646,0,1
g14647,0,1
g14648,216,329
g14649,168,200
g14650,254,203
g14651,26,26
g14652,518,576
g14653,0,3
g14654,402,413
g14655,17,20
g14656,2226,2148
g14657,303,362
g14658,4262,5337
g14659,5034,5950
g14660,16,15
g14661,2,0
g14662,1,0
g14663,1065,1047
g14664,2,0
g14665,445,439
g14666,4,2
g14667,72,86
g14668,355,249
g14669,223,180
g14670,0,1
g14671,1,1
g14672,0,1
g14673,0,2
g14674,0,0
g14675,374,376
g14676,211,222
g14677,33,34
g14678,1141,1209
g14679,0,1
g14680,910,648
g14681,524,383
g14682,158,371
g14683,0,1
g14684,2,2
g14685,1,0
g14686,1,0
g14687,2,0
g14688,0,0
g14689,1593,1659
g14690,1,0
g14691,2,1
g14692,0,0
g14693,0,0
g14694,49,27
g14695,52,55
g14696,0,0
g14697,0,1
g14698,501,512
g14699,683,601
g14700,983,1054
g14701,0,0
g14702,271,253
g14703,7,18
g14704,2,0
g14705,208,196
g14706,0,0
g14707,1,2
g14708,100,95
g14709,300,248
g14710,494,441
g14711,308,530
g14712,11710,8546
g14713,2,2
g14714,0,2
g14715,1717,1789
g14716,0,1
g14717,63,51
g14718,10,20
g14719,0,0
g14720,686,769
g14721,0,0
g14722,124,108
g14723,31,38
g14724,18,29
g14725,2,3
g14726,1838,1712
g14727,14,12
g14728,0,0
g14729,593,625
g14730,641,575
g14731,0,1
g14732,142,123
g14733,113,102
g14734,0,0
g14735,7,37
g14736,0,1
g14737,185,288
g14738,2,5
g14739,0,1
g14740,562,522
g14741,3,4
g14742,0,1
g14743,0,5
g14744,5,1
g14745,2085,2013
g14746,248,215
g14747,1243,1539
g14748,1647,1567
g14749,118,105
g14750,954,934
g14751,16,19
g14752,1,2
g14753,0,0
g14754,344,457
g14755,47,55
g14756,1661,1557
g14757,1,0
g14758,477,475
g14759,707,703
g14760,612,555
g14761,891,886
g14762,123,109
g14763,845,794
g14764,365,327
g14765,30,25
g14766,1,2
g14767,6,0
g14768,1556,1629
g14769,107,141
g14770,2078,1919
g14771,363,299
g14772,32,29
g14773,3,2
g14774,41,50
g14775,0,0
g14776,0,1
g14777,2,0
g14778,1312,1115
g14779,351,350
g14780,161,158
g14781,20,16
g14782,0,1
g14783,2065,1991
g14784,482,492
g14785,0,0
g14786,4545,4126
g14787,1658,1552
g14788,11,15
g14789,0,1
g14790,2,1
g14791,532,550
g14792,2382,2491
g14793,147,159
g14794,68,62
g14795,3694,3676
g14796,8,0
g14797,0,0
g14798,1,0
g14799,3,5
g14800,92,82
g14801,5,4
g14802,34,32
g14803,66,68
g14804,544,506
g14805,242,241
g14806,994,958
g14807,0,2
g14808,0,1
g14809,0,0
g14810,985,848
g14811,4242,3968
g14812,0,0
g14813,146,168
g14814,0,4
g14815,266,240
g14816,604,628
g14817,139,162
g14818,9,7
g14819,0,1
g14820,175,126
g14821,5,7
g14822,301,317
g14823,1577,1525
g14824,2,1
g14825,0,0
g14826,412,452
g14827,312,317
g14828,98,101
g14829,50,47
g14830,500,398
g14831,7,10
g14832,246,249
g14833,0,0
g14834,0,2
g14835,9,1
g14836,1824,1971
g14837,965,978
g14838,151,147
g14839,153,213
g14840,1418,1280
g14841,105,23
g14842,21,17
g14843,303,258
g14844,1311,1118
g14845,380,382
g14846,1604,1602
g14847,6,4
g14848,191,134
g14849,862,796
g14850,51,69
g14851,307,320
g14852,1,0
g14853,1,0
g14854,106,115
g14855,545,544
g14856,976,910
g14857,167,152
g14858,181,250
g14859,3,0
g14860,1992,1838
g14861,0,0
g14862,506,485
g14863,32,14
g14864,27015,20673
g14865,724,776
g14866,360,388
g14867,306,283
g14868,16,38
g14869,296,290
g14870,0,3
g14871,3,12
g14872,0,0
g14873,1441,1378
g14874,2,0
g14875,0,2
g14876,1258,1047
g14877,32,27
g14878,1493,1463
g14879,65,82
g14880,2,6
g14881,226,194
g14882,0,0
g14883,2654,2542
g14884,80,73
g14885,258,279
g14886,0,1
g14887,839,818
g14888,313,307
g14889,0,1
g14890,1285,1164
g14891,3044,2815
g14892,911,905
g14893,1198,1123
g14894,4,1
g14895,5,4
g14896,177,137
g14897,0,1
g14898,1,0
g14899,1,0
g14900,2,0
g14901,459,454
g14902,29,35
g14903,5,5
g14904,25,51
g14905,37,63
g14906,515,471
g14907,23,33
g14908,44,47
g14909,5284,4882
g14910,0,0
g14911,0,0
g14912,0,0
g14913,0,0
g14914,356,316
g14915,475,383
g14916,458,356
g14917,63,63
g14918,6,26
g14919,3277,3396
g14920,207,260
g14921,0,2
g14922,156,170
g14923,680,586
g14924,57,67
g14925,240,242
g14926,923,847
g14927,1,3
g14928,483,610
g14929,8,39
g14930,47,63
g14931,450,460
g14932,14,16
g14933,1072,1079
g14934,5,3
g14935,0,1
g14936,1,1
g14937,0,0
g14938,0,1
g14939,0,0
g14940,0,0
g14941,0,0
g14942,63,55
g14943,10,9
g14944,4438,4685
g14945,129,107
g14946,817,721
g14947,88,84
g14948,40,46
g14949,887,779
g14950,4,15
g14951,43,65
g14952,183,166
g14953,763,709
g14954,244,144
g14955,615,601
g14956,650,573
g14957,448,356
g14958,215,160
g14959,870,877
g14960,268,249
g14961,1,0
g14962,274,264
g14963,1,0
g14964,1,4
g14965,2,2
g14966,47,76
g14967,359,393
g14968,2833,2763
g14969,1,0
g14970,0,0
g14971,223,232
g14972,1374,1322
g14973,0,0
g14974,0,0
g14975,250,307
g14976,245,246
g14977,536,526
g14978,67,77
g14979,1,2
g14980,0,0
g14981,2,2
g14982,0,0
g14983,20,30
g14984,0,1
g14985,0,1
g14986,149,122
g14987,0,0
g14988,0,0
g14989,0,2
g14990,0,0
g14991,0,0
g14992,159,128
g14993,69,53
g14994,0,0
g14995,1861,1634
g14996,1,3
g14997,1252,1170
g14998,37,44
g14999,2,3
g15000,678,642
g15001,0,0
g15002,538,530
g15003,805,714
g15004,126,116
g15005,9,7
g15006,76,66
g15007,1548,1403
g15008,174,100
g15009,99,73
g15010,415,428
g15011,5,3
g15012,56,104
g15013,0,1
g15014,0,0
g15015,216,326
g15016,359,672
g15017,131,139
g15018,0,9
g15019,16,14
g15020,0,1
g15021,68,78
g15022,0,4
g15023,2,12
g15024,0,0
g15025,0,7
g15026,833,879
g15027,169,155
g15028,0,0
g15029,704,606
g15030,126,78
g15031,1627,1723
g15032,71,48
g15033,1447,1724
g15034,13,14
g15035,2,6
g15036,1470,1111
g15037,1211,1158
g15038,30,45
g15039,572,587
g15040,659,567
g15041,33,25
g15042,0,0
g15043,7,5
g15044,220,178
g15045,1208,891
g15046,300,212
g15047,42,32
g15048,1575,1440
g15049,456,803
g15050,4,1
g15051,5,12
g15052,2234,2150
g15053,57,57
g15054,178,139
g15055,3,4
g15056,53,64
g15057,1187,1069
g15058,12,10
g15059,0,0
g15060,310,230
g15061,1,3
g15062,1,4
g15063,0,0
g15064,985,1013
g15065,2,0
g15066,1091,1226
g15067,1,2
g15068,211,247
g15069,375,462
g15070,2,3
g15071,3,2
g15072,9,5
g15073,709,633
g15074,4114,4018
g15075,610,606
g15076,490,503
g15077,645,617
g15078,813,771
g15079,3282,2683
g15080,7,6
g15081,0,1
g15082,0,0
g15083,322,337
g15084,562,594
g15085,1,1
g15086,1178,1152
g15087,10,8
g15088,662,702
g15089,58,64
g15090,0,3
g15091,0,3
g15092,0,0
g15093,0,0
g15094,418,382
g15095,22,21
g15096,3047,2830
g15097,608,638
g15098,1193,1129
g15099,1835,1695
g15100,14,15
g15101,74,76
g15102,0,0
g15103,1,1
g15104,624,632
g15105,518,523
g15106,858,802
g15107,12614,11665
g15108,1003,991
g15109,37,35
g15110,2236,2514
g15111,684,778
g15112,1206,1184
g15113,2250,2587
g15114,1290,1226
g15115,3,0
g15116,1632,1673
g15117,447,451
g15118,0,0
g15119,82,78
g15120,283,236
g15121,54,63
g15122,812,835
g15123,461,478
g15124,703,774
g15125,2942,3137
g15126,297,290
g15127,731,707
g15128,0,0
g15129,1,5
g15130,22,35
g15131,810,809
g15132,430,456
g15133,85,109
g15134,1567,1483
g15135,631,668
g15136,782,613
g15137,0,0
g15138,12,126
g15139,23,45
g15140,618,729
g15141,563,452
g15142,314,333
g15143,389,445
g15144,1112,1015
g15145,448,424
g15146,308,349
g15147,1163,857
g15148,9,14
g15149,14,10
g15150,2214,2145
g15151,24,30
g15152,52,47
g15153,386,340
g15154,416,493
g15155,780,780
g15156,705,675
g15157,1253,952
g15158,680,709
g15159,113,76
g15160,484,531
g15161,26,13
g15162,895,771
g15163,206,229
g15164,185,179
g15165,2084,1900
g15166,154,138
g15167,28,24
g15168,3127,3362
g15169,431,423
g15170,97,89
g15171,0,0
g15172,1300,1434
g15173,98,99
g15174,100,69
g15175,199,197
g15176,396,332
g15177,23,29
g15178,981,971
g15179,323,321
g15180,287,286
g15181,394,448
g15182,433,395
g15183,1137,1135
g15184,256,292
g15185,1471,1466
g15186,626,540
g15187,1838,1679
g15188,186,181
g15189,241,185
g15190,5453,4634
g15191,3488,3259
g15192,0,0
g15193,3,0
g15194,97,88
g15195,0,0
g15196,1224,1056
g15197,80,86
g15198,11,15
g15199,46,36
g15200,172,119
g15201,1,2
g15202,0,0
g15203,0,3
g15204,0,0
g15205,110,68
g15206,5098,2780
g15207,56,60
g15208,9,9
g15209,0,0
g15210,0,0
g15211,0,0
g15212,0,0
g15213,13,3
g15214,1,1
g15215,20,13
g15216,2,1
g15217,0,1
g15218,5,0
g15219,33,24
g15220,10,6
g15221,3,2
g15222,15,19
g15223,1853,1584
g15224,628,957
g15225,2116,3847
g15226,1,0
g15227,4078,3222
g15228,0,2
g15229,1208,461
g15230,3608,2193
g15231,2416,1059
g15232,2962,1404
g15233,3686,1863
g15234,1814,1005
g15235,486,360
g15236,395,328
g15237,898,624
g15238,471,332
g15239,1382,665
g15240,139,67
g15241,1876,1544
g15242,879,505
g15243,961,295
g15244,1,8
g15245,4,1
g15246,53,81
g15247,0,2
g15248,8,10
g15249,112,175
g15250,5633,3967
g15251,13263,6933
g15252,8234,4400
g15253,5,8
g15254,16,9
g15255,2501,1003
g15256,2517,1340
g15257,1098,508
g15258,101282,68733
g15259,339,142
g15260,163,219
g15261,0,1
g15262,1722,2001
g15263,2533,1836
g15264,0,0
g15265,0,0
g15266,0,0
g15267,0,0
g15268,0,0
g15269,0,0
g15270,0,0
g15271,0,0
g15272,71,69
g15273,4034,4297
g15274,22,20
g15275,179,169
g15276,5,1
g15277,0,2
g15278,34,29
g15279,3,2
g15280,749,668
g15281,1,3
g15282,35,42
g15283,1103,1009
g15284,0,1
g15285,1874,1507
g15286,12,16
g15287,5,10
g15288,648,597
g15289,751,799
g15290,1951,1769
g15291,170,219
g15292,461,478
g15293,157,171
g15294,1265,1260
g15295,169,162
g15296,685,651
g15297,14,15
g15298,2186,2063
g15299,728,626
g15300,623,683
g15301,250,164
g15302,242,219
g15303,13,5
g15304,49,59
g15305,3,2
g15306,352,349
g15307,2058,1946
g15308,87,111
g15309,145,165
g15310,1795,1745
g15311,33,22
g15312,1059,898
g15313,469,432
g15314,1121,1178
g15315,1182,815
g15316,11,7
g15317,860,1041
g15318,1273,1247
g15319,0,0
g15320,0,0
g15321,3,1
g15322,856,768
g15323,778,746
g15324,164,129
g15325,0,0
g15326,351,341
g15327,1193,1085
g15328,505,450
g15329,2826,2541
g15330,367,304
g15331,458,438
g15332,497,477
g15333,934,896
g15334,367,425
g15335,489,436
g15336,63,63
g15337,98,109
g15338,57,68
g15339,103,100
g15340,73,56
g15341,1387,1548
g15342,4,3
g15343,583,434
g15344,326,254
g15345,1014,1034
g15346,200,194
g15347,127,119
g15348,140,183
g15349,29,49
g15350,195,163
g15351,281,287
g15352,1282,1357
g15353,94,104
g15354,23,24
g15355,1,2
g15356,0,2
g15357,46,38
g15358,1921,2723
g15359,32,54
g15360,5884,5553
g15361,50,53
g15362,0,0
g15363,0,0
g15364,0,0
g15365,0,0
g15366,297,276
g15367,2,0
g15368,0,0
g15369,3,7
g15370,634,599
g15371,728,806
g15372,3011,3409
g15373,265,201
g15374,43,50
g15375,641,590
g15376,16,22
g15377,622,683
g15378,283,270
g15379,64,55
g15380,1220,1056
g15381,625,596
g15382,46,79
g15383,304,263
g15384,467,396
g15385,17,19
g15386,0,0
g15387,48,66
g15388,272,309
g15389,1,1
g15390,361,277
g15391,263,291
g15392,240,274
g15393,20,20
g15394,0,0
g15395,300,335
g15396,45,55
g15397,408,388
g15398,3170,2383
g15399,41,36
g15400,1153,1087
g15401,2,1
g15402,4670,4518
g15403,1,0
g15404,0,0
g15405,141,127
g15406,641,538
g15407,55,78
g15408,0,2
g15409,0,0
g15410,0,0
g15411,1,0
g15412,0,0
g15413,0,1
g15414,0,1
g15415,4,2
g15416,2,0
g15417,0,0
g15418,291,320
g15419,1324,1168
g15420,86,95
g15421,1,1
g15422,772,793
g15423,410,415
g15424,0,0
g15425,226,200
g15426,2240,2097
