,wt_E16.5_f4,wt_E16.5_f5
g22313,0,0
g22314,0,0
g22315,0,0
g22316,0,0
g22317,0,0
g22318,0,0
g22319,0,1
g22320,0,0
g22321,0,0
g22322,0,0
g22323,0,0
g22324,0,0
g22325,0,0
g22326,1,0
g22327,0,0
g22328,0,0
g22329,1,0
g22330,0,0
g22331,0,0
g22332,992,567
g22333,1409,1653
g22334,500,476
g22335,80,85
g22336,484,417
g22337,7,7
g22338,1,12
g22339,10,4
g22340,355,337
g22341,11,27
g22342,600,652
g22343,146,128
g22344,11,3
g22345,1,3
g22346,709,632
g22347,120,69
g22348,124,170
g22349,2245,2124
g22350,278,246
g22351,5,2
g22352,2544,2454
g22353,47,35
g22354,60,50
g22355,501,406
g22356,590,668
g22357,611,547
g22358,1536,1548
g22359,28,18
g22360,1,1
g22361,814,778
g22362,84,61
g22363,739,665
g22364,103,112
g22365,10,1
g22366,1359,1228
g22367,8777,10321
g22368,12,13
g22369,296,297
g22370,3681,3174
g22371,337,243
g22372,434,361
g22373,43,22
g22374,1116,1499
g22375,38,28
g22376,1168,1377
g22377,477,287
g22378,1,0
g22379,271,206
g22380,355,293
g22381,0,0
g22382,984,1088
g22383,419,437
g22384,495,386
g22385,1766,1718
g22386,1385,1200
g22387,4,9
g22388,293,268
g22389,25,18
g22390,90,107
g22391,17,16
g22392,68,31
g22393,0,0
g22394,1,1
g22395,820,807
g22396,1,0
g22397,864,747
g22398,393,411
g22399,29,20
g22400,2,3
g22401,19,22
g22402,1830,1574
g22403,567,485
g22404,144,137
g22405,1393,1119
g22406,2505,2399
g22407,3865,4110
g22408,2,1
g22409,4,11
g22410,1410,1160
g22411,203,199
g22412,212,207
g22413,32,39
g22414,699,569
g22415,318,357
g22416,865,812
g22417,1336,1238
g22418,38,38
g22419,383,357
g22420,0,0
g22421,1,0
g22422,0,1
g22423,1,2
g22424,0,2
g22425,0,4
g22426,0,1
g22427,0,0
g22428,0,1
g22429,857,840
g22430,11,8
g22431,1,0
g22432,43,41
g22433,256,260
g22434,96,102
g22435,677,508
g22436,63,49
g22437,5,6
g22438,109,147
g22439,19,14
g22440,0,1
g22441,123,77
g22442,0,0
g22443,0,2
g22444,0,2
g22445,2,3
g22446,1,0
g22447,1841,1657
g22448,26,19
g22449,21,18
g22450,426,348
g22451,1,3
g22452,0,0
g22453,3638,3332
g22454,806,753
g22455,1100,1008
g22456,6,2
g22457,0,1
g22458,752,697
g22459,136,115
g22460,20,16
g22461,2,1
g22462,0,0
g22463,909,984
g22464,60,51
g22465,98,56
g22466,387,364
g22467,208,200
g22468,1136,971
g22469,178,183
g22470,1549,1550
g22471,32,16
g22472,151,138
g22473,721,638
g22474,436,511
g22475,4,3
g22476,46,41
g22477,695,693
g22478,0,0
g22479,348,260
g22480,1845,1667
g22481,1735,1675
g22482,116,120
g22483,1,1
g22484,255,311
g22485,293,327
g22486,0,1
g22487,31,31
g22488,0,3
g22489,0,1
g22490,1,0
g22491,0,1
g22492,0,0
g22493,132,116
g22494,282,262
g22495,712,547
g22496,47,35
g22497,1865,1873
g22498,563,538
g22499,32,34
g22500,1442,1492
g22501,848,790
g22502,43,33
g22503,485,453
g22504,93,98
g22505,11,20
g22506,452,373
g22507,3277,2715
g22508,447,511
g22509,51,51
g22510,100,103
g22511,1218,1328
g22512,3111,3165
g22513,175,190
g22514,43,36
g22515,1,0
g22516,491,342
g22517,278,191
g22518,208,259
g22519,161,183
g22520,286,240
g22521,437,369
g22522,619,486
g22523,969,899
g22524,492,396
g22525,361,265
g22526,17,16
g22527,1212,1063
g22528,14393,12556
g22529,40,37
g22530,12,5
g22531,0,0
g22532,205,197
g22533,369,364
g22534,658,601
g22535,1957,1823
g22536,214,207
g22537,92,111
g22538,1,2
g22539,14,19
g22540,1,9
g22541,864,741
g22542,480,365
g22543,660,524
g22544,310,226
g22545,291,288
g22546,2082,1946
g22547,503,528
g22548,0,1
g22549,66,62
g22550,18,11
g22551,22,15
g22552,112,88
g22553,986,861
g22554,1016,842
g22555,13530,9966
g22556,28,35
g22557,24,16
g22558,311,320
g22559,521,508
g22560,368,338
g22561,733,647
g22562,0,2
g22563,23,29
g22564,218,247
g22565,127,83
g22566,82,90
g22567,104,95
g22568,124,125
g22569,74,68
g22570,104,149
g22571,159,189
g22572,385,526
g22573,406,414
g22574,115,98
g22575,1664,1895
g22576,6,2
g22577,314,271
g22578,221,202
g22579,1377,1267
g22580,2,4
g22581,587,603
g22582,412,368
g22583,93,110
g22584,88,94
g22585,10,4
g22586,1541,1337
g22587,238,232
g22588,586,678
g22589,244,199
g22590,38,26
g22591,384,402
g22592,265,319
g22593,965,851
g22594,132,108
g22595,367,434
g22596,969,995
g22597,273,262
g22598,826,654
g22599,92,88
g22600,76,49
g22601,384,390
g22602,46,51
g22603,1307,962
g22604,1755,1325
g22605,208,138
g22606,2,4
g22607,1,0
g22608,3,4
g22609,3,0
g22610,792,711
g22611,204,171
g22612,348,336
g22613,401,611
g22614,125,142
g22615,401,512
g22616,6,17
g22617,131,59
g22618,789,801
g22619,365,446
g22620,481,483
g22621,1137,1295
g22622,1024,1046
g22623,1,1
g22624,885,867
g22625,1,1
g22626,3506,3425
g22627,798,738
g22628,753,662
g22629,1462,1841
g22630,2,0
g22631,5,2
g22632,27,12
g22633,13,10
g22634,1139,1125
g22635,1609,1450
g22636,0,0
g22637,0,0
g22638,0,1
g22639,0,1
g22640,11,18
g22641,2,2
g22642,1,1
g22643,2,6
g22644,216,243
g22645,207,149
g22646,227,269
g22647,883,832
g22648,0,0
g22649,0,1
g22650,1488,1468
g22651,2,1
g22652,176,194
g22653,530,641
g22654,20,19
g22655,39,53
g22656,2124,1876
g22657,0,2
g22658,184,204
g22659,396,430
g22660,168,145
g22661,563,543
g22662,86,65
g22663,1023,940
g22664,863,775
g22665,1,0
g22666,1,0
g22667,686,682
g22668,5,6
g22669,174,148
g22670,648,535
g22671,531,507
g22672,2,0
g22673,7,6
g22674,729,743
g22675,83,79
g22676,106,86
g22677,2325,2638
g22678,179,206
g22679,0,2
g22680,3,2
g22681,0,1
g22682,0,2
g22683,0,0
g22684,358,295
g22685,4,1
g22686,28,24
g22687,7896,8127
g22688,0,0
g22689,0,0
g22690,0,0
g22691,0,0
g22692,1,2
g22693,56,58
g22694,368,437
g22695,48,44
g22696,84,87
g22697,481,392
g22698,2,1
g22699,79,83
g22700,374,345
g22701,177,160
g22702,2,6
g22703,122,118
g22704,21,24
g22705,24,14
g22706,200,250
g22707,339,336
g22708,32,20
g22709,1,0
g22710,7,10
g22711,12,12
g22712,0,0
g22713,22,11
g22714,1,2
g22715,9,6
g22716,87,97
g22717,816,755
g22718,221,172
g22719,0,0
g22720,5,7
g22721,3,7
g22722,79,60
g22723,856,776
g22724,77,65
g22725,67,65
g22726,16,12
g22727,0,0
g22728,0,0
g22729,0,1
g22730,12,5
g22731,0,0
g22732,2,1
g22733,0,0
g22734,0,0
g22735,0,0
g22736,0,0
g22737,0,0
g22738,0,0
g22739,0,0
g22740,0,0
g22741,0,0
g22742,0,0
g22743,0,0
g22744,0,0
g22745,1,0
g22746,0,0
g22747,0,0
g22748,0,1
g22749,0,1
g22750,0,1
g22751,8,9
g22752,2619,1790
g22753,710,497
g22754,0,0
g22755,1,1
g22756,407,322
g22757,1019,957
g22758,106,82
g22759,1361,1057
g22760,125,100
g22761,0,0
g22762,2,3
g22763,421,410
g22764,22,12
g22765,1800,1690
g22766,147,125
g22767,755,824
g22768,15,12
g22769,113,116
g22770,2779,2485
g22771,55,43
g22772,1428,1446
g22773,148,149
g22774,3581,3224
g22775,1896,1708
g22776,91,59
g22777,52,41
g22778,859,605
g22779,4,4
g22780,1037,1067
g22781,54,40
g22782,1,3
g22783,3,1
g22784,1,0
g22785,457,463
g22786,134,118
g22787,1765,1553
g22788,402,347
g22789,1383,1282
g22790,385,421
g22791,0,2
g22792,1,4
g22793,164,227
g22794,90,116
g22795,1102,992
g22796,17,8
g22797,151,159
g22798,83,78
g22799,1081,935
g22800,72,82
g22801,205,192
g22802,556,494
g22803,2647,2598
g22804,311,308
g22805,15,25
g22806,9,3
g22807,1,3
g22808,1,9
g22809,8,10
g22810,1412,1369
g22811,20,32
g22812,0,0
g22813,782,690
g22814,160,144
g22815,0,2
g22816,0,0
g22817,0,0
g22818,0,0
g22819,0,0
g22820,0,3
g22821,0,1
g22822,0,0
g22823,0,3
g22824,0,0
g22825,0,1
g22826,94,72
g22827,11848,8488
g22828,45,42
g22829,7652,5061
g22830,426,319
g22831,111,83
g22832,10215,7258
g22833,23,21
g22834,3,3
g22835,141126,109516
g22836,13721,10538
g22837,23410,23250
g22838,2,2
g22839,1015,1035
g22840,0,0
g22841,0,0
g22842,0,1
g22843,24,23
g22844,95,75
g22845,371,383
g22846,5539,4951
g22847,568,457
g22848,97,108
g22849,50,76
g22850,9567,10937
g22851,3,7
g22852,11717,9805
g22853,57,55
g22854,19,14
g22855,2128,2023
g22856,1386,1215
g22857,93,73
g22858,39,63
g22859,74,107
g22860,1599,1560
g22861,0,0
g22862,23,20
g22863,75,89
g22864,663,739
g22865,0,0
g22866,5,10
g22867,2166,1827
g22868,1442,1434
g22869,22,32
g22870,157,165
g22871,505,481
g22872,0,0
g22873,0,0
g22874,1,0
g22875,0,0
g22876,143,52
g22877,206,202
g22878,2701,2555
g22879,0,5
g22880,211,212
g22881,274,322
g22882,3,2
g22883,0,0
g22884,0,0
g22885,916,885
g22886,2,3
g22887,655,642
g22888,37,39
g22889,2,2
g22890,389,391
g22891,358,300
g22892,378,319
g22893,1,1
g22894,739,670
g22895,844,785
g22896,280,225
g22897,22,11
g22898,637,605
g22899,0,1
g22900,7,6
g22901,3,5
g22902,655,578
g22903,8,7
g22904,1,0
g22905,1,6
g22906,0,2
g22907,0,0
g22908,1,2
g22909,0,1
g22910,2,0
g22911,2,1
g22912,112,89
g22913,279,241
g22914,434,322
g22915,23,22
g22916,226,177
g22917,971,899
g22918,49,40
g22919,207,221
g22920,108,147
g22921,653,561
g22922,1101,1321
g22923,28,28
g22924,182,186
g22925,151,125
g22926,98,64
g22927,465,364
g22928,0,0
g22929,1,0
g22930,0,0
g22931,0,0
g22932,1165,1191
g22933,23,20
g22934,1509,1244
g22935,0,0
g22936,70,34
g22937,61,61
g22938,857,844
g22939,5,5
g22940,64,75
g22941,0,2
g22942,0,0
g22943,1,2
g22944,228,193
g22945,11,7
g22946,16301,14975
g22947,6839,6317
g22948,3,11
g22949,0,1
g22950,9,2
g22951,861,720
g22952,380,331
g22953,317,332
g22954,1558,1460
g22955,2,2
g22956,0,1
g22957,0,1
g22958,940,1025
g22959,1,0
g22960,2,1
g22961,4,1
g22962,1,1
g22963,1,3
g22964,0,1
g22965,784,703
g22966,0,1
g22967,2861,2709
g22968,119,121
g22969,72,57
g22970,293,249
g22971,4,2
g22972,0,4
g22973,12,16
g22974,282,320
g22975,1825,1767
g22976,5057,4662
g22977,38,42
g22978,0,0
g22979,7,6
g22980,208,170
g22981,469,444
g22982,386,369
g22983,734,741
g22984,1,1
g22985,1,2
g22986,10,6
g22987,1966,1563
g22988,4,4
g22989,1413,1323
g22990,0,1
g22991,1646,1461
g22992,360,323
g22993,1,0
g22994,557,685
g22995,47,39
g22996,224,229
g22997,93,84
g22998,87,92
g22999,0,7
g23000,1443,999
g23001,891,600
g23002,866,738
g23003,186,140
g23004,1,1
g23005,2677,2016
g23006,26,28
g23007,0,0
g23008,483,412
g23009,291,247
g23010,3352,2395
g23011,64,65
g23012,0,0
g23013,0,0
g23014,0,0
g23015,0,1
g23016,0,0
g23017,0,0
g23018,0,0
g23019,0,0
g23020,11,18
g23021,34,19
g23022,1,1
g23023,1,0
g23024,0,0
g23025,0,0
g23026,0,0
g23027,0,0
g23028,0,0
g23029,0,0
g23030,0,0
g23031,2,5
g23032,30,19
g23033,0,0
g23034,57,64
g23035,14,10
g23036,30,21
g23037,1,0
g23038,0,0
g23039,0,0
g23040,0,0
g23041,0,0
g23042,0,3
g23043,0,0
g23044,0,0
g23045,0,0
g23046,0,0
g23047,0,0
g23048,0,0
g23049,0,0
g23050,0,0
g23051,0,0
g23052,0,0
g23053,0,0
g23054,0,0
g23055,0,0
g23056,0,0
g23057,0,0
g23058,0,0
g23059,0,0
g23060,0,0
g23061,0,0
g23062,0,0
g23063,0,0
g23064,0,0
g23065,0,0
g23066,0,0
g23067,0,0
g23068,0,0
g23069,0,0
g23070,0,0
g23071,0,0
g23072,0,0
g23073,129,100
g23074,0,0
g23075,0,0
g23076,0,0
g23077,0,0
g23078,0,0
g23079,0,0
g23080,0,0
g23081,0,0
g23082,0,1
g23083,0,0
g23084,3,5
g23085,598,561
g23086,3,4
g23087,68,54
g23088,662,665
g23089,515,528
g23090,589,477
g23091,0,5
g23092,377,309
g23093,1,1
g23094,215,205
g23095,161,167
g23096,684,674
g23097,78,73
g23098,232,194
g23099,73,68
g23100,736,581
g23101,177,158
g23102,581,541
g23103,317,300
g23104,107,155
g23105,1146,1318
g23106,542,504
g23107,1,0
g23108,1,0
g23109,0,0
g23110,1285,1162
g23111,368,341
g23112,503,459
g23113,194,189
g23114,5,3
g23115,0,0
g23116,455,384
g23117,7,3
g23118,0,0
g23119,0,0
g23120,0,5
g23121,1,1
g23122,5,3
g23123,748,678
g23124,554,505
g23125,3,1
g23126,302,297
g23127,1302,1256
g23128,160,168
g23129,2567,2990
g23130,47,66
g23131,1037,1213
g23132,539,562
g23133,440,416
g23134,28,43
g23135,469,473
g23136,195,152
g23137,50,49
g23138,148,84
g23139,1068,905
g23140,6,5
g23141,539,397
g23142,170,174
g23143,1419,1155
g23144,2633,2425
g23145,176,136
g23146,99,116
g23147,0,0
g23148,138,144
g23149,1521,1274
g23150,576,588
g23151,1874,1887
g23152,121,101
g23153,1351,949
g23154,113,100
g23155,1,3
g23156,2,2
g23157,1098,1037
g23158,0,0
g23159,0,0
g23160,0,1
g23161,1,0
g23162,0,0
g23163,0,0
g23164,1,0
g23165,9,13
g23166,0,0
g23167,82,72
g23168,0,0
g23169,320,379
g23170,4,0
g23171,505,413
g23172,715,528
g23173,275,232
g23174,1,1
g23175,3,9
g23176,5,4
g23177,0,0
g23178,0,0
g23179,552,525
g23180,124,116
g23181,16,16
g23182,2,2
g23183,669,519
g23184,726,594
g23185,172,138
g23186,693,655
g23187,0,0
g23188,381,339
g23189,3,5
g23190,176,186
g23191,461,386
g23192,2,8
g23193,667,497
g23194,1614,1198
g23195,2,0
g23196,1,0
g23197,206,152
g23198,125,130
g23199,1271,1352
g23200,1103,1050
g23201,64,44
g23202,727,761
g23203,64,62
g23204,958,866
g23205,9,4
g23206,377,211
g23207,1,1
g23208,0,1
g23209,215,240
g23210,144,117
g23211,25,24
g23212,2003,1846
g23213,19,21
g23214,28,42
g23215,5,5
g23216,0,0
g23217,409,445
g23218,1,2
g23219,129,136
g23220,49,66
g23221,172,145
g23222,279,281
g23223,681,573
g23224,1048,885
g23225,214,182
g23226,1,0
g23227,0,0
g23228,0,0
g23229,0,0
g23230,0,0
g23231,828,719
g23232,150,218
g23233,1402,1434
g23234,164,140
g23235,8,2
g23236,2517,2375
g23237,1275,871
g23238,355,306
g23239,0,0
g23240,0,0
g23241,0,0
g23242,0,1
g23243,0,0
g23244,0,0
g23245,0,0
g23246,0,0
g23247,0,0
g23248,5088,6044
g23249,228,266
g23250,1,1
g23251,1,1
g23252,0,0
g23253,2,0
g23254,2,1
g23255,48,39
g23256,94,131
g23257,48,27
g23258,0,2
g23259,217,251
g23260,8,11
g23261,30,41
g23262,944,848
g23263,0,1
g23264,41,56
g23265,715,678
g23266,117,66
g23267,17,11
g23268,323,270
g23269,389,367
g23270,4527,3746
g23271,0,0
g23272,4701,4018
g23273,162,199
g23274,226,239
g23275,553,430
g23276,12,8
g23277,116,190
g23278,1,3
g23279,966,979
g23280,982,876
g23281,380,362
g23282,0,0
g23283,202,138
g23284,254,189
g23285,0,0
g23286,2,7
g23287,558,517
g23288,311,296
g23289,1461,1525
g23290,14,14
g23291,0,0
g23292,1,0
g23293,21,11
g23294,278,187
g23295,293,323
g23296,83,106
g23297,1001,1111
g23298,42,23
g23299,0,0
g23300,4,2
g23301,81,96
g23302,0,0
g23303,0,0
g23304,0,0
g23305,3,1
g23306,0,0
g23307,3,1
g23308,0,0
g23309,0,0
g23310,0,0
g23311,3,2
g23312,0,0
g23313,2,2
g23314,0,0
g23315,0,0
g23316,0,0
g23317,0,0
g23318,0,0
g23319,0,0
g23320,0,1
g23321,0,0
g23322,151,186
g23323,169,162
g23324,364,310
g23325,1,1
g23326,5,4
g23327,284,234
g23328,6,4
g23329,432,261
g23330,294,287
g23331,9,10
g23332,18,15
g23333,0,3
g23334,2,0
g23335,0,1
g23336,4,8
g23337,0,0
g23338,1,0
g23339,945,832
g23340,218,238
g23341,1409,1246
g23342,1,6
g23343,432,379
g23344,328,317
g23345,12,21
g23346,7,3
g23347,104,97
g23348,292,277
g23349,19,16
g23350,26,25
g23351,0,0
g23352,14,17
g23353,0,1
g23354,143,108
g23355,0,0
g23356,399,318
g23357,1502,1229
g23358,240,263
g23359,113,140
g23360,0,2
g23361,6,3
g23362,0,1
g23363,68,47
g23364,0,0
g23365,34,32
g23366,2,2
g23367,127,97
g23368,0,1
g23369,0,1
g23370,24,39
g23371,123,137
g23372,3,0
g23373,83,56
g23374,0,1
g23375,1638,1574
g23376,430,322
g23377,269,256
g23378,2,8
g23379,547,576
g23380,582,561
g23381,124,113
g23382,25,28
g23383,1718,1711
g23384,455,433
g23385,119,89
g23386,167,154
g23387,39,38
g23388,91,64
g23389,0,0
g23390,0,0
g23391,165,164
g23392,17,23
g23393,378,371
g23394,73,59
g23395,800,737
g23396,1472,1354
g23397,201,246
g23398,70,87
g23399,6,8
g23400,15,16
g23401,23,16
g23402,1054,834
g23403,56,50
g23404,2098,2036
g23405,1,1
g23406,1842,1736
g23407,395,388
g23408,13,14
g23409,0,0
g23410,0,1
g23411,1,6
g23412,294,278
g23413,112,113
g23414,365,323
g23415,1,6
g23416,682,554
g23417,160,192
g23418,265,313
g23419,587,561
g23420,0,0
g23421,643,563
g23422,902,756
g23423,1181,1294
g23424,93,94
g23425,93,94
g23426,1097,1104
g23427,12,19
g23428,191,234
g23429,393,427
g23430,4,1
g23431,65,61
g23432,427,493
g23433,179,118
g23434,372,327
g23435,3466,2851
g23436,471,386
g23437,646,658
g23438,635,636
g23439,49,46
g23440,1,3
g23441,647,652
g23442,562,507
g23443,3009,2744
g23444,3,2
g23445,3,0
g23446,2,9
g23447,133,115
g23448,151,167
g23449,1595,1707
g23450,1032,925
g23451,78,75
g23452,378,387
g23453,6,13
g23454,213,159
g23455,58,53
g23456,2,3
g23457,591,556
g23458,19,9
g23459,944,827
g23460,22,20
g23461,444,449
g23462,1,0
g23463,13,4
g23464,0,0
g23465,0,0
g23466,304,284
g23467,1958,1806
g23468,688,577
g23469,77,114
g23470,775,700
g23471,244,258
g23472,1001,870
g23473,267,246
g23474,601,549
g23475,283,216
g23476,927,750
g23477,1363,924
g23478,335,335
g23479,515,700
g23480,1,1
g23481,307,144
g23482,602,438
g23483,9,3
g23484,2,0
g23485,410,355
g23486,806,713
g23487,1389,1242
g23488,310,270
g23489,42,93
g23490,2609,2195
g23491,28,29
g23492,169,198
g23493,8,13
g23494,28,16
g23495,454,393
g23496,117,119
g23497,105,116
g23498,68,67
g23499,194,217
g23500,13,9
g23501,0,0
g23502,0,0
g23503,1,0
g23504,5808,4382
g23505,1834,1553
g23506,521,467
g23507,2,1
g23508,0,1
g23509,945,952
g23510,516,553
g23511,193,231
g23512,1527,1430
g23513,13,6
g23514,170,133
g23515,295,398
g23516,1062,1000
g23517,55,52
g23518,228,243
g23519,1477,1043
g23520,813,781
g23521,17,6
g23522,1563,1401
g23523,12,10
g23524,449,438
g23525,4,5
g23526,2,0
g23527,688,676
g23528,29,36
g23529,734,528
g23530,2184,2012
g23531,6,4
g23532,3,0
g23533,1,1
g23534,1,0
g23535,147,145
g23536,5,2
g23537,1070,938
g23538,135,133
g23539,341,300
g23540,292,318
g23541,1,1
g23542,755,912
g23543,1,0
g23544,0,1
g23545,0,2
g23546,122,105
g23547,514,493
g23548,522,553
g23549,436,477
g23550,0,1
g23551,153,144
g23552,24,17
g23553,1061,1075
g23554,2065,2006
g23555,3016,2624
g23556,172,126
g23557,20,14
g23558,204,202
g23559,95,64
g23560,0,1
g23561,1,1
g23562,1010,850
g23563,1213,1340
g23564,53,45
g23565,1042,906
g23566,503,407
g23567,52,36
g23568,404,329
g23569,257,169
g23570,504,212
g23571,13,3
g23572,280,275
g23573,0,0
g23574,2,1
g23575,59,42
g23576,0,1
g23577,1004,869
g23578,3368,3024
g23579,1257,1200
g23580,1160,1020
g23581,226,169
g23582,641,552
g23583,944,865
g23584,1158,1429
g23585,1516,1682
g23586,266,317
g23587,493,484
g23588,2707,2326
g23589,1408,1171
g23590,956,940
g23591,13,6
g23592,2,7
g23593,0,0
g23594,86,63
g23595,26,27
g23596,0,0
g23597,25,6
g23598,32,28
g23599,302,366
g23600,1,1
g23601,369,376
g23602,12,12
g23603,408,465
g23604,27,34
g23605,11,10
g23606,0,0
g23607,0,0
g23608,4,0
g23609,4,8
g23610,9,3
g23611,7,3
g23612,1929,1285
g23613,1256,955
g23614,367,272
g23615,140,156
g23616,105,92
g23617,530,385
g23618,1518,1342
g23619,651,667
g23620,105,109
g23621,600,623
g23622,66,86
g23623,38,40
g23624,3977,3503
g23625,822,643
g23626,847,809
g23627,9441,8671
g23628,4,1
g23629,918,822
g23630,251,176
g23631,269,241
g23632,12,12
g23633,444,342
g23634,100,103
g23635,34,37
g23636,12,8
g23637,383,299
g23638,3640,3425
g23639,1387,973
g23640,519,423
g23641,9,21
g23642,823,758
g23643,1609,1457
g23644,2410,2268
g23645,404,424
g23646,234,228
g23647,3,4
g23648,202,198
g23649,240,200
g23650,279,240
g23651,1109,1139
g23652,19,34
g23653,0,1
g23654,0,0
g23655,2596,2151
g23656,426,404
g23657,70,49
g23658,173,201
g23659,1049,899
g23660,2256,2049
g23661,120,123
g23662,1158,1045
g23663,655,651
g23664,3,6
g23665,974,766
g23666,292,256
g23667,79,62
g23668,778,725
g23669,0,3
g23670,0,0
g23671,4,1
g23672,3,0
g23673,0,0
g23674,276,354
g23675,193,189
g23676,648,631
g23677,7,4
g23678,712,629
g23679,12,14
g23680,941,748
g23681,938,913
g23682,844,787
g23683,43,27
g23684,2,2
g23685,58,60
g23686,512,431
g23687,3,3
g23688,0,1
g23689,1,1
g23690,54,49
g23691,1,0
g23692,1584,1896
g23693,711,614
g23694,489,616
g23695,304,264
g23696,892,1277
g23697,126,107
g23698,427,407
g23699,129,86
g23700,368,411
g23701,6,3
g23702,2614,2471
g23703,242,211
g23704,1081,845
g23705,6,22
g23706,0,2
g23707,0,1
g23708,0,0
g23709,0,3
g23710,0,1
g23711,0,0
g23712,0,1
g23713,0,0
g23714,2,4
g23715,78,106
g23716,3,6
g23717,1471,1462
g23718,317,306
g23719,57,53
g23720,4,4
g23721,565,532
g23722,142,146
g23723,4,2
g23724,4,5
g23725,365,375
g23726,1005,885
g23727,601,506
g23728,0,0
g23729,1,1
g23730,1016,905
g23731,0,0
g23732,18,14
g23733,179,175
g23734,655,576
g23735,527,495
g23736,741,684
g23737,140,107
g23738,0,1
g23739,128,126
g23740,255,328
g23741,3,0
g23742,417,493
g23743,591,532
g23744,285,254
g23745,577,579
g23746,456,406
g23747,7,7
g23748,532,737
g23749,91,76
g23750,0,0
g23751,435,395
g23752,525,370
g23753,8,9
g23754,0,1
g23755,170,255
g23756,283,345
g23757,388,384
g23758,493,501
g23759,801,652
g23760,10,12
g23761,0,1
g23762,135,142
g23763,511,457
g23764,260,198
g23765,2849,3041
g23766,45,55
g23767,5,6
g23768,247,250
g23769,838,813
g23770,0,0
g23771,33,31
g23772,0,1
g23773,12,12
g23774,0,0
g23775,4531,4050
g23776,0,0
g23777,0,1
g23778,1065,1418
g23779,186,249
g23780,51,45
g23781,151,126
g23782,70,73
g23783,85,103
g23784,0,1
g23785,0,0
g23786,1,0
g23787,501,581
g23788,848,794
g23789,2419,2058
g23790,11,9
g23791,536,472
g23792,3,5
g23793,0,0
g23794,206,187
g23795,10,2
g23796,330,241
g23797,285,278
g23798,0,0
g23799,0,0
g23800,0,1
g23801,0,1
g23802,0,0
g23803,107,60
g23804,671,516
g23805,1835,2129
g23806,3,3
g23807,1,1
g23808,0,0
g23809,1,1
g23810,1889,1542
g23811,521,445
g23812,628,545
g23813,202,168
g23814,56,58
g23815,13,5
g23816,252,196
g23817,188,174
g23818,108,106
g23819,35,47
g23820,678,700
g23821,270,265
g23822,10,6
g23823,39,40
g23824,349,312
g23825,178,166
g23826,140,131
g23827,6,11
g23828,0,1
g23829,1,2
g23830,1548,1300
g23831,349,374
g23832,20,20
g23833,865,875
g23834,14,11
g23835,1,0
g23836,153,199
g23837,1,2
g23838,42,40
g23839,1099,1157
g23840,18,24
g23841,269,368
g23842,84,68
g23843,112,110
g23844,3,7
g23845,255,208
g23846,698,716
g23847,10,11
g23848,267,310
g23849,723,641
g23850,90,97
g23851,16,11
g23852,1265,1230
g23853,1,1
g23854,707,590
g23855,2,8
g23856,130,82
g23857,60,57
g23858,1019,931
g23859,0,0
g23860,8,7
g23861,270,247
g23862,180,153
g23863,1098,1163
g23864,1941,1896
g23865,159,190
g23866,147,135
g23867,40,28
g23868,377,404
g23869,379,284
g23870,734,651
g23871,2037,1311
g23872,22,28
g23873,0,1
g23874,209,186
g23875,0,0
g23876,980,972
g23877,1,1
g23878,2564,2896
g23879,538,590
g23880,231,255
g23881,1442,1265
g23882,1668,1655
g23883,675,724
g23884,707,701
g23885,887,850
g23886,408,313
g23887,477,469
g23888,566,462
g23889,0,0
g23890,398,417
g23891,9,6
g23892,2293,2148
g23893,3624,4280
g23894,59,65
g23895,370,381
g23896,854,737
g23897,0,0
g23898,1283,1408
g23899,0,1
g23900,196,235
g23901,0,0
g23902,2,0
g23903,2,5
g23904,0,2
g23905,1045,851
g23906,147,113
g23907,35,23
g23908,230,213
g23909,188,210
g23910,1519,1615
g23911,322,301
g23912,1271,1104
g23913,2149,2119
g23914,2,5
g23915,337,350
g23916,40,37
g23917,0,1
g23918,0,0
g23919,100,90
g23920,1,3
g23921,159,129
g23922,10,8
g23923,0,0
g23924,319,340
g23925,408,439
g23926,279,236
g23927,3840,3829
g23928,9,4
g23929,1053,980
g23930,353,284
g23931,429,389
g23932,294,308
g23933,454,407
g23934,1,0
g23935,2605,2327
g23936,404,296
g23937,0,1
g23938,402,312
g23939,105,89
g23940,1122,1095
g23941,44,42
g23942,298,307
g23943,0,0
g23944,28,24
g23945,4,4
g23946,216,218
g23947,871,768
g23948,19,20
g23949,132,143
g23950,0,0
g23951,0,0
g23952,419,421
g23953,1802,1505
g23954,116,104
g23955,14,8
g23956,100,144
g23957,55,37
g23958,103,113
g23959,1711,1872
g23960,287,268
g23961,1,1
g23962,18,10
g23963,0,0
g23964,404,422
g23965,7,4
g23966,110,129
g23967,39,31
g23968,128,118
g23969,2,4
g23970,19,23
g23971,2,1
g23972,170,180
g23973,728,562
g23974,0,0
g23975,176,183
g23976,0,0
g23977,251,199
g23978,220,254
g23979,662,641
g23980,19,20
g23981,458,399
g23982,22,39
g23983,1,4
g23984,373,365
g23985,140,192
g23986,406,451
g23987,133,136
g23988,1510,899
g23989,95,54
g23990,246,202
g23991,3,0
g23992,355,396
g23993,1534,1459
g23994,173,141
g23995,16,21
g23996,4,1
g23997,0,2
g23998,2235,2382
g23999,652,590
g24000,26,25
g24001,242,218
g24002,1,0
g24003,10,8
g24004,12,20
g24005,27,17
g24006,153,142
g24007,220,154
g24008,912,1030
