,wt_E14.5_f4,wt_E14.5_f5
g13068,1178,1506
g13069,3,5
g13070,279,298
g13071,889,1013
g13072,2,7
g13073,106,194
g13074,121,251
g13075,0,0
g13076,349,495
g13077,47,64
g13078,31,49
g13079,122,167
g13080,175,278
g13081,0,0
g13082,65,136
g13083,61,103
g13084,6,7
g13085,919,1648
g13086,597,984
g13087,1074,1746
g13088,37,52
g13089,433,538
g13090,200,346
g13091,33,55
g13092,676,1248
g13093,310,570
g13094,0,0
g13095,12,28
g13096,68,127
g13097,556,741
g13098,0,0
g13099,0,0
g13100,621,824
g13101,13,17
g13102,366,404
g13103,3,3
g13104,2,0
g13105,2,3
g13106,83,200
g13107,83,96
g13108,965,1394
g13109,118,157
g13110,624,989
g13111,27,39
g13112,2,1
g13113,187,266
g13114,1059,1260
g13115,2314,2724
g13116,162,148
g13117,1494,1850
g13118,3,11
g13119,37,25
g13120,1,6
g13121,6,11
g13122,170,255
g13123,1436,1656
g13124,898,1044
g13125,128,159
g13126,371,374
g13127,313,451
g13128,2381,3046
g13129,671,876
g13130,513,587
g13131,110,140
g13132,169,253
g13133,42,80
g13134,13,15
g13135,5,9
g13136,2,1
g13137,1,0
g13138,1054,1222
g13139,1064,1047
g13140,198,335
g13141,30,58
g13142,679,942
g13143,642,737
g13144,27,45
g13145,0,0
g13146,0,0
g13147,2079,2407
g13148,146,143
g13149,116,129
g13150,840,1006
g13151,12,15
g13152,42,37
g13153,92,135
g13154,137,221
g13155,223,300
g13156,445,630
g13157,3,7
g13158,200,302
g13159,918,1226
g13160,903,1258
g13161,8,8
g13162,1434,1948
g13163,0,0
g13164,752,1026
g13165,6,8
g13166,1,2
g13167,0,15
g13168,0,94
g13169,41,613
g13170,67,243
g13171,295,348
g13172,31,78
g13173,322,542
g13174,358,599
g13175,0,0
g13176,37,42
g13177,32,47
g13178,651,719
g13179,0,1
g13180,0,1
g13181,1,0
g13182,2,3
g13183,352,442
g13184,388,606
g13185,6,7
g13186,0,1
g13187,1565,1747
g13188,96,117
g13189,2,5
g13190,63,85
g13191,21,37
g13192,1,0
g13193,492,585
g13194,338,475
g13195,583,708
g13196,2,6
g13197,292,376
g13198,265,343
g13199,93503,130470
g13200,602,910
g13201,1432,1950
g13202,170,232
g13203,5,10
g13204,372,365
g13205,0,1
g13206,0,0
g13207,0,0
g13208,986,1115
g13209,1163,1465
g13210,33,39
g13211,1,1
g13212,92,94
g13213,587,639
g13214,137,272
g13215,124,195
g13216,1,0
g13217,1454,1752
g13218,0,0
g13219,231,344
g13220,1993,2410
g13221,112,127
g13222,0,0
g13223,52,70
g13224,112,177
g13225,1,2
g13226,959,1164
g13227,1114,1296
g13228,427,723
g13229,0,0
g13230,373,515
g13231,495,526
g13232,0,1
g13233,109,173
g13234,1812,2179
g13235,12,18
g13236,610,708
g13237,221,252
g13238,349,499
g13239,1182,1411
g13240,158,178
g13241,83,86
g13242,0,3
g13243,50,87
g13244,232,448
g13245,91,170
g13246,2,8
g13247,174,215
g13248,211,258
g13249,36,42
g13250,442,581
g13251,3,2
g13252,1,3
g13253,153,340
g13254,31,42
g13255,3328,3768
g13256,1368,1441
g13257,10,6
g13258,848,1085
g13259,55,74
g13260,0,0
g13261,0,0
g13262,0,0
g13263,0,0
g13264,0,0
g13265,1,0
g13266,14,21
g13267,0,0
g13268,0,0
g13269,0,0
g13270,0,0
g13271,0,0
g13272,0,0
g13273,0,0
g13274,0,0
g13275,0,0
g13276,0,0
g13277,0,0
g13278,0,0
g13279,0,0
g13280,0,0
g13281,0,0
g13282,0,0
g13283,0,0
g13284,0,0
g13285,0,0
g13286,0,0
g13287,0,0
g13288,0,0
g13289,0,0
g13290,0,0
g13291,0,0
g13292,0,0
g13293,10,8
g13294,0,2
g13295,0,0
g13296,0,0
g13297,0,1
g13298,0,0
g13299,0,0
g13300,0,0
g13301,1,0
g13302,0,0
g13303,0,0
g13304,0,0
g13305,0,0
g13306,0,0
g13307,0,0
g13308,0,0
g13309,0,0
g13310,0,0
g13311,0,0
g13312,0,0
g13313,0,0
g13314,0,0
g13315,0,0
g13316,0,0
g13317,0,0
g13318,0,0
g13319,0,1
g13320,0,0
g13321,0,0
g13322,0,0
g13323,0,0
g13324,0,0
g13325,0,0
g13326,0,0
g13327,0,0
g13328,0,0
g13329,0,0
g13330,0,0
g13331,0,0
g13332,0,0
g13333,0,0
g13334,0,0
g13335,1,0
g13336,0,0
g13337,0,0
g13338,0,0
g13339,0,0
g13340,0,0
g13341,0,0
g13342,0,0
g13343,0,0
g13344,0,0
g13345,0,0
g13346,0,0
g13347,0,0
g13348,0,0
g13349,0,0
g13350,0,0
g13351,0,0
g13352,0,0
g13353,0,0
g13354,0,0
g13355,0,0
g13356,0,0
g13357,0,0
g13358,0,0
g13359,0,0
g13360,0,0
g13361,0,0
g13362,1,0
g13363,1,0
g13364,1,0
g13365,0,0
g13366,0,0
g13367,0,0
g13368,0,0
g13369,0,0
g13370,0,0
g13371,0,0
g13372,0,0
g13373,0,0
g13374,0,0
g13375,0,0
g13376,0,0
g13377,0,0
g13378,0,0
g13379,0,0
g13380,0,0
g13381,0,0
g13382,0,0
g13383,0,0
g13384,0,0
g13385,0,0
g13386,0,0
g13387,0,0
g13388,0,0
g13389,0,0
g13390,0,0
g13391,0,0
g13392,0,0
g13393,0,0
g13394,0,0
g13395,0,0
g13396,0,0
g13397,0,0
g13398,0,0
g13399,0,0
g13400,0,0
g13401,0,0
g13402,0,0
g13403,0,0
g13404,0,0
g13405,0,0
g13406,0,0
g13407,0,0
g13408,0,0
g13409,0,0
g13410,0,0
g13411,0,0
g13412,0,0
g13413,0,0
g13414,0,0
g13415,0,0
g13416,0,0
g13417,0,0
g13418,0,0
g13419,0,0
g13420,0,0
g13421,0,0
g13422,0,0
g13423,0,0
g13424,0,0
g13425,0,0
g13426,0,0
g13427,0,0
g13428,0,0
g13429,0,0
g13430,0,0
g13431,0,0
g13432,0,0
g13433,0,0
g13434,0,0
g13435,0,0
g13436,0,0
g13437,0,0
g13438,0,0
g13439,0,0
g13440,0,0
g13441,0,0
g13442,0,0
g13443,0,0
g13444,0,0
g13445,0,0
g13446,0,0
g13447,0,0
g13448,0,0
g13449,0,0
g13450,0,0
g13451,0,0
g13452,0,0
g13453,0,0
g13454,0,0
g13455,0,0
g13456,0,0
g13457,0,0
g13458,0,0
g13459,0,0
g13460,0,0
g13461,0,0
g13462,0,0
g13463,0,1
g13464,0,0
g13465,0,0
g13466,0,0
g13467,0,0
g13468,0,0
g13469,0,0
g13470,0,0
g13471,0,0
g13472,0,0
g13473,1,0
g13474,0,0
g13475,0,0
g13476,0,0
g13477,0,0
g13478,0,0
g13479,0,1
g13480,0,0
g13481,0,0
g13482,0,1
g13483,0,0
g13484,0,0
g13485,0,0
g13486,0,0
g13487,0,0
g13488,0,0
g13489,0,0
g13490,447,648
g13491,643,786
g13492,1840,2205
g13493,20,20
g13494,942,1186
g13495,421,548
g13496,394,480
g13497,432,558
g13498,194,219
g13499,2072,2620
g13500,0,1
g13501,334,394
g13502,2864,3374
g13503,634,778
g13504,1,5
g13505,60,74
g13506,13,14
g13507,641,856
g13508,33,23
g13509,799,988
g13510,208,278
g13511,12,9
g13512,4,12
g13513,452,577
g13514,638,849
g13515,484,677
g13516,1398,1672
g13517,1,1
g13518,3910,4772
g13519,7,1
g13520,42,47
g13521,429,493
g13522,108,121
g13523,1012,1278
g13524,301,408
g13525,145,142
g13526,948,1143
g13527,15,26
g13528,2808,3942
g13529,1047,1349
g13530,170,254
g13531,1141,1289
g13532,5,4
g13533,49,65
g13534,159,202
g13535,8,11
g13536,1470,1879
g13537,439,608
g13538,41,63
g13539,75,138
g13540,0,0
g13541,226,256
g13542,485,681
g13543,85,106
g13544,656,846
g13545,765,1017
g13546,4,5
g13547,425,508
g13548,5,5
g13549,183,120
g13550,674,856
g13551,113,172
g13552,1,3
g13553,73,140
g13554,29,27
g13555,279,331
g13556,810,916
g13557,0,1
g13558,5,13
g13559,0,0
g13560,445,582
g13561,86,129
g13562,1179,1381
g13563,178,275
g13564,161,212
g13565,1,2
g13566,12,8
g13567,355,534
g13568,152,168
g13569,279,360
g13570,1254,1621
g13571,27,35
g13572,101,125
g13573,3152,3731
g13574,716,842
g13575,726,923
g13576,1020,1346
g13577,1113,1428
g13578,509,581
g13579,308,283
g13580,6,42
g13581,0,1
g13582,7,10
g13583,1047,1531
g13584,170,273
g13585,458,530
g13586,698,725
g13587,6997,8553
g13588,1,3
g13589,264,374
g13590,71,94
g13591,894,1145
g13592,0,0
g13593,10,4
g13594,43,52
g13595,1,0
g13596,323,478
g13597,2434,3045
g13598,13,31
g13599,0,0
g13600,17,32
g13601,323,372
g13602,197,277
g13603,1,1
g13604,37,45
g13605,790,955
g13606,53,59
g13607,63,90
g13608,608,695
g13609,10,13
g13610,39,131
g13611,12,8
g13612,3297,3980
g13613,1028,1237
g13614,0,0
g13615,73,109
g13616,2,3
g13617,230,319
g13618,74,103
g13619,135,185
g13620,1,4
g13621,0,1
g13622,882,982
g13623,40,53
g13624,137,128
g13625,631,699
g13626,0,0
g13627,166,202
g13628,66,68
g13629,253,291
g13630,58,65
g13631,1631,2084
g13632,11,18
g13633,1497,1738
g13634,527,702
g13635,17,23
g13636,23,21
g13637,1977,2205
g13638,0,3
g13639,24,46
g13640,14,20
g13641,0,0
g13642,0,0
g13643,0,0
g13644,0,0
g13645,0,0
g13646,0,0
g13647,0,0
g13648,0,0
g13649,0,0
g13650,0,0
g13651,0,1
g13652,0,0
g13653,0,0
g13654,0,0
g13655,0,0
g13656,0,0
g13657,0,0
g13658,0,0
g13659,0,0
g13660,0,0
g13661,0,0
g13662,0,0
g13663,0,0
g13664,0,0
g13665,0,2
g13666,0,0
g13667,0,0
g13668,0,0
g13669,0,0
g13670,0,0
g13671,0,0
g13672,0,1
g13673,0,0
g13674,0,0
g13675,0,0
g13676,0,0
g13677,0,0
g13678,0,0
g13679,0,0
g13680,1,0
g13681,0,0
g13682,0,1
g13683,132,183
g13684,2,0
g13685,481,560
g13686,1079,1445
g13687,260,325
g13688,296,343
g13689,280,353
g13690,6,8
g13691,121,140
g13692,14,13
g13693,514,723
g13694,1,1
g13695,87,188
g13696,3,9
g13697,106,98
g13698,62,78
g13699,250,381
g13700,306,433
g13701,2,2
g13702,100,139
g13703,10,17
g13704,10099,14769
g13705,45,46
g13706,1729,2053
g13707,273,327
g13708,224,289
g13709,0,1
g13710,14,11
g13711,116,164
g13712,1,0
g13713,1355,1587
g13714,40,64
g13715,29,43
g13716,22,25
g13717,0,0
g13718,2,6
g13719,0,0
g13720,995,1141
g13721,2,3
g13722,103,152
g13723,38,46
g13724,0,1
g13725,1,1
g13726,3459,4727
g13727,2,9
g13728,28,37
g13729,0,1
g13730,564,665
g13731,541,711
g13732,517,673
g13733,1347,1488
g13734,143,236
g13735,1,3
g13736,37,70
g13737,254,316
g13738,93,113
g13739,0,0
g13740,399,690
g13741,487,593
g13742,670,851
g13743,240,279
g13744,277,290
g13745,187,217
g13746,169,210
g13747,510,797
g13748,98,141
g13749,396,466
g13750,5,10
g13751,137,142
g13752,45,36
g13753,258,317
g13754,0,1
g13755,78,57
g13756,91,72
g13757,56,60
g13758,415,473
g13759,4,10
g13760,101,113
g13761,17,18
g13762,27,20
g13763,756,790
g13764,3,11
g13765,695,826
g13766,191,198
g13767,514,625
g13768,95,112
g13769,759,931
g13770,186,187
g13771,2,0
g13772,819,1029
g13773,1,1
g13774,2,6
g13775,428,495
g13776,605,693
g13777,3282,4054
g13778,691,920
g13779,214,230
g13780,247,283
g13781,31,44
g13782,582,759
g13783,27,52
g13784,1,1
g13785,30,43
g13786,896,1066
g13787,637,755
g13788,143,171
g13789,11,6
g13790,165,194
g13791,4095,5111
g13792,590,748
g13793,144,237
g13794,141,205
g13795,621,802
g13796,1446,1891
g13797,32,51
g13798,1062,1314
g13799,67,108
g13800,233,384
g13801,26,17
g13802,6,8
g13803,3,1
g13804,131,147
g13805,193,281
g13806,257,324
g13807,507,595
g13808,2518,3202
g13809,431,689
g13810,155,249
g13811,188,315
g13812,3,5
g13813,50,53
g13814,2026,2468
g13815,19,25
g13816,651,905
g13817,439,589
g13818,728,968
g13819,43,67
g13820,140,198
g13821,241,277
g13822,232,338
g13823,1369,1751
g13824,1,4
g13825,1033,1264
g13826,99,105
g13827,823,912
g13828,0,0
g13829,1305,1364
g13830,2,1
g13831,0,0
g13832,2,1
g13833,148,200
g13834,1,5
g13835,0,2
g13836,15,14
g13837,32,39
g13838,261,333
g13839,15,15
g13840,26,20
g13841,1,0
g13842,700,1073
g13843,94,113
g13844,0,0
g13845,0,0
g13846,748,951
g13847,311,403
g13848,47,56
g13849,9,11
g13850,10,16
g13851,1304,1764
g13852,471,508
g13853,1107,1322
g13854,12,25
g13855,7,11
g13856,7,23
g13857,2,8
g13858,597,690
g13859,6005,6159
g13860,379,421
g13861,59,103
g13862,3519,4130
g13863,1246,1665
g13864,1473,1755
g13865,340,426
g13866,2,4
g13867,223,234
g13868,102,96
g13869,15,17
g13870,31,59
g13871,200,341
g13872,405,435
g13873,956,1273
g13874,4,4
g13875,1552,2015
g13876,884,1043
g13877,543,610
g13878,123,115
g13879,590,702
g13880,267,337
g13881,10,9
g13882,4419,5466
g13883,473,631
g13884,1230,1347
g13885,1229,1417
g13886,33,40
g13887,1,1
g13888,11,5
g13889,46,65
g13890,80,100
g13891,83,95
g13892,89,73
g13893,108,130
g13894,328,407
g13895,32,38
g13896,81,121
g13897,0,0
g13898,59,84
g13899,296,347
g13900,128,144
g13901,591,603
g13902,3,4
g13903,1,0
g13904,327,422
g13905,19,17
g13906,0,0
g13907,0,0
g13908,3510,4076
g13909,262,408
g13910,585,738
g13911,208,287
g13912,68,134
g13913,162,206
g13914,16,19
g13915,13,10
g13916,905,1122
g13917,567,669
g13918,220,277
g13919,0,0
g13920,900,1168
g13921,1,1
g13922,640,826
g13923,7,4
g13924,5,3
g13925,1,5
g13926,0,0
g13927,0,0
g13928,1,2
g13929,636,871
g13930,18,16
g13931,94,96
g13932,342,469
g13933,50,88
g13934,0,0
g13935,1,3
g13936,1796,1843
g13937,2,3
g13938,1154,1311
g13939,0,1
g13940,3,5
g13941,1246,1526
g13942,139,215
g13943,813,1015
g13944,2,1
g13945,6,6
g13946,416,547
g13947,914,982
g13948,1493,1875
g13949,220,275
g13950,363,443
g13951,0,0
g13952,0,1
g13953,223,258
g13954,213,299
g13955,441,538
g13956,363,421
g13957,289,260
g13958,88,93
g13959,14,19
g13960,1187,1382
g13961,54,42
g13962,44,41
g13963,1405,1705
g13964,68,70
g13965,172,166
g13966,35,24
g13967,409,477
g13968,402,601
g13969,166,179
g13970,2191,2307
g13971,407,569
g13972,124,151
g13973,283,423
g13974,891,1033
g13975,1,1
g13976,411,592
g13977,408,474
g13978,25,17
g13979,7,5
g13980,0,0
g13981,806,1049
g13982,380,422
g13983,883,979
g13984,111,145
g13985,865,1131
g13986,149,157
g13987,816,856
g13988,1437,1822
g13989,40,59
g13990,0,0
g13991,0,0
g13992,0,0
g13993,818,933
g13994,0,1
g13995,71,83
g13996,312,431
g13997,321,322
g13998,125,139
g13999,427,458
g14000,17,14
g14001,82,77
g14002,98,100
g14003,0,0
g14004,0,1
g14005,1252,1609
g14006,758,1072
g14007,32,54
g14008,0,1
g14009,328,492
g14010,364,522
g14011,253,368
g14012,1,1
g14013,13,20
g14014,542,941
g14015,252,344
g14016,150,180
g14017,732,923
g14018,485,616
g14019,0,0
g14020,44,39
g14021,131,133
g14022,245,250
g14023,378,570
g14024,167,217
g14025,0,0
g14026,212,291
g14027,733,772
g14028,18,21
g14029,25,47
g14030,504,608
g14031,520,634
g14032,8,19
g14033,46,66
g14034,402,577
g14035,45,60
g14036,37,62
g14037,0,0
g14038,2179,2464
g14039,3385,4150
g14040,0,0
g14041,2,0
g14042,1848,1980
g14043,102,103
g14044,150,188
g14045,20,11
g14046,46,56
g14047,605,634
g14048,21,25
g14049,6,2
g14050,121,216
g14051,439,565
g14052,264,412
g14053,973,1145
g14054,71,55
g14055,232,289
g14056,0,0
g14057,314,444
g14058,13,16
g14059,23,34
g14060,690,920
g14061,182,179
g14062,507,635
g14063,1,3
g14064,0,6
g14065,48,57
g14066,536,716
g14067,8,15
g14068,0,0
g14069,350,398
g14070,1689,1919
g14071,0,0
g14072,14,38
g14073,17,21
g14074,18,35
g14075,314,609
g14076,0,0
g14077,28,26
g14078,29,56
g14079,245,353
g14080,1469,1666
g14081,241,271
g14082,591,723
g14083,513,771
g14084,0,0
g14085,0,0
g14086,0,0
g14087,0,0
g14088,0,0
g14089,0,0
g14090,0,0
g14091,0,0
g14092,438,542
g14093,1164,1465
g14094,0,0
g14095,2,0
g14096,0,3
g14097,168,190
g14098,142,171
g14099,0,0
g14100,77,125
g14101,1,2
g14102,1,0
g14103,17,21
g14104,63,84
g14105,2,2
g14106,5,14
g14107,369,437
g14108,21,31
g14109,177,233
g14110,5,8
g14111,1,0
g14112,467,509
g14113,2675,2951
g14114,702,786
g14115,188,143
g14116,151,207
g14117,1,2
g14118,0,0
g14119,0,0
g14120,0,0
g14121,0,0
g14122,0,0
g14123,0,0
g14124,0,0
g14125,732,882
g14126,756,1159
g14127,27,29
g14128,92,198
g14129,1,1
g14130,3,1
g14131,42,63
g14132,389,510
g14133,1,0
g14134,2,4
g14135,5,11
g14136,0,1
g14137,122,154
g14138,21,19
g14139,141,198
g14140,130,202
g14141,84,86
g14142,1106,1285
g14143,586,757
g14144,988,1111
g14145,10,15
g14146,10,24
g14147,61,92
g14148,640,895
g14149,429,542
g14150,4,13
g14151,0,0
g14152,0,0
g14153,0,0
g14154,0,0
g14155,0,1
g14156,0,0
g14157,0,0
g14158,0,1
g14159,0,0
g14160,1,0
g14161,1,4
g14162,23,56
g14163,2215,2860
g14164,133,178
g14165,889,1156
g14166,33,39
g14167,405,578
g14168,1418,1563
g14169,14,24
g14170,7,23
g14171,61,80
g14172,23,27
g14173,498,599
g14174,93,137
g14175,54,94
g14176,192,189
g14177,1281,1599
g14178,0,2
g14179,74,125
g14180,400,526
g14181,1021,1092
g14182,728,1035
g14183,54,72
g14184,956,1189
g14185,641,871
g14186,403,483
g14187,129,186
g14188,2145,2768
g14189,2,1
g14190,0,0
g14191,1,4
g14192,0,1
g14193,1,0
g14194,0,2
g14195,1,0
g14196,0,0
g14197,0,0
g14198,0,0
g14199,1,0
g14200,1,1
g14201,3,3
g14202,1,0
g14203,1,1
g14204,129,108
g14205,152,182
g14206,665,812
g14207,50,69
g14208,9,14
g14209,17,25
g14210,227,277
g14211,171,213
g14212,60,81
g14213,9,7
g14214,1266,1564
g14215,0,1
g14216,3008,3239
g14217,814,1038
g14218,10,7
g14219,97,112
g14220,1,2
g14221,1629,1980
g14222,1467,2004
g14223,725,842
g14224,364,527
g14225,0,2
g14226,708,1005
g14227,631,900
g14228,243,381
g14229,235,298
g14230,9,17
g14231,181,204
g14232,631,733
g14233,1,1
g14234,2001,2417
g14235,289,329
g14236,54,57
g14237,528,756
g14238,148,208
g14239,818,936
g14240,9,19
g14241,377,463
g14242,45,91
g14243,1027,1262
g14244,9,22
g14245,1157,1445
g14246,3,4
g14247,25,32
g14248,1129,1382
g14249,1201,1394
g14250,269,290
g14251,604,730
g14252,4624,5179
g14253,714,866
g14254,785,783
g14255,80,93
g14256,660,839
g14257,1151,1535
g14258,479,573
g14259,1,10
g14260,735,1114
g14261,7,13
g14262,1157,1297
g14263,69,76
g14264,333,392
g14265,104,117
g14266,20,28
g14267,631,710
g14268,308,387
g14269,737,953
g14270,240,285
g14271,1429,1925
g14272,0,1
g14273,309,381
g14274,0,1
g14275,450,505
g14276,1,4
g14277,126,149
g14278,3484,4092
g14279,764,885
g14280,0,3
g14281,295,377
g14282,974,1129
g14283,0,0
g14284,571,799
g14285,8476,11768
g14286,742,852
g14287,453,632
g14288,481,619
g14289,527,754
g14290,8,7
g14291,605,635
g14292,220,241
g14293,1,0
g14294,0,2
g14295,58,104
g14296,307,298
g14297,2280,4482
g14298,1624,1912
g14299,2,1
g14300,34,24
g14301,133,156
g14302,118,188
g14303,212,214
g14304,10,1
g14305,223,249
g14306,297,383
g14307,254,340
g14308,0,0
g14309,0,0
g14310,0,2
g14311,168,263
g14312,2042,2982
g14313,116,137
g14314,2081,2436
g14315,573,712
g14316,31,19
g14317,780,866
g14318,207,240
g14319,2559,3394
g14320,0,0
g14321,439,618
g14322,2,1
g14323,17,35
g14324,0,0
g14325,3378,3891
g14326,175,269
g14327,14,36
g14328,0,1
g14329,196,241
g14330,42,49
g14331,150,156
g14332,0,0
g14333,1,5
g14334,32,62
g14335,352,417
g14336,62,75
g14337,429,618
g14338,163,203
g14339,7,7
g14340,0,5
g14341,0,0
g14342,5,43
g14343,834,980
g14344,2368,3247
g14345,172,220
g14346,126,165
g14347,690,778
g14348,37,41
g14349,91,99
g14350,2,3
g14351,0,1
g14352,27,30
g14353,1317,2071
g14354,16,21
g14355,466,645
g14356,726,936
g14357,44,49
g14358,6,7
g14359,4,2
g14360,0,0
g14361,0,7
g14362,0,0
g14363,0,0
g14364,0,0
g14365,0,0
g14366,0,0
g14367,0,0
g14368,2,2
g14369,1326,1563
g14370,93,108
g14371,571,692
g14372,421,572
g14373,8,16
g14374,92,131
g14375,404,542
g14376,36,108
g14377,0,0
g14378,1,0
g14379,0,0
g14380,1,0
g14381,0,0
g14382,0,0
g14383,0,0
g14384,0,0
g14385,0,0
g14386,2,1
g14387,0,0
g14388,0,0
g14389,1,0
g14390,253,312
g14391,768,991
g14392,2128,2957
g14393,279,326
g14394,172,158
g14395,65,116
g14396,137,215
g14397,1,10
g14398,61,101
g14399,1359,1781
g14400,464,554
g14401,613,729
g14402,823,931
g14403,36,47
g14404,70,126
g14405,294,457
g14406,867,1000
g14407,32,55
g14408,0,0
g14409,73,84
g14410,14,23
g14411,415,506
g14412,861,1043
g14413,41,71
g14414,823,1041
g14415,1,3
g14416,17,35
g14417,164,223
g14418,157,195
g14419,198,309
g14420,858,1156
g14421,885,1134
g14422,3749,4399
g14423,0,0
g14424,2,2
g14425,579,603
g14426,88,75
g14427,713,952
g14428,1598,2039
g14429,625,1011
g14430,837,896
g14431,399,564
g14432,418,467
g14433,7,12
g14434,280,435
g14435,306,411
g14436,778,902
g14437,470,606
g14438,237,288
g14439,809,1108
g14440,110,206
g14441,47,73
g14442,343,401
g14443,143,148
g14444,0,0
g14445,775,947
g14446,56,71
g14447,58,73
g14448,1,1
g14449,1482,1784
g14450,264,321
g14451,172,172
g14452,0,3
g14453,140,158
g14454,7,10
g14455,2580,3317
g14456,10,11
g14457,56,50
g14458,368,448
g14459,0,0
g14460,0,0
g14461,1415,1764
g14462,11,5
g14463,19,13
g14464,417,525
g14465,4,2
g14466,23,33
g14467,3,4
g14468,1,2
g14469,162,178
g14470,17,8
g14471,0,1
g14472,308,421
g14473,0,1
g14474,50,65
g14475,2,0
g14476,159,210
g14477,567,618
g14478,422,490
g14479,8,27
g14480,705,912
g14481,49,35
g14482,2,0
g14483,30,35
g14484,436,452
g14485,10,10
g14486,677,771
g14487,140,205
g14488,249,356
g14489,1,2
g14490,0,0
g14491,0,0
g14492,0,1
g14493,1,3
g14494,3,1
g14495,283,383
g14496,0,0
g14497,0,3
g14498,235,271
g14499,598,761
g14500,2,0
g14501,1242,1463
g14502,1037,1244
g14503,535,669
g14504,0,1
g14505,233,313
g14506,0,0
g14507,1,1
g14508,536,659
g14509,20702,26831
g14510,960,1123
g14511,1212,1296
g14512,19,10
g14513,668,699
g14514,717,812
g14515,6,7
g14516,185,185
g14517,1,2
g14518,3,2
g14519,20,52
g14520,8,11
g14521,0,0
g14522,0,0
g14523,0,0
g14524,0,0
g14525,0,0
g14526,0,0
g14527,0,0
g14528,0,0
g14529,0,0
g14530,0,0
g14531,0,0
g14532,0,0
g14533,0,0
g14534,1,0
g14535,0,0
g14536,0,0
g14537,0,0
g14538,0,0
g14539,0,0
g14540,0,1
g14541,18,23
g14542,5,7
g14543,0,0
g14544,0,0
g14545,1,2
g14546,70,95
g14547,32,50
g14548,1,1
g14549,3,11
g14550,68,77
g14551,0,4
g14552,58,104
g14553,170,262
g14554,55,61
g14555,312,404
g14556,27,56
g14557,151,211
g14558,102,98
g14559,9,8
g14560,0,1
g14561,442,618
g14562,289,332
g14563,40,52
g14564,1300,1644
g14565,1443,1728
g14566,651,929
g14567,192,228
g14568,22,21
g14569,547,733
g14570,142,200
g14571,701,758
g14572,1217,1204
g14573,21,21
g14574,356,468
g14575,14,11
g14576,0,6
g14577,1,1
g14578,19,26
g14579,85,120
g14580,1,0
g14581,0,0
g14582,18,27
g14583,13,29
g14584,231,263
g14585,1222,1402
g14586,4336,5214
g14587,68,109
g14588,2329,2980
g14589,373,438
g14590,18,28
g14591,2,10
g14592,1,0
g14593,121,178
g14594,0,1
g14595,603,724
g14596,5,3
g14597,111,157
g14598,1470,1671
g14599,138,158
g14600,214,364
g14601,526,764
g14602,377,587
g14603,258,329
g14604,1,3
g14605,2,2
g14606,0,0
g14607,171,244
g14608,349,389
g14609,565,902
g14610,1141,1748
g14611,697,838
g14612,251,355
g14613,752,818
g14614,478,582
g14615,131,188
g14616,247,364
g14617,2,3
g14618,1047,1093
g14619,2284,2955
g14620,288,355
g14621,103,119
g14622,1165,1436
g14623,300,493
g14624,1098,1494
g14625,182,280
g14626,123,187
g14627,319,406
g14628,2,1
g14629,395,490
g14630,838,960
g14631,397,546
g14632,451,517
g14633,0,0
g14634,1,3
g14635,17,43
g14636,4,18
g14637,40,44
g14638,2742,3090
g14639,376,391
g14640,1,1
g14641,1797,2573
g14642,619,773
g14643,6,10
g14644,1,1
g14645,0,0
g14646,0,1
g14647,2,0
g14648,2428,4359
g14649,217,348
g14650,157,203
g14651,17,17
g14652,180,317
g14653,0,1
g14654,507,767
g14655,13,11
g14656,2059,2665
g14657,469,594
g14658,325,920
g14659,426,1021
g14660,25,28
g14661,0,1
g14662,0,0
g14663,152,126
g14664,0,0
g14665,602,812
g14666,2,1
g14667,70,70
g14668,10,8
g14669,258,345
g14670,0,0
g14671,215,288
g14672,22,45
g14673,3,6
g14674,0,0
g14675,518,717
g14676,194,282
g14677,37,39
g14678,111,94
g14679,1,1
g14680,545,635
g14681,297,348
g14682,184,231
g14683,0,0
g14684,0,0
g14685,0,0
g14686,0,1
g14687,0,0
g14688,0,0
g14689,1453,1917
g14690,28,57
g14691,340,430
g14692,2,0
g14693,0,0
g14694,129,226
g14695,73,114
g14696,0,0
g14697,0,0
g14698,520,641
g14699,408,536
g14700,993,1259
g14701,1,3
g14702,290,332
g14703,9,19
g14704,1,0
g14705,329,322
g14706,0,0
g14707,2,1
g14708,94,120
g14709,307,328
g14710,385,469
g14711,247,344
g14712,500,695
g14713,5,11
g14714,4,4
g14715,1550,1789
g14716,1,0
g14717,63,115
g14718,355,510
g14719,0,1
g14720,562,598
g14721,1,0
g14722,94,141
g14723,31,39
g14724,9,3
g14725,9,23
