,het_E14.5_f5,het_E14.5_f4
g01697,366,314
g01698,105,116
g01699,2,2
g01700,0,0
g01701,311,457
g01702,4,6
g01703,260,279
g01704,486,559
g01705,274,240
g01706,2,4
g01707,1953,1631
g01708,7,20
g01709,0,1
g01710,8,16
g01711,0,0
g01712,170,193
g01713,595,728
g01714,43,48
g01715,27,0
g01716,473,457
g01717,66,73
g01718,5,13
g01719,1265,1299
g01720,0,0
g01721,146,241
g01722,915,1099
g01723,33,65
g01724,214,308
g01725,14,22
g01726,118,126
g01727,251,270
g01728,145,182
g01729,1022,1547
g01730,3661,5528
g01731,1,1
g01732,1,1
g01733,129,157
g01734,136,140
g01735,282,179
g01736,0,1
g01737,342,410
g01738,0,0
g01739,95,73
g01740,923,1020
g01741,25,23
g01742,51,59
g01743,79,152
g01744,388,432
g01745,4,9
g01746,17,35
g01747,576,1069
g01748,0,0
g01749,1341,1625
g01750,116,171
g01751,6,4
g01752,9,14
g01753,4,1
g01754,0,0
g01755,0,0
g01756,0,0
g01757,327,259
g01758,3,29
g01759,160,199
g01760,427,529
g01761,0,1
g01762,631,797
g01763,0,1
g01764,0,1
g01765,326,433
g01766,54,87
g01767,377,403
g01768,7,11
g01769,47,85
g01770,0,0
g01771,16,31
g01772,191,204
g01773,384,431
g01774,31,28
g01775,178,254
g01776,431,516
g01777,1,1
g01778,214,241
g01779,80,88
g01780,2161,2064
g01781,314,296
g01782,1,0
g01783,2,1
g01784,390,509
g01785,2137,3028
g01786,10,8
g01787,871,2098
g01788,55,90
g01789,163,230
g01790,0,0
g01791,0,0
g01792,0,0
g01793,4,8
g01794,653,910
g01795,1416,1565
g01796,3788,4386
g01797,76,71
g01798,58,47
g01799,0,0
g01800,177,195
g01801,383,482
g01802,346,431
g01803,1929,2007
g01804,0,4
g01805,14,15
g01806,845,1045
g01807,1034,1317
g01808,349,393
g01809,73,75
g01810,465,496
g01811,445,476
g01812,209,199
g01813,974,2120
g01814,242,292
g01815,5397,6174
g01816,44,44
g01817,224,227
g01818,12,9
g01819,212,211
g01820,471,409
g01821,50,55
g01822,0,1
g01823,0,0
g01824,67,90
g01825,1291,1314
g01826,1,2
g01827,255,270
g01828,35,34
g01829,1,0
g01830,531,762
g01831,0,1
g01832,259,233
g01833,57,62
g01834,182,195
g01835,1,1
g01836,702,890
g01837,2077,2335
g01838,371,453
g01839,350,437
g01840,1274,1470
g01841,1,0
g01842,141,163
g01843,0,1
g01844,102,153
g01845,4,10
g01846,107,150
g01847,1,7
g01848,887,1209
g01849,12,6
g01850,22,13
g01851,346,401
g01852,49,79
g01853,495,597
g01854,157,118
g01855,522,651
g01856,1428,1582
g01857,268,337
g01858,1051,1256
g01859,16,21
g01860,1957,2177
g01861,5,10
g01862,808,890
g01863,170,217
g01864,243,302
g01865,1119,1255
g01866,687,682
g01867,9,10
g01868,1,0
g01869,0,0
g01870,188,192
g01871,71,86
g01872,571,675
g01873,36,67
g01874,377,430
g01875,42,74
g01876,88,163
g01877,34,58
g01878,98,224
g01879,2,8
g01880,0,0
g01881,1112,1186
g01882,2479,2814
g01883,35,63
g01884,25,30
g01885,767,973
g01886,3,1
g01887,45,35
g01888,104,105
g01889,690,549
g01890,0,0
g01891,0,0
g01892,9,7
g01893,853,654
g01894,473,518
g01895,48,56
g01896,863,982
g01897,1437,2082
g01898,880,999
g01899,35,42
g01900,78,91
g01901,72,83
g01902,160,220
g01903,3,6
g01904,682,721
g01905,0,1
g01906,479,573
g01907,435,405
g01908,212,299
g01909,330,397
g01910,0,0
g01911,0,0
g01912,0,0
g01913,1022,1379
g01914,0,1
g01915,34,64
g01916,125,221
g01917,0,1
g01918,203,472
g01919,63,63
g01920,596,723
g01921,1643,1955
g01922,62,90
g01923,0,1
g01924,1,6
g01925,0,1
g01926,519,615
g01927,662,511
g01928,171,296
g01929,6,20
g01930,46,87
g01931,0,3
g01932,122,89
g01933,1172,1268
g01934,121,120
g01935,179,119
g01936,53,47
g01937,0,0
g01938,36,44
g01939,623,709
g01940,30,28
g01941,1077,1201
g01942,248,164
g01943,893,526
g01944,110,180
g01945,6,7
g01946,0,5
g01947,1,3
g01948,239,248
g01949,0,0
g01950,0,1
g01951,638,1038
g01952,55,82
g01953,100,152
g01954,1109,1267
g01955,1026,1179
g01956,55,61
g01957,17,18
g01958,132,141
g01959,769,883
g01960,491,659
g01961,49,84
g01962,1,1
g01963,0,4
g01964,5211,4156
g01965,2477,2475
g01966,10469,10986
g01967,317,499
g01968,0,0
g01969,207,232
g01970,2257,2300
g01971,9,5
g01972,1318,1260
g01973,252,360
g01974,15,29
g01975,443,596
g01976,25,18
g01977,1163,1295
g01978,1738,1971
g01979,601,785
g01980,4,2
g01981,5,0
g01982,2,1
g01983,2,1
g01984,0,1
g01985,0,1
g01986,2,0
g01987,0,0
g01988,0,3
g01989,0,0
g01990,2,1
g01991,0,0
g01992,0,0
g01993,0,0
g01994,0,0
g01995,2,0
g01996,2,0
g01997,0,0
g01998,0,0
g01999,0,1
g02000,0,1
g02001,0,0
g02002,12,7
g02003,1,0
g02004,117,161
g02005,37,71
g02006,193,228
g02007,1783,2132
g02008,4,2
g02009,2,1
g02010,92,83
g02011,287,353
g02012,501,630
g02013,446,532
g02014,879,1112
g02015,940,1122
g02016,2005,2284
g02017,330,369
g02018,335,453
g02019,1,0
g02020,0,0
g02021,282,337
g02022,467,452
g02023,0,2
g02024,55,50
g02025,4,5
g02026,33,58
g02027,0,0
g02028,1,0
g02029,0,0
g02030,0,0
g02031,0,1
g02032,0,0
g02033,0,0
g02034,1,1
g02035,775,961
g02036,0,0
g02037,0,0
g02038,1,1
g02039,1,0
g02040,121,169
g02041,703,706
g02042,0,0
g02043,23,27
g02044,376,623
g02045,33,48
g02046,0,0
g02047,47,51
g02048,150,239
g02049,477,649
g02050,22,16
g02051,3849,4348
g02052,40,59
g02053,440,392
g02054,4,8
g02055,660,579
g02056,78,44
g02057,47,29
g02058,40,78
g02059,591,764
g02060,11,20
g02061,253,233
g02062,4218,3794
g02063,2129,3158
g02064,24,19
g02065,2,6
g02066,2,0
g02067,2,0
g02068,482,545
g02069,374,395
g02070,626,656
g02071,12,31
g02072,400,419
g02073,954,1169
g02074,41,54
g02075,1067,1475
g02076,1703,1728
g02077,320,445
g02078,181,211
g02079,647,691
g02080,337,433
g02081,345,382
g02082,809,964
g02083,379,605
g02084,1870,1917
g02085,774,725
g02086,1368,1401
g02087,559,903
g02088,34,43
g02089,258,328
g02090,895,1106
g02091,832,930
g02092,357,430
g02093,1700,2019
g02094,39,37
g02095,2738,3119
g02096,814,1688
g02097,249,297
g02098,26,23
g02099,71,44
g02100,89,87
g02101,8,10
g02102,512,544
g02103,466,508
g02104,454,627
g02105,454,626
g02106,1919,2205
g02107,6,11
g02108,9,33
g02109,545,697
g02110,237,220
g02111,640,754
g02112,95,103
g02113,64,68
g02114,457,400
g02115,1544,1934
g02116,881,965
g02117,1113,1322
g02118,617,762
g02119,88,119
g02120,2243,2808
g02121,478,480
g02122,334,399
g02123,361,338
g02124,9,9
g02125,61,94
g02126,402,480
g02127,19,17
g02128,17,35
g02129,9,7
g02130,538,646
g02131,20,6
g02132,457,569
g02133,1081,1516
g02134,140,183
g02135,143,150
g02136,131,362
g02137,456,717
g02138,1378,1673
g02139,950,1291
g02140,11,6
g02141,1222,1577
g02142,262,247
g02143,302,421
g02144,31660,37477
g02145,11,10
g02146,3297,3994
g02147,546,693
g02148,31,68
g02149,15,16
g02150,402,947
g02151,246,338
g02152,79,117
g02153,408,499
g02154,380,414
g02155,19,29
g02156,66,52
g02157,1149,1406
g02158,450,493
g02159,74,82
g02160,1,0
g02161,414,410
g02162,164,185
g02163,78,117
g02164,608,581
g02165,485,650
g02166,11,24
g02167,15,26
g02168,667,485
g02169,216,531
g02170,1240,1419
g02171,13,9
g02172,36,27
g02173,1181,1368
g02174,2928,3672
g02175,486,371
g02176,60,35
g02177,26,28
g02178,269,294
g02179,216,262
g02180,2,7
g02181,0,0
g02182,7,11
g02183,3,4
g02184,0,0
g02185,0,0
g02186,3,1
g02187,0,0
g02188,12,7
g02189,4,7
g02190,110,156
g02191,29,15
g02192,124,129
g02193,154,182
g02194,0,1
g02195,57,62
g02196,0,0
g02197,0,0
g02198,41,74
g02199,63,122
g02200,264,238
g02201,642,684
g02202,464,568
g02203,1,0
g02204,1311,1431
g02205,43,27
g02206,662,658
g02207,64,144
g02208,439,465
g02209,347,440
g02210,971,1190
g02211,557,581
g02212,61,110
g02213,602,876
g02214,1935,2209
g02215,0,0
g02216,122,156
g02217,23,43
g02218,551,649
g02219,82,151
g02220,0,4
g02221,501,619
g02222,13,21
g02223,815,844
g02224,140,166
g02225,325,324
g02226,221,284
g02227,0,0
g02228,0,0
g02229,4,2
g02230,701,811
g02231,699,812
g02232,9,4
g02233,1957,2233
g02234,65,48
g02235,252,266
g02236,193,306
g02237,4,4
g02238,1710,1689
g02239,1,3
g02240,0,0
g02241,0,0
g02242,36,23
g02243,8543,9070
g02244,31,48
g02245,226,472
g02246,20,46
g02247,0,0
g02248,0,0
g02249,0,0
g02250,19,44
g02251,0,0
g02252,2747,2658
g02253,18,22
g02254,0,2
g02255,35,44
g02256,231,225
g02257,13,22
g02258,166,207
g02259,133,186
g02260,37,23
g02261,435,563
g02262,19,19
g02263,208,245
g02264,1659,2074
g02265,1,2
g02266,3,7
g02267,472,517
g02268,1016,1125
g02269,5,2
g02270,64,178
g02271,451,471
g02272,0,0
g02273,7,5
g02274,731,928
g02275,89,160
g02276,653,799
g02277,225,421
g02278,0,0
g02279,1276,1317
g02280,634,730
g02281,2249,2550
g02282,733,749
g02283,4645,5212
g02284,42,41
g02285,0,0
g02286,232,435
g02287,1,3
g02288,1,1
g02289,0,0
g02290,373,455
g02291,5,1
g02292,20,34
g02293,780,1275
g02294,1,5
g02295,739,667
g02296,2,2
g02297,1316,1382
g02298,71,60
g02299,3,2
g02300,75,98
g02301,470,539
g02302,265,304
g02303,112,102
g02304,1,0
g02305,3,5
g02306,17,20
g02307,1110,1301
g02308,0,0
g02309,3,2
g02310,701,982
g02311,219,229
g02312,271,243
g02313,212,286
g02314,160,216
g02315,0,0
g02316,271,279
g02317,78,103
g02318,492,586
g02319,368,562
g02320,83,75
g02321,0,1
g02322,157,220
g02323,0,0
g02324,305,420
g02325,255,335
g02326,1379,1755
g02327,2,1
g02328,1008,1223
g02329,0,0
g02330,857,668
g02331,1,0
g02332,0,0
g02333,4194,3920
g02334,3433,3121
g02335,1,4
g02336,416,71
g02337,315,375
g02338,24,35
g02339,0,0
g02340,0,0
g02341,1,0
g02342,2450,2989
g02343,182,207
g02344,338,375
g02345,69,59
g02346,1079,1083
g02347,0,0
g02348,1,0
g02349,0,1
g02350,810,669
g02351,0,0
g02352,0,0
g02353,0,0
g02354,0,0
g02355,0,0
g02356,0,0
g02357,621,548
g02358,358,339
g02359,99,140
g02360,0,0
g02361,59,163
g02362,0,0
g02363,13,16
g02364,131,122
g02365,19,32
g02366,14,29
g02367,92,229
g02368,0,0
g02369,0,0
g02370,0,0
g02371,0,0
g02372,0,0
g02373,974,712
g02374,87,78
g02375,99,139
g02376,258,280
g02377,1,0
g02378,46,86
g02379,364,834
g02380,44,42
g02381,256,431
g02382,162,167
g02383,29,28
g02384,42,24
g02385,44,37
g02386,1802,2322
g02387,67,100
g02388,387,761
g02389,3,7
g02390,1050,1608
g02391,3,7
g02392,323,251
g02393,0,0
g02394,553,809
g02395,744,1001
g02396,1,0
g02397,1087,1512
g02398,59,93
g02399,1941,1668
g02400,14,21
g02401,159,159
g02402,0,0
g02403,4,7
g02404,580,756
g02405,107,116
g02406,0,0
g02407,0,0
g02408,0,0
g02409,4,1
g02410,108,180
g02411,0,0
g02412,2697,3383
g02413,154,167
g02414,2,5
g02415,21,13
g02416,356,252
g02417,1,0
g02418,319,434
g02419,9,1
g02420,265,304
g02421,197,233
g02422,1656,1750
g02423,224,240
g02424,54,61
g02425,9,5
g02426,9,27
g02427,140,372
g02428,11,30
g02429,355,434
g02430,206,259
g02431,55,92
g02432,15,9
g02433,1774,2052
g02434,59,88
g02435,1,0
g02436,3,7
g02437,328,416
g02438,31,23
g02439,0,0
g02440,0,1
g02441,10,21
g02442,0,2
g02443,1,2
g02444,1026,1350
g02445,3044,3817
g02446,555,519
g02447,563,656
g02448,0,0
g02449,154,182
g02450,2,0
g02451,3383,4126
g02452,584,482
g02453,680,780
g02454,134,142
g02455,862,935
g02456,509,547
g02457,754,862
g02458,2,0
g02459,302,341
g02460,0,0
g02461,0,0
g02462,0,0
g02463,0,0
g02464,0,0
g02465,0,0
g02466,0,0
g02467,0,0
g02468,0,2
g02469,398,477
g02470,1,1
g02471,1,0
g02472,0,0
g02473,2797,3279
g02474,1,4
g02475,328,460
g02476,10,26
g02477,221,255
g02478,62,44
g02479,179,252
g02480,27,29
g02481,34,43
g02482,782,593
g02483,45,43
g02484,34,29
g02485,5,0
g02486,4,0
g02487,1,3
g02488,564,573
g02489,40,54
g02490,491,606
g02491,336,292
g02492,0,2
g02493,213,467
g02494,1183,1111
g02495,441,491
g02496,483,518
g02497,1093,1148
g02498,11,5
g02499,30,38
g02500,511,507
g02501,2,2
g02502,9,14
g02503,305,302
g02504,0,0
g02505,42,37
g02506,2,0
g02507,262,445
g02508,3,4
g02509,1556,1879
g02510,1037,1438
g02511,1,0
g02512,241,435
g02513,0,1
g02514,0,1
g02515,67,105
g02516,1255,985
g02517,73,82
g02518,2419,2261
g02519,0,0
g02520,162,157
g02521,200,412
g02522,218,265
g02523,15,11
g02524,174,172
g02525,16,18
g02526,214,341
g02527,3624,3711
g02528,824,873
g02529,31,41
g02530,365,850
g02531,1397,1967
g02532,167,273
g02533,11,12
g02534,1090,1149
g02535,1351,1782
g02536,86,73
g02537,430,453
g02538,1455,3353
g02539,1510,2212
g02540,317,277
g02541,140,170
g02542,891,1138
g02543,28,26
g02544,701,499
g02545,0,0
g02546,0,1
g02547,635,617
g02548,174,244
g02549,116,109
g02550,741,678
g02551,66,64
g02552,4578,4339
g02553,447,433
g02554,597,657
g02555,5,7
g02556,244,254
g02557,19,36
g02558,138,1
g02559,236,251
g02560,19,32
g02561,5,13
g02562,7,3
g02563,1,0
g02564,0,0
g02565,1,0
g02566,1,0
g02567,0,0
g02568,26,25
g02569,0,0
g02570,371,486
g02571,823,942
g02572,624,703
g02573,324,325
g02574,10793,13546
g02575,3,5
g02576,748,779
g02577,1099,896
g02578,23,32
g02579,152,171
g02580,12,5
g02581,611,755
g02582,4,6
g02583,2,4
g02584,269,296
g02585,2,2
g02586,722,696
g02587,715,827
g02588,2809,3195
g02589,130,180
g02590,560,581
g02591,10,16
g02592,333,397
g02593,810,1017
g02594,3231,3988
g02595,817,1186
g02596,218,216
g02597,32,56
g02598,1228,1477
g02599,148,193
g02600,2562,3213
g02601,1768,1724
g02602,837,875
g02603,1,0
g02604,2642,2610
g02605,98,154
g02606,249,264
g02607,564,768
g02608,860,916
g02609,102,61
g02610,256,252
g02611,360,399
g02612,129,135
g02613,345,372
g02614,915,1099
g02615,299,323
g02616,98,116
g02617,270,302
g02618,904,769
g02619,34,42
g02620,396,511
g02621,269,391
g02622,0,0
g02623,0,0
g02624,0,0
g02625,0,0
g02626,0,0
g02627,0,0
g02628,0,0
g02629,0,0
g02630,1,0
g02631,0,0
g02632,0,0
g02633,0,0
g02634,0,0
g02635,0,0
g02636,0,0
g02637,0,0
g02638,0,0
g02639,0,0
g02640,0,0
g02641,0,0
g02642,0,0
g02643,0,0
g02644,0,0
g02645,0,0
g02646,0,0
g02647,0,0
g02648,0,0
g02649,0,0
g02650,0,0
g02651,0,1
g02652,0,0
g02653,0,0
g02654,1,0
g02655,0,0
g02656,0,0
g02657,0,0
g02658,0,0
g02659,0,1
g02660,0,0
g02661,0,0
g02662,0,0
g02663,0,0
g02664,0,0
g02665,0,0
g02666,0,1
g02667,0,0
g02668,0,0
g02669,0,0
g02670,0,0
g02671,0,0
g02672,0,0
g02673,0,0
g02674,0,0
g02675,0,0
g02676,1,0
g02677,0,0
g02678,0,0
g02679,0,0
g02680,0,0
g02681,0,0
g02682,10,21
g02683,13,16
g02684,0,2
g02685,1,0
g02686,0,0
g02687,4,10
g02688,0,1
g02689,124,178
g02690,215,273
g02691,956,1004
g02692,646,806
g02693,636,805
g02694,162,216
g02695,24,49
g02696,132,172
g02697,1248,1702
g02698,484,516
g02699,67,97
g02700,10,19
g02701,14,14
g02702,420,463
g02703,750,817
g02704,2351,2814
g02705,1092,1237
g02706,52,126
g02707,8,8
g02708,173,210
g02709,47,68
g02710,135,179
g02711,404,374
g02712,77,61
g02713,763,938
g02714,32,32
g02715,1,1
g02716,5,0
g02717,0,0
g02718,46,48
g02719,57,83
g02720,374,473
g02721,14,11
g02722,351,475
g02723,1759,1724
g02724,327,383
g02725,87,86
g02726,3,1
g02727,8,10
g02728,2,2
g02729,1381,1765
g02730,1,2
g02731,557,556
g02732,967,1223
g02733,158,202
g02734,6,14
g02735,1491,1965
g02736,392,558
g02737,493,632
g02738,69,137
g02739,951,1191
g02740,29,29
g02741,356,319
g02742,33,40
g02743,3990,4758
g02744,193,233
g02745,118,163
g02746,737,782
g02747,295,297
g02748,1106,1257
g02749,450,479
g02750,1,0
g02751,1,1
g02752,401,553
g02753,555,725
g02754,124,124
g02755,740,880
g02756,428,541
g02757,105,88
g02758,695,611
g02759,598,666
g02760,3,9
g02761,11,20
g02762,1253,1525
g02763,286,595
g02764,104,122
g02765,989,1147
g02766,4,8
g02767,5,5
g02768,725,718
g02769,62,79
g02770,632,659
g02771,1992,2077
g02772,384,462
g02773,360,403
g02774,966,1260
g02775,1960,2178
g02776,54,43
g02777,10,4
g02778,57,58
g02779,447,607
g02780,257,503
g02781,458,454
g02782,8,6
g02783,1,0
g02784,5,9
g02785,57,102
g02786,0,0
g02787,1,3
g02788,756,1553
g02789,0,1
g02790,16,13
g02791,2057,1970
g02792,0,0
g02793,2157,1816
g02794,4,8
g02795,264,305
g02796,0,0
g02797,8,7
g02798,18,29
g02799,8,12
g02800,74,141
g02801,15,39
g02802,8,8
g02803,1,3
g02804,105,91
g02805,457,532
g02806,116,224
g02807,8,8
g02808,18525,19103
g02809,263,299
g02810,12,13
g02811,0,0
g02812,0,0
g02813,145,263
g02814,22,17
g02815,2,0
g02816,1678,1538
g02817,162,187
g02818,44,43
g02819,39,30
g02820,111,162
g02821,258,442
g02822,802,997
g02823,352,438
g02824,195,253
g02825,292,404
g02826,182,228
g02827,0,1
g02828,1553,2514
g02829,57,94
g02830,0,1
g02831,0,0
g02832,203,204
g02833,959,1012
g02834,1367,1457
g02835,950,1042
g02836,604,989
g02837,587,512
g02838,588,809
g02839,495,593
g02840,683,923
g02841,696,770
g02842,822,943
g02843,3,2
g02844,0,0
g02845,1488,2029
g02846,117,158
g02847,5,0
g02848,909,1201
g02849,75,114
g02850,134,158
g02851,272,369
g02852,232,271
g02853,2252,2729
g02854,28,40
g02855,9,9
g02856,3197,3941
g02857,2884,3426
g02858,1060,1280
g02859,133,141
g02860,0,1
g02861,5,2
g02862,473,870
g02863,373,410
g02864,398,466
g02865,43,39
g02866,363,411
g02867,0,1
g02868,706,681
g02869,1,3
g02870,0,0
g02871,0,0
g02872,36,39
g02873,152,171
g02874,117,128
g02875,0,3
g02876,87,178
g02877,2,0
g02878,0,0
g02879,0,0
g02880,0,0
g02881,260,206
g02882,441,598
g02883,1269,1541
g02884,328,489
g02885,1943,2487
g02886,91,127
g02887,371,386
g02888,41,30
g02889,4,6
g02890,3028,4393
g02891,263,439
g02892,13,24
g02893,9167,12087
g02894,3,3
g02895,27,58
g02896,2083,2513
g02897,26,35
g02898,185,181
g02899,272,270
g02900,40,69
g02901,109,90
g02902,553,739
g02903,267,464
g02904,5,4
g02905,1534,3745
g02906,460,1185
g02907,5,13
g02908,7,5
g02909,115,128
g02910,929,903
g02911,223,243
g02912,303,341
g02913,3551,2840
g02914,1889,1443
g02915,3554,2845
g02916,2,2
g02917,2314,1753
g02918,2,2
g02919,1407,1197
g02920,984,1063
g02921,7,7
g02922,255,268
g02923,1392,1741
g02924,1,0
g02925,85,81
g02926,2959,3411
g02927,34,50
g02928,61,164
g02929,218,337
g02930,583,219
g02931,23,41
g02932,138,305
g02933,18,9
g02934,80,85
g02935,0,0
g02936,163,125
g02937,83,110
g02938,281,313
g02939,650,538
g02940,1,1
g02941,2053,2632
g02942,1,0
g02943,60,175
g02944,963,1100
g02945,145,164
g02946,13,15
g02947,424,545
g02948,8,11
g02949,497,532
g02950,586,661
g02951,335,408
g02952,770,962
g02953,200,441
g02954,41,57
g02955,0,0
g02956,156,308
g02957,2,4
g02958,153,112
g02959,0,0
g02960,161,174
g02961,564,692
g02962,214,250
g02963,132,129
g02964,0,1
g02965,467,513
g02966,324,468
g02967,20,41
g02968,1,0
g02969,171,216
g02970,1438,1858
g02971,1076,1388
g02972,0,0
g02973,0,0
g02974,1171,1358
g02975,428,607
g02976,160,213
g02977,11,12
g02978,1168,1533
g02979,85,73
g02980,794,1158
g02981,34,35
g02982,6,5
g02983,1,1
g02984,0,1
g02985,159,197
g02986,4,8
g02987,0,0
g02988,1,0
g02989,1,0
g02990,2,0
g02991,0,0
g02992,0,0
g02993,1,1
g02994,11,13
g02995,7,6
g02996,248,263
g02997,6319,7412
g02998,11424,13467
g02999,45,45
g03000,5,9
g03001,826,1019
g03002,11,15
g03003,9,7
g03004,61,56
g03005,4,0
g03006,0,0
g03007,5,5
g03008,0,0
g03009,0,0
g03010,1,0
g03011,0,0
g03012,4,6
g03013,1,0
g03014,0,0
g03015,0,0
g03016,35,22
g03017,925,1131
g03018,771,1034
g03019,0,1
g03020,0,0
g03021,0,0
g03022,1,0
g03023,0,0
g03024,0,0
g03025,0,0
g03026,0,0
g03027,0,0
g03028,0,0
g03029,0,0
g03030,0,0
g03031,0,0
g03032,0,0
g03033,0,0
g03034,240,233
g03035,1,7
g03036,659,693
g03037,2,3
g03038,329,288
g03039,885,1238
g03040,35,66
g03041,558,672
g03042,1,1
g03043,1236,1461
g03044,97,150
g03045,1760,2399
g03046,334,345
g03047,10,13
g03048,460,395
g03049,6018,7212
g03050,0,2
g03051,5909,6835
g03052,274,332
g03053,540,557
g03054,1108,1124
g03055,19,19
g03056,1,2
g03057,116,114
g03058,139,198
g03059,17,26
g03060,0,0
g03061,1,0
g03062,0,0
g03063,0,0
g03064,0,0
g03065,0,0
g03066,77,67
g03067,0,0
g03068,0,3
g03069,1,2
g03070,679,782
g03071,744,624
g03072,189,232
g03073,5343,6353
g03074,457,556
g03075,446,512
g03076,440,566
g03077,72,81
g03078,95,131
g03079,472,471
g03080,345,473
g03081,170,218
g03082,115,85
g03083,584,630
g03084,603,744
g03085,145,180
g03086,3229,4319
g03087,4,2
g03088,1,1
g03089,1,6
g03090,0,0
g03091,1618,2233
g03092,59,46
g03093,7,3
g03094,2241,2336
g03095,1709,1824
g03096,44,67
g03097,0,0
g03098,2555,3459
g03099,20,21
g03100,3924,4745
g03101,7,4
g03102,385,220
g03103,9,19
g03104,0,2
g03105,70,58
g03106,1,0
g03107,5,5
g03108,0,0
g03109,1942,1952
g03110,6,12
g03111,1339,1882
g03112,2,5
g03113,3,0
g03114,672,672
g03115,0,1
g03116,161,117
g03117,1,3
g03118,129,164
g03119,54,45
g03120,45,29
g03121,413,429
g03122,686,703
g03123,0,0
g03124,0,0
g03125,0,1
g03126,136,281
g03127,14,57
g03128,0,1
g03129,652,748
g03130,1288,1636
g03131,846,1108
g03132,0,0
g03133,43,42
g03134,1026,1424
g03135,200,174
g03136,247,225
g03137,5228,5779
g03138,102,85
g03139,10,15
g03140,487,501
g03141,0,1
g03142,7,5
g03143,0,1
g03144,0,0
g03145,240,324
g03146,367,336
g03147,5372,5602
g03148,14130,14787
g03149,441,474
g03150,2038,2406
g03151,3,10
g03152,14,38
g03153,3,5
g03154,303,640
g03155,624,815
g03156,903,1070
g03157,459,497
g03158,6,4
g03159,236,334
g03160,33,86
g03161,1426,1592
g03162,37,54
g03163,0,0
g03164,587,699
g03165,822,963
g03166,102,113
g03167,8,2
g03168,59,51
g03169,49,53
g03170,6,3
g03171,331,395
g03172,552,618
g03173,420,561
g03174,0,0
g03175,0,1
g03176,0,0
g03177,0,0
g03178,0,0
g03179,0,0
g03180,0,0
g03181,0,0
g03182,0,0
g03183,0,0
g03184,0,0
g03185,0,0
g03186,0,0
g03187,0,0
g03188,0,0
g03189,0,0
g03190,2,2
g03191,0,0
g03192,0,0
g03193,0,0
g03194,0,1
g03195,0,0
g03196,0,0
g03197,0,0
g03198,0,0
g03199,1,3
g03200,0,0
g03201,0,0
g03202,0,0
g03203,239,324
g03204,152,227
g03205,252,258
g03206,0,1
g03207,2754,4242
g03208,530,747
g03209,233,296
g03210,2839,3333
g03211,26,40
g03212,45,48
g03213,352,446
g03214,652,672
g03215,2,3
g03216,102,128
g03217,10,9
g03218,4,12
g03219,313,420
g03220,212,234
g03221,260,337
g03222,169,177
g03223,2235,2496
g03224,41,29
g03225,119,127
g03226,3,0
g03227,1204,2107
g03228,466,527
g03229,112,212
g03230,499,504
g03231,258,307
g03232,4,7
g03233,0,0
g03234,0,0
g03235,0,0
g03236,2602,3193
g03237,28,34
g03238,4,20
g03239,501,533
g03240,127,183
g03241,997,1283
g03242,175,254
g03243,4,7
g03244,329,370
g03245,13,8
g03246,19,22
g03247,825,1012
g03248,36,42
g03249,990,1065
g03250,895,1183
g03251,27,25
g03252,266,332
g03253,633,642
g03254,713,861
g03255,16,21
g03256,931,949
g03257,0,0
g03258,934,1005
g03259,1530,1754
g03260,205,230
g03261,0,1
g03262,348,407
g03263,539,638
g03264,304,358
g03265,0,0
g03266,195,188
g03267,476,505
g03268,538,579
g03269,20,25
g03270,326,242
g03271,34,95
g03272,10,12
g03273,4337,5995
g03274,4,1
g03275,416,457
g03276,70,84
g03277,0,0
g03278,10,16
g03279,1,0
g03280,79,250
g03281,2425,2329
g03282,795,789
g03283,2,6
g03284,117,135
g03285,687,866
g03286,57,71
g03287,14,11
g03288,95,86
g03289,120,167
g03290,1328,1919
g03291,438,471
g03292,382,439
g03293,45,36
g03294,86,82
g03295,56,73
g03296,376,504
g03297,3151,3648
g03298,80,69
g03299,182,279
g03300,8,13
g03301,1432,1414
g03302,1429,1410
g03303,112,181
g03304,23,31
g03305,354,414
g03306,14,6
g03307,7,19
g03308,3,7
g03309,251,287
g03310,228,194
g03311,265,339
g03312,196,243
g03313,325,308
g03314,11,8
g03315,245,270
g03316,4,3
g03317,1,0
g03318,1302,979
