,mut_E16.5_f4,mut_E16.5_f5
g15258,89425,61461
g15259,239,119
g15260,146,153
g15261,0,1
g15262,1682,1665
g15263,2158,1559
g15264,1,0
g15265,0,0
g15266,0,0
g15267,0,1
g15268,0,0
g15269,0,1
g15270,0,0
g15271,0,0
g15272,69,77
g15273,4549,3600
g15274,12,13
g15275,193,124
g15276,4,1
g15277,0,1
g15278,23,28
g15279,5,5
g15280,726,546
g15281,3,1
g15282,31,43
g15283,1122,818
g15284,4,0
g15285,2078,1366
g15286,24,1
g15287,19,8
g15288,604,516
g15289,645,675
g15290,2018,1599
g15291,158,159
g15292,418,352
g15293,153,116
g15294,1222,1057
g15295,144,143
g15296,639,491
g15297,11,13
g15298,2304,1715
g15299,694,517
g15300,732,516
g15301,244,133
g15302,201,172
g15303,7,1
g15304,57,50
g15305,1,2
g15306,345,275
g15307,2017,1606
g15308,76,92
g15309,169,214
g15310,1756,1454
g15311,24,21
g15312,1256,765
g15313,417,352
g15314,1165,978
g15315,1275,743
g15316,5,4
g15317,782,796
g15318,1206,1057
g15319,0,1
g15320,1,0
g15321,0,0
g15322,760,690
g15323,723,664
g15324,158,106
g15325,0,0
g15326,363,278
g15327,1206,926
g15328,480,378
g15329,2694,2114
g15330,308,261
g15331,552,379
g15332,461,371
g15333,806,674
g15334,361,372
g15335,507,368
g15336,69,54
g15337,98,98
g15338,81,53
g15339,99,70
g15340,57,37
g15341,1328,1268
g15342,6,1
g15343,565,398
g15344,281,213
g15345,975,771
g15346,221,159
g15347,133,118
g15348,114,135
g15349,38,74
g15350,185,145
g15351,266,223
g15352,1055,927
g15353,88,54
g15354,24,15
g15355,0,0
g15356,0,0
g15357,55,37
g15358,2127,2219
g15359,45,43
g15360,6808,5449
g15361,56,40
g15362,0,0
g15363,0,0
g15364,0,0
g15365,0,0
g15366,325,228
g15367,0,2
g15368,0,0
g15369,1,3
g15370,650,454
g15371,704,643
g15372,2837,2559
g15373,249,168
g15374,35,40
g15375,639,448
g15376,18,18
g15377,606,504
g15378,262,215
g15379,58,40
g15380,1400,948
g15381,578,487
g15382,103,79
g15383,295,251
g15384,462,375
g15385,18,10
g15386,0,0
g15387,82,67
g15388,292,289
g15389,1,1
g15390,366,270
g15391,283,248
g15392,232,226
g15393,10,14
g15394,0,0
g15395,277,227
g15396,41,47
g15397,396,335
g15398,2912,2108
g15399,42,23
g15400,1183,912
g15401,0,0
g15402,4308,3823
g15403,0,0
g15404,0,0
g15405,148,111
g15406,749,491
g15407,86,59
g15408,0,0
g15409,0,0
g15410,0,0
g15411,3,2
g15412,1,0
g15413,0,2
g15414,0,1
g15415,1,2
g15416,1,0
g15417,0,0
g15418,335,272
g15419,1428,1102
g15420,83,70
g15421,0,0
g15422,764,717
g15423,444,329
g15424,0,0
g15425,195,178
g15426,2365,1854
g15427,1,2
g15428,120,98
g15429,305,229
g15430,116,96
g15431,4145,2743
g15432,1,1
g15433,1234,922
g15434,3305,2415
g15435,255,197
g15436,266,218
g15437,0,5
g15438,2906,1788
g15439,584,528
g15440,0,0
g15441,131,107
g15442,0,2
g15443,89,63
g15444,0,0
g15445,60,50
g15446,1,2
g15447,584,496
g15448,7009,5555
g15449,2347,1973
g15450,618,457
g15451,651,516
g15452,630,487
g15453,1524,1182
g15454,5,19
g15455,1277,1196
g15456,2936,2324
g15457,201,189
g15458,30,21
g15459,285,219
g15460,49,39
g15461,15,19
g15462,841,667
g15463,244,229
g15464,632,517
g15465,988,788
g15466,0,1
g15467,919,839
g15468,1046,862
g15469,1,2
g15470,8,3
g15471,41,22
g15472,899,713
g15473,259,213
g15474,10,8
g15475,131,103
g15476,594,467
g15477,85,69
g15478,605,434
g15479,0,2
g15480,0,3
g15481,27,52
g15482,397,383
g15483,391,310
g15484,256,225
g15485,2,0
g15486,182,142
g15487,4,6
g15488,1695,1317
g15489,744,654
g15490,33,35
g15491,0,0
g15492,3,1
g15493,0,0
g15494,0,0
g15495,0,0
g15496,0,0
g15497,78,38
g15498,310,200
g15499,875,639
g15500,399,344
g15501,178,166
g15502,250,152
g15503,0,0
g15504,15,9
g15505,18,22
g15506,0,0
g15507,40,35
g15508,0,0
g15509,0,2
g15510,0,1
g15511,0,0
g15512,141,128
g15513,118,92
g15514,943,747
g15515,39,18
g15516,108,110
g15517,0,1
g15518,6,4
g15519,1514,1141
g15520,1057,940
g15521,487,364
g15522,0,0
g15523,27,22
g15524,0,1
g15525,162,141
g15526,464,426
g15527,27,26
g15528,35,33
g15529,0,1
g15530,322,276
g15531,222,252
g15532,46,49
g15533,757,568
g15534,6,4
g15535,4295,3477
g15536,1,8
g15537,276,179
g15538,169,152
g15539,140,129
g15540,440,298
g15541,179,145
g15542,1799,1442
g15543,31,26
g15544,1,1
g15545,10,8
g15546,269,275
g15547,921,832
g15548,3037,2133
g15549,5,9
g15550,2,0
g15551,634,412
g15552,875,727
g15553,220,205
g15554,516,513
g15555,22,29
g15556,696,549
g15557,1373,1079
g15558,12,10
g15559,512,382
g15560,20,14
g15561,2119,1616
g15562,4,2
g15563,893,788
g15564,1,0
g15565,7,9
g15566,894,701
g15567,1430,1170
g15568,81,63
g15569,371,258
g15570,0,0
g15571,0,0
g15572,0,0
g15573,0,0
g15574,0,0
g15575,0,0
g15576,0,0
g15577,0,0
g15578,0,0
g15579,0,0
g15580,0,0
g15581,5,7
g15582,383,353
g15583,5,2
g15584,721,555
g15585,1,14
g15586,289,227
g15587,71,49
g15588,185,148
g15589,1613,1381
g15590,230,197
g15591,717,717
g15592,44,46
g15593,145,141
g15594,327,265
g15595,244,224
g15596,218,151
g15597,195,152
g15598,228,206
g15599,1032,733
g15600,590,495
g15601,2037,1538
g15602,123,107
g15603,303,223
g15604,22,18
g15605,1,3
g15606,28,44
g15607,1,4
g15608,248,212
g15609,0,0
g15610,0,7
g15611,55,69
g15612,735,638
g15613,0,0
g15614,49,45
g15615,102,52
g15616,241,171
g15617,3478,3061
g15618,41,25
g15619,27,14
g15620,1,0
g15621,1,1
g15622,2001,1450
g15623,1753,1325
g15624,1607,1211
g15625,40,23
g15626,156,132
g15627,10,6
g15628,793,615
g15629,0,1
g15630,0,1
g15631,242,207
g15632,1003,808
g15633,524,416
g15634,20,11
g15635,18,14
g15636,6,1
g15637,224,185
g15638,231,188
g15639,1408,1025
g15640,915,638
g15641,406,301
g15642,1912,1494
g15643,269,257
g15644,88,95
g15645,507,412
g15646,17,11
g15647,408,329
g15648,1,0
g15649,67,54
g15650,1,0
g15651,0,0
g15652,2,6
g15653,15,7
g15654,204,213
g15655,2,7
g15656,1027,964
g15657,2049,1684
g15658,6,8
g15659,133,101
g15660,458,363
g15661,2,0
g15662,1,1
g15663,0,4
g15664,0,1
g15665,0,3
g15666,755,624
g15667,1,4
g15668,102,92
g15669,33,25
g15670,821,598
g15671,90,74
g15672,0,0
g15673,0,0
g15674,0,1
g15675,252,181
g15676,18,12
g15677,0,0
g15678,2084,1519
g15679,98,69
g15680,16,19
g15681,1,0
g15682,2,2
g15683,206,183
g15684,0,0
g15685,202,185
g15686,115,165
g15687,59,43
g15688,896,936
g15689,155,153
g15690,4,2
g15691,1718,1290
g15692,301,271
g15693,1571,1177
g15694,529,557
g15695,1678,1496
g15696,5,4
g15697,1,0
g15698,141,95
g15699,1804,1512
g15700,306,245
g15701,441,330
g15702,0,0
g15703,866,688
g15704,363,289
g15705,580,493
g15706,840,744
g15707,253,243
g15708,300,238
g15709,0,2
g15710,360,266
g15711,1782,1540
g15712,30,50
g15713,1,0
g15714,0,0
g15715,5,10
g15716,1347,1309
g15717,3,5
g15718,8,5
g15719,3,2
g15720,373,316
g15721,199,167
g15722,2790,2064
g15723,173,153
g15724,2,1
g15725,1213,932
g15726,0,0
g15727,1188,1072
g15728,5,15
g15729,0,0
g15730,23,18
g15731,0,0
g15732,796,602
g15733,429,334
g15734,0,0
g15735,87,66
g15736,105,64
g15737,24,8
g15738,181,150
g15739,207,189
g15740,376,318
g15741,2,0
g15742,63,45
g15743,82,81
g15744,313,236
g15745,0,0
g15746,0,0
g15747,268,172
g15748,6530,3401
g15749,785,25
g15750,436,378
g15751,1,3
g15752,0,2
g15753,933,752
g15754,1040,714
g15755,926,681
g15756,0,0
g15757,0,1
g15758,1287,997
g15759,972,726
g15760,0,0
g15761,1,2
g15762,0,0
g15763,21,72
g15764,258,227
g15765,2805,2242
g15766,10,5
g15767,124,103
g15768,59,23
g15769,0,0
g15770,29,22
g15771,165,128
g15772,460,332
g15773,2027,1374
g15774,17,10
g15775,0,1
g15776,2,4
g15777,727,548
g15778,11,13
g15779,801,694
g15780,2179,1709
g15781,1745,1428
g15782,169,144
g15783,637,521
g15784,1,0
g15785,0,0
g15786,0,0
g15787,0,1
g15788,0,0
g15789,0,1
g15790,692,485
g15791,233,187
g15792,381,331
g15793,210,169
g15794,499,354
g15795,11,16
g15796,817,750
g15797,5,8
g15798,434,352
g15799,288,231
g15800,263,252
g15801,1,0
g15802,40,61
g15803,12,17
g15804,12,14
g15805,0,0
g15806,877,561
g15807,124,137
g15808,42,59
g15809,243,177
g15810,431,345
g15811,39,12
g15812,2,3
g15813,7,4
g15814,4,3
g15815,1365,1169
g15816,201,170
g15817,2977,2473
g15818,12,6
g15819,16,12
g15820,0,0
g15821,5,4
g15822,203,168
g15823,18,8
g15824,8,1
g15825,499,389
g15826,23,45
g15827,788,589
g15828,3948,3212
g15829,381,331
g15830,262,225
g15831,1046,920
g15832,1857,1435
g15833,30,34
g15834,0,2
g15835,724,627
g15836,9,14
g15837,299,224
g15838,7,4
g15839,4,5
g15840,17,11
g15841,5,4
g15842,17,14
g15843,949,673
g15844,6,10
g15845,14,5
g15846,729,582
g15847,34,55
g15848,1,1
g15849,2,4
g15850,135,107
g15851,149,126
g15852,0,3
g15853,0,0
g15854,241,214
g15855,6,3
g15856,0,0
g15857,8,16
g15858,73,130
g15859,2,10
g15860,1488,1117
g15861,4,4
g15862,133,108
g15863,97,84
g15864,549,440
g15865,2383,1954
g15866,499,460
g15867,9,50
g15868,0,0
g15869,75,58
g15870,0,3
g15871,2261,1889
g15872,0,0
g15873,0,0
g15874,0,0
g15875,0,1
g15876,1,0
g15877,272,202
g15878,317,363
g15879,0,0
g15880,361,273
g15881,3,7
g15882,3386,2531
g15883,18,8
g15884,808,654
g15885,499,393
g15886,1589,1067
g15887,660,612
g15888,1714,1787
g15889,2220,1696
g15890,0,0
g15891,369,273
g15892,14,18
g15893,229,171
g15894,0,0
g15895,1778,1281
g15896,860,763
g15897,70,86
g15898,2,0
g15899,80,60
g15900,1,0
g15901,2523,1808
g15902,5,4
g15903,665,569
g15904,281,239
g15905,2674,2062
g15906,221,167
g15907,4,1
g15908,0,0
g15909,0,0
g15910,0,0
g15911,138,102
g15912,16,10
g15913,496,360
g15914,103,82
g15915,3,6
g15916,0,0
g15917,1026,879
g15918,567,422
g15919,823,694
g15920,372,298
g15921,419,337
g15922,2525,1946
g15923,4,2
g15924,1611,1398
g15925,260,237
g15926,85,73
g15927,183,181
g15928,6,3
g15929,288,216
g15930,6,3
g15931,6,5
g15932,104,80
g15933,198,178
g15934,67,61
g15935,475,392
g15936,61,44
g15937,0,2
g15938,526,569
g15939,79,82
g15940,1,4
g15941,526,417
g15942,452,461
g15943,19,5
g15944,28,36
g15945,1050,764
g15946,1,4
g15947,226,190
g15948,446,347
g15949,130,99
g15950,265,197
g15951,6,5
g15952,565,487
g15953,1,3
g15954,1463,1308
g15955,137,114
g15956,832,732
g15957,0,0
g15958,3,1
g15959,0,2
g15960,41,33
g15961,970,636
g15962,11,14
g15963,0,0
g15964,264,237
g15965,49,44
g15966,590,402
g15967,84,61
g15968,2347,1864
g15969,165,129
g15970,159,173
g15971,198,181
g15972,1,16
g15973,567,490
g15974,32,34
g15975,265,224
g15976,9,8
g15977,30,21
g15978,41,18
g15979,484,404
g15980,0,0
g15981,2,32
g15982,277,257
g15983,0,0
g15984,140,135
g15985,0,0
g15986,1441,1126
g15987,30,21
g15988,6,21
g15989,195,150
g15990,24,27
g15991,0,1
g15992,1215,979
g15993,2459,2072
g15994,159,127
g15995,236,168
g15996,510,372
g15997,118,89
g15998,717,708
g15999,6,4
g16000,2,2
g16001,151,115
g16002,21,27
g16003,1124,838
g16004,444,377
g16005,82,120
g16006,15,8
g16007,0,0
g16008,614,467
g16009,1125,914
g16010,482,420
g16011,209,130
g16012,2,0
g16013,0,0
g16014,90,77
g16015,2331,1885
g16016,0,0
g16017,0,0
g16018,119,98
g16019,0,4
g16020,233,212
g16021,6,5
g16022,36,75
g16023,0,0
g16024,0,0
g16025,0,3
g16026,0,0
g16027,1100,891
g16028,269,179
g16029,1110,883
g16030,60,46
g16031,343,312
g16032,0,0
g16033,0,4
g16034,0,0
g16035,359,274
g16036,18,13
g16037,397,334
g16038,10,3
g16039,1329,1016
g16040,1611,1310
g16041,1,0
g16042,0,0
g16043,2095,1418
g16044,1148,824
g16045,1539,1325
g16046,1,3
g16047,20,13
g16048,2033,1752
g16049,696,612
g16050,1879,1543
g16051,887,804
g16052,1011,825
g16053,744,587
g16054,296,318
g16055,200,146
g16056,610,478
g16057,112,94
g16058,5,6
g16059,13,13
g16060,66,94
g16061,58,38
g16062,121,99
g16063,148,132
g16064,294,199
g16065,814,590
g16066,0,1
g16067,565,487
g16068,187,120
g16069,469,402
g16070,44,35
g16071,0,0
g16072,0,0
g16073,0,0
g16074,0,0
g16075,0,0
g16076,0,0
g16077,0,0
g16078,0,0
g16079,0,0
g16080,0,0
g16081,0,0
g16082,0,0
g16083,0,0
g16084,0,0
g16085,0,0
g16086,0,0
g16087,0,0
g16088,0,0
g16089,0,0
g16090,0,0
g16091,0,0
g16092,0,0
g16093,0,0
g16094,0,0
g16095,0,0
g16096,0,0
g16097,0,0
g16098,0,0
g16099,0,0
g16100,0,0
g16101,0,0
g16102,0,0
g16103,0,0
g16104,0,0
g16105,0,0
g16106,0,0
g16107,0,0
g16108,0,0
g16109,0,0
g16110,0,0
g16111,296,215
g16112,341,230
g16113,6,4
g16114,288,273
g16115,1191,1003
g16116,313,241
g16117,373,318
g16118,774,610
g16119,901,617
g16120,613,553
g16121,64,62
g16122,598,428
g16123,6,5
g16124,576,389
g16125,43,15
g16126,0,0
g16127,38125,31554
g16128,151,106
g16129,213,166
g16130,21,9
g16131,37,18
g16132,14998,10272
g16133,5386,4048
g16134,814,637
g16135,697,464
g16136,883,716
g16137,134,95
g16138,491,409
g16139,13,2
g16140,116,89
g16141,0,0
g16142,88,95
g16143,0,0
g16144,0,0
g16145,18,13
g16146,14,7
g16147,0,0
g16148,0,0
g16149,1,0
g16150,0,0
g16151,0,1
g16152,0,0
g16153,1039,1041
g16154,597,504
g16155,3,3
g16156,2276,1794
g16157,426,331
g16158,22,19
g16159,1014,974
g16160,2,1
g16161,505,445
g16162,0,4
g16163,0,0
g16164,0,0
g16165,0,0
g16166,651,532
g16167,211,200
g16168,619,458
g16169,7,12
g16170,273,182
g16171,391,333
g16172,217,138
g16173,326,191
g16174,2,0
g16175,102,77
g16176,281,226
g16177,811,623
g16178,1063,952
g16179,350,253
g16180,87,66
g16181,0,1
g16182,2,0
g16183,31,22
g16184,4,10
g16185,1,5
g16186,8,1
g16187,303,263
g16188,673,560
g16189,900,745
g16190,1592,1386
g16191,258,205
g16192,0,0
g16193,98,78
g16194,10,15
g16195,553,552
g16196,451,330
g16197,943,674
g16198,22,13
g16199,74,84
g16200,110,73
g16201,2,27
g16202,139,116
g16203,49,41
g16204,1542,1098
g16205,1154,846
g16206,332,415
g16207,315,243
g16208,1,2
g16209,798,639
g16210,1019,884
g16211,0,0
g16212,352,290
g16213,1,0
g16214,720,583
g16215,295,263
g16216,257,258
g16217,16,19
g16218,754,510
g16219,26,52
g16220,0,0
g16221,5,1
g16222,7,1
g16223,589,488
g16224,121,91
g16225,0,1
g16226,434,402
g16227,1736,1358
g16228,5,49
g16229,0,1
g16230,0,0
g16231,0,0
g16232,1,2
g16233,1577,1325
g16234,2,1
g16235,0,0
g16236,0,0
g16237,0,0
g16238,0,0
g16239,0,0
g16240,0,1
g16241,205,227
g16242,1886,1488
g16243,0,0
g16244,58,41
g16245,710,672
g16246,266,205
g16247,356,314
g16248,186,140
g16249,11,6
g16250,2,1
g16251,154,116
g16252,922,901
g16253,16,16
g16254,0,1
g16255,5523,3766
g16256,0,0
g16257,3030,2270
g16258,1,1
g16259,9,7
g16260,1432,1133
g16261,242,284
g16262,582,477
g16263,778,672
g16264,0,0
g16265,111,104
g16266,357,266
g16267,0,2
g16268,445,347
g16269,0,1
g16270,0,0
g16271,378,262
g16272,28,24
g16273,1698,1116
g16274,5,7
g16275,1893,1635
g16276,0,0
g16277,825,823
g16278,118,116
g16279,1247,1068
g16280,2,2
g16281,3,1
g16282,2463,2092
g16283,5,12
g16284,1005,796
g16285,210,177
g16286,382,318
g16287,7,15
g16288,1842,1343
g16289,152,125
g16290,6385,4965
g16291,1030,643
g16292,247,184
g16293,361,276
g16294,496,410
g16295,853,545
g16296,0,0
g16297,0,0
g16298,0,0
g16299,0,0
g16300,0,0
g16301,0,0
g16302,0,1
g16303,0,0
g16304,0,0
g16305,0,0
g16306,0,0
g16307,0,0
g16308,0,0
g16309,0,0
g16310,0,0
g16311,0,0
g16312,0,0
g16313,0,0
g16314,0,0
g16315,0,0
g16316,0,0
g16317,0,0
g16318,0,0
g16319,162,114
g16320,1074,741
g16321,1402,995
g16322,847,799
g16323,218,178
g16324,478,458
g16325,2,0
g16326,8,9
g16327,536,378
g16328,46,59
g16329,338,345
g16330,369,299
g16331,7,8
g16332,215,165
g16333,374,278
g16334,0,3
g16335,3,3
g16336,962,830
g16337,2,2
g16338,1259,1279
g16339,3,4
g16340,17,15
g16341,174,177
g16342,14,3
g16343,92,75
g16344,731,488
g16345,290,204
g16346,124,105
g16347,0,1
g16348,0,0
g16349,9,14
g16350,0,0
g16351,2594,1951
g16352,9,6
g16353,158,139
g16354,176,147
g16355,407,338
g16356,79,58
g16357,272,235
g16358,836,614
g16359,1055,797
g16360,850,599
g16361,113,80
g16362,1,0
g16363,0,0
g16364,0,0
g16365,0,0
g16366,0,0
g16367,0,0
g16368,0,0
g16369,0,0
g16370,16,15
g16371,0,0
g16372,0,0
g16373,0,0
g16374,0,0
g16375,0,0
g16376,87,42
g16377,22,36
g16378,837,674
g16379,370,281
g16380,1324,1140
g16381,0,2
g16382,30,14
g16383,687,656
g16384,2709,2211
g16385,2,5
g16386,3906,3286
g16387,650,599
g16388,742,704
g16389,5,5
g16390,3547,2593
g16391,730,529
g16392,0,0
g16393,391,304
g16394,1449,1234
g16395,603,554
g16396,104,77
g16397,435,390
g16398,547,425
g16399,53,63
g16400,29,29
g16401,479,414
g16402,5,7
g16403,208,206
g16404,366,326
g16405,7,3
g16406,632,512
g16407,1279,1017
g16408,93,77
g16409,113,77
g16410,397,273
g16411,13,16
g16412,587,489
g16413,885,798
g16414,0,0
g16415,87,79
g16416,0,0
g16417,0,0
g16418,0,0
g16419,0,0
g16420,0,0
g16421,0,0
g16422,0,0
g16423,0,0
g16424,0,0
g16425,0,0
g16426,3224,2529
g16427,1,0
g16428,0,0
g16429,3,3
g16430,0,0
g16431,0,0
g16432,1,0
g16433,1,0
g16434,0,0
g16435,0,0
g16436,0,0
g16437,1,0
g16438,0,0
g16439,0,0
g16440,0,0
g16441,0,1
g16442,0,0
g16443,0,0
g16444,0,0
g16445,0,0
g16446,0,0
g16447,0,0
g16448,0,0
g16449,2,2
g16450,0,0
g16451,476,387
g16452,2,2
g16453,147,109
g16454,0,0
g16455,0,0
g16456,0,0
g16457,8,38
g16458,6,6
g16459,0,0
g16460,68,75
g16461,157,137
g16462,88,77
g16463,1468,1069
g16464,10,11
g16465,269,190
g16466,15,12
g16467,1,2
g16468,653,623
g16469,10,3
g16470,3,2
g16471,1087,838
g16472,1,0
g16473,1366,904
g16474,0,0
g16475,57,52
g16476,61,31
g16477,656,472
g16478,0,0
g16479,0,0
g16480,1,0
g16481,1,0
g16482,155,144
g16483,37,28
g16484,0,0
g16485,0,0
g16486,96,78
g16487,3,7
g16488,1551,1536
g16489,0,1
g16490,154,170
g16491,2,1
g16492,146,109
g16493,450,359
g16494,0,0
g16495,163,122
g16496,5,3
g16497,0,0
g16498,671,528
g16499,1416,1285
g16500,13,10
g16501,0,0
g16502,138,116
g16503,11,16
g16504,60,51
g16505,158,129
g16506,78,71
g16507,41,50
g16508,1195,875
g16509,283,277
g16510,1,1
g16511,985,921
g16512,269,214
g16513,2657,2410
g16514,9,14
g16515,1,0
g16516,2,2
g16517,567,393
g16518,70,82
g16519,692,547
g16520,786,574
g16521,0,0
g16522,58,124
g16523,0,0
g16524,0,0
g16525,0,0
g16526,387,311
g16527,53,64
g16528,6,2
g16529,0,0
g16530,0,0
g16531,2,0
g16532,95,58
g16533,820,738
g16534,146,115
g16535,0,0
g16536,0,1
g16537,169,163
g16538,0,0
g16539,0,1
g16540,4,2
g16541,28,32
g16542,0,0
g16543,2,0
g16544,24,20
g16545,223,164
g16546,1219,1060
g16547,1,3
g16548,2275,1972
g16549,327,296
g16550,2,3
g16551,2446,1900
g16552,4,2
g16553,1063,786
g16554,98,111
g16555,719,589
g16556,3,5
g16557,47,52
g16558,180,152
g16559,900,663
g16560,450,447
g16561,56,33
g16562,0,0
g16563,225,163
g16564,1302,1099
g16565,429,379
g16566,2,0
g16567,204,218
g16568,103,81
g16569,1,0
g16570,354,271
g16571,531,509
g16572,95,89
g16573,2,3
g16574,106,118
g16575,42,42
g16576,795,644
g16577,532,413
g16578,344,305
g16579,3,3
g16580,61,49
g16581,371,288
g16582,220,139
g16583,2,0
g16584,1644,1279
g16585,179,173
g16586,0,3
g16587,719,650
g16588,768,720
g16589,12,8
g16590,504,364
g16591,106,100
g16592,932,750
g16593,746,521
g16594,322,191
g16595,180,144
g16596,551,456
g16597,296,238
g16598,100,54
g16599,1,0
g16600,2782,1923
g16601,15,7
g16602,1364,1110
g16603,5,4
g16604,1294,1054
g16605,103,87
g16606,1454,952
g16607,0,2
g16608,17,11
g16609,166,159
g16610,1352,997
g16611,16,10
g16612,12,30
g16613,1,1
g16614,190,179
g16615,233,208
g16616,454,320
g16617,66,67
g16618,127,104
g16619,196,158
g16620,379,250
g16621,880,480
g16622,25,18
g16623,0,1
g16624,229,177
g16625,242,194
g16626,784,530
g16627,25,17
g16628,62,39
g16629,7,4
g16630,165,131
g16631,0,0
g16632,10,10
g16633,14,17
g16634,0,0
g16635,1448,1063
g16636,430,397
g16637,125,89
g16638,1209,947
g16639,0,2
g16640,1,2
g16641,0,0
g16642,0,0
g16643,0,0
g16644,0,2
g16645,0,0
g16646,0,0
g16647,1,0
g16648,0,2
g16649,202,142
g16650,881,678
g16651,4,4
g16652,76,79
g16653,227,181
g16654,521,427
g16655,0,0
g16656,0,1
g16657,676,518
g16658,230,213
g16659,17,15
g16660,1602,1084
g16661,1819,1450
g16662,201,193
g16663,48,45
g16664,587,505
g16665,18,22
g16666,0,0
g16667,0,0
g16668,436,399
g16669,1216,1098
g16670,105,103
g16671,114,96
g16672,936,694
g16673,122,94
g16674,30,18
g16675,1805,1350
g16676,4547,3834
g16677,18,15
g16678,1502,1223
g16679,146,148
g16680,82,53
g16681,128,133
g16682,400,304
g16683,86,60
g16684,9,8
g16685,1,1
g16686,23,33
g16687,447,355
g16688,728,525
g16689,521,385
g16690,1808,1335
g16691,129,103
g16692,11,4
g16693,869,460
g16694,1118,849
g16695,6,3
g16696,11,9
g16697,694,585
g16698,2,4
g16699,266,200
g16700,47,42
g16701,628,487
g16702,0,2
g16703,1094,813
g16704,395,335
g16705,0,0
g16706,466,269
g16707,79,51
g16708,616,503
g16709,1358,961
g16710,206,163
g16711,588,482
g16712,25,12
g16713,277,217
g16714,1501,1137
g16715,4172,2944
g16716,190,144
g16717,765,642
g16718,705,514
g16719,13448,9779
g16720,1059,845
g16721,1,2
g16722,833,574
g16723,175,111
g16724,516,389
g16725,1638,1062
g16726,880,652
g16727,33,20
g16728,0,0
g16729,0,0
g16730,0,0
g16731,0,0
g16732,0,0
g16733,0,0
g16734,0,0
g16735,0,0
g16736,1,0
g16737,0,0
g16738,0,0
g16739,0,0
g16740,0,0
g16741,0,0
g16742,3,0
g16743,2641,2050
g16744,6,2
g16745,691,518
g16746,130,99
g16747,26,28
g16748,402,327
g16749,6,5
g16750,274,192
g16751,1892,1491
g16752,12,2
g16753,3992,3325
g16754,89,55
g16755,6,11
g16756,0,1
g16757,60,49
g16758,2,1
g16759,4,10
g16760,30,17
g16761,649,546
g16762,0,2
g16763,0,0
g16764,25,26
g16765,37,23
g16766,110,67
g16767,273,230
g16768,3,5
g16769,771,594
g16770,0,0
g16771,148,126
g16772,103,95
g16773,307,282
g16774,1,0
g16775,1,2
g16776,3,10
g16777,122,119
g16778,68,70
g16779,615,489
g16780,105,69
g16781,604,532
g16782,0,0
g16783,1493,1128
g16784,0,0
g16785,0,0
g16786,0,0
g16787,0,0
g16788,0,0
g16789,0,0
g16790,0,0
g16791,0,0
g16792,801,635
g16793,2675,2172
g16794,0,0
g16795,582,538
g16796,905,558
g16797,326,250
g16798,8,13
g16799,1,1
g16800,369,321
g16801,3,11
g16802,1,1
g16803,272,269
g16804,0,0
g16805,377,306
g16806,13,18
g16807,0,2
g16808,10977,9732
g16809,1079,929
g16810,147,106
g16811,548,388
g16812,67,30
g16813,8,5
g16814,434,369
g16815,720,554
g16816,1,0
g16817,6,5
g16818,538,365
g16819,582,468
g16820,256,228
g16821,931,784
g16822,2,0
g16823,1038,760
g16824,2,3
g16825,445,389
g16826,210,150
g16827,333,287
g16828,22,31
g16829,4,8
g16830,0,0
g16831,620,537
g16832,193,167
g16833,102,84
g16834,1042,794
g16835,27,20
g16836,404,379
g16837,138,117
g16838,113,79
g16839,21,26
g16840,2,1
g16841,15,14
g16842,552,431
g16843,64,49
g16844,202,176
g16845,802,550
g16846,582,492
g16847,173,133
g16848,1971,1436
g16849,1190,933
g16850,672,489
g16851,154,105
g16852,387,266
g16853,91,63
g16854,6,13
g16855,582,424
g16856,672,603
g16857,206,168
g16858,686,527
g16859,118,93
g16860,1348,1375
g16861,59,66
g16862,667,489
g16863,580,527
g16864,1392,1078
g16865,3821,3433
g16866,240,220
g16867,270,276
g16868,24,20
g16869,27,29
g16870,202,151
g16871,172,151
g16872,807,478
g16873,344,196
g16874,384,317
g16875,0,0
g16876,0,0
g16877,3,29
g16878,0,2
g16879,0,0
g16880,138,117
g16881,9,10
g16882,852,688
g16883,14,15
g16884,229,229
g16885,119,126
g16886,156,110
g16887,2627,1860
g16888,3,0
g16889,710,471
g16890,1639,1187
g16891,70,66
g16892,559,393
g16893,311,258
g16894,1389,1017
g16895,772,559
g16896,236,186
g16897,2282,1880
g16898,46,69
g16899,181,166
g16900,3,5
g16901,736,566
g16902,0,2
